IGRP,PLANT_NAME,SITE_NAME,PLANT_CODE,EMM_REGION,FuelRegion,STATE,LAT,LON,UNIT_ID,ECPT,SCAP,HeatRate,CF,R_CO2,CO2_EMIS,CAP_COST,VAR_COST,ACTIVE,SOURCE_TYPE,OGSM_Region
3754,Port Washington Gene,CAP_GEN_P4040,4040,3,6,WI,43.38,-87.86,1CT1,EC,1245.8,7050,0.61,0.9,4.08,153.11,2.05,,GEN,1
3755,South Oak Creek,CAP_GEN_P4041,4041,3,6,WI,42.84,-87.82,5,C7,242.2,10575,0.5,0.9,2.07,1083.24,8.86,,GEN,1
3757,South Oak Creek,CAP_GEN_P4041,4041,3,6,WI,42.84,-87.82,6,C7,253.8,10419,0.5,0.9,2.13,1117.62,8.76,,GEN,1
3759,South Oak Creek,CAP_GEN_P4041,4041,3,6,WI,42.84,-87.82,7,C7,306.5,10444,0.54,0.9,2.58,621.8,8.44,,GEN,1
3761,South Oak Creek,CAP_GEN_P4041,4041,3,6,WI,42.84,-87.82,8,C7,309.5,10577,0.5,0.9,2.64,601.48,8.41,,GEN,1
3775,Edgewater,CAP_GEN_P4050,4050,3,6,WI,43.71,-87.7,5,B7,405.3,10563,0.5,0.9,3.46,1727.2,7.45,,GEN,1
3805,Weston,CAP_GEN_P4078,4078,3,6,WI,44.86,-89.65,3,B1,338.7,9957,0.5,0.9,2.72,1457.26,8.01,,GEN,1
3808,Weston,CAP_GEN_P4078,4078,3,6,WI,44.86,-89.65,4,B7,549.8,9527,0.68,0.9,4.23,906.24,7.24,,GEN,1
371,Valley (CA),CAP_GEN_P408,408,22,23,CA,34.24,-118.39,6,EC,310,7383,0.31,0.9,1.06,146.94,2.09,,GEN,6
372,Valley (CA),CAP_GEN_P408,408,22,23,CA,34.24,-118.39,8,EC,209,7383,0.31,0.9,0.71,189.33,2.09,,GEN,6
3861,Dave Johnston,CAP_GEN_P4158,4158,25,19,WY,42.83,-105.77,1,C1,93,10934,0.69,0.9,0.82,380.1,10.88,,GEN,5
3862,Dave Johnston,CAP_GEN_P4158,4158,25,19,WY,42.83,-105.77,2,C1,102,10908,0.73,0.9,0.89,383.52,10.83,,GEN,5
3863,Dave Johnston,CAP_GEN_P4158,4158,25,19,WY,42.83,-105.77,3,B7,220,11306,0.64,0.9,2.01,611.01,8.69,,GEN,5
3866,Dave Johnston,CAP_GEN_P4158,4158,25,19,WY,42.83,-105.77,4,B7,330,11358,0.63,0.9,3.03,790.02,7.73,,GEN,5
3868,Naughton,CAP_GEN_P4162,4162,25,19,WY,41.75,-110.59,1,C4,156,11049,0.86,0.9,1.39,471.99,9.71,,GEN,5
3870,Naughton,CAP_GEN_P4162,4162,25,19,WY,41.75,-110.59,2,C4,201,11041,0.78,0.9,1.79,547.69,8.96,,GEN,5
385,Glenarm,CAP_GEN_P422,422,22,23,CA,34.12,-118.14,ST1,EC,84,9602,0.04,0.9,0.37,207.37,10,,GEN,6
3896,John P Madgett,CAP_GEN_P4271,4271,3,6,WI,44.3,-91.91,1,B7,389.8,11449,0.5,0.9,3.6,848.63,7.62,,GEN,1
5842,Indeck Oswego Energy,CAP_GEN_P50450,50450,9,2,NY,43.47,-76.49,GEN1,EC,36.3,9440,0.04,0.9,0.15,102.09,4.82,,GEN,1
5843,Indeck Oswego Energy,CAP_GEN_P50450,50450,9,2,NY,43.47,-76.49,GEN2,EC,14.3,9440,0.04,0.9,0.06,48.04,4.82,,GEN,1
5844,Indeck Yerkes Energy,CAP_GEN_P50451,50451,9,2,NY,42.96,-78.91,GEN1,EC,32.1,10229,0.04,0.9,0.15,106.24,4.87,,GEN,1
5845,Indeck Yerkes Energy,CAP_GEN_P50451,50451,9,2,NY,42.96,-78.91,GEN2,EC,15.2,10229,0.04,0.9,0.07,48.56,4.87,,GEN,1
5846,Indeck Corinth Energ,CAP_GEN_P50458,50458,9,2,NY,43.25,-73.81,GEN1,EC,73.1,8107,0.48,0.9,0.27,133.71,3.4,,GEN,1
5847,Indeck Corinth Energ,CAP_GEN_P50458,50458,9,2,NY,43.25,-73.81,GEN2,EC,54.1,8107,0.48,0.9,0.2,95,3.4,,GEN,1
5865,Harbor Cogen,CAP_GEN_P50541,50541,22,23,CA,33.77,-118.23,GEN1,EC,101.7,13643,0.01,0.9,0.64,172.87,3.69,,GEN,6
5870,Rosemary Power Stati,CAP_GEN_P50555,50555,13,13,NC,36.45,-77.65,GEN1,EC,165,9629,0.02,0.9,0.73,135.95,3.09,,GEN,1
5871,Frontier,CAP_GEN_P50558,50558,17,18,OK,35.44,-97.62,GT01,EC,120,8460,0.21,0.9,0.47,138.41,3.64,,GEN,3
5873,Eagle Point Power Ge,CAP_GEN_P50561,50561,10,2,NJ,39.87,-75.15,GTG1,EC,170,8762,0.08,0.9,0.69,78.01,6.04,,GEN,1
5874,Eagle Point Power Ge,CAP_GEN_P50561,50561,10,2,NJ,39.87,-75.15,STG1,EC,74,8762,0.23,0.9,0.3,47.36,6.04,,GEN,1
5889,Westwood Generation,CAP_GEN_P50611,50611,10,3,PA,40.61,-76.45,GEN1,B3,30,16277,0.51,0.9,0.39,95.25,10,,GEN,1
5917,JM Shafer Generating,CAP_GEN_P50707,50707,24,20,CO,40.09,-104.77,LMB,EC,272.1,9633,0.33,0.9,1.21,60.73,3.48,,GEN,5
5928,Sterling Power Plant,CAP_GEN_P50744,50744,9,2,NY,43.08,-75.6,GEN1,EC,54.8,9771,0.02,0.9,0.24,115.79,4.86,,GEN,1
5930,Agnews Power Plant,CAP_GEN_P50748,50748,21,23,CA,37.4,-121.92,GEN2,EC,31.7,9231,0.05,0.9,0.13,24.22,6.22,,GEN,6
5947,Panther Creek Energy,CAP_GEN_P50776,50776,10,3,PA,40.85,-75.87,GEN1,B3,80,13240,0.5,0.9,0.85,316.66,11.99,,GEN,1
6034,Doswell Energy Cente,CAP_GEN_P52019,52019,13,12,VA,37.82,-77.44,GEN3,EC,123,8674,0.67,0.9,0.49,153.57,2.39,,GEN,1
6035,Doswell Energy Cente,CAP_GEN_P52019,52019,13,12,VA,37.82,-77.44,GEN4,EC,209.4,8674,0.67,0.9,0.84,131.1,2.39,,GEN,1
6036,Doswell Energy Cente,CAP_GEN_P52019,52019,13,12,VA,37.82,-77.44,GEN6,EC,123,8674,0.67,0.9,0.49,153.57,2.39,,GEN,1
6039,Dartmouth Power Asso,CAP_GEN_P52026,52026,7,1,MA,41.67,-70.99,GEN1,EC,62.1,8968,0.05,0.9,0.25,84.58,4.56,,GEN,1
6048,Nassau Energy Corp,CAP_GEN_P52056,52056,8,2,NY,40.72,-73.58,GT1,EC,38,10918,0.63,0.9,0.19,129.06,5.36,,GEN,1
6049,Nassau Energy Corp,CAP_GEN_P52056,52056,8,2,NY,40.72,-73.58,ST1,EC,12,10918,0.63,0.9,0.06,36.01,5.36,,GEN,1
6055,Texas City Power Pla,CAP_GEN_P52088,52088,1,18,TX,29.37,-94.94,GEN4,EC,451,13547,0.4,0.9,2.84,121.01,1.98,,GEN,2
6074,C R Wing Cogen Plant,CAP_GEN_P52176,52176,1,18,TX,32.27,-101.42,GEN2,EC,212,9277,0.14,0.9,0.91,126.93,2.64,,GEN,4
518,Hayden,CAP_GEN_P525,525,24,20,CO,40.48,-107.18,1,B7,178.99,10824,0.65,0.9,1.56,512.89,9.44,,GEN,5
520,Hayden,CAP_GEN_P525,525,24,20,CO,40.48,-107.18,2,B7,261.99,10932,0.59,0.9,2.31,636.93,8.53,,GEN,5
529,McWilliams,CAP_GEN_P533,533,15,17,AL,31.4,-86.47,1,EC,40,7522,0.63,0.9,0.14,13.35,2.62,,GEN,2
530,McWilliams,CAP_GEN_P533,533,15,17,AL,31.4,-86.47,4,EC,109,7522,0.63,0.9,0.38,145.55,2.62,,GEN,2
531,McWilliams,CAP_GEN_P533,533,15,17,AL,31.4,-86.47,VAN2,EC,515,7522,0.63,0.9,1.8,217.67,2.62,,GEN,2
6084,Rensselaer Cogen,CAP_GEN_P54034,54034,9,2,NY,42.62,-73.75,GEN2,EC,80.4,9095,0.01,0.9,0.34,68.95,4.25,,GEN,1
6087,Lockport Energy Asso,CAP_GEN_P54041,54041,9,2,NY,43.16,-78.74,GEN1,EC,126.9,9218,0.02,0.9,0.54,73.54,2.9,,GEN,1
6088,Lockport Energy Asso,CAP_GEN_P54041,54041,9,2,NY,43.16,-78.74,GEN4,EC,78,9218,0.02,0.9,0.33,128.27,2.9,,GEN,1
6096,Indeck Olean Energy,CAP_GEN_P54076,54076,9,2,NY,42.08,-78.45,GEN2,EC,78.7,9174,0.07,0.9,0.33,98.87,4.15,,GEN,1
6348,Tiverton Power Plant,CAP_GEN_P55048,55048,7,1,RI,41.64,-71.17,UNT1,EC,273,7113,0.57,0.9,0.9,201.36,2.84,,GEN,1
6353,Tenaska Frontier Gen,CAP_GEN_P55062,55062,1,18,TX,30.59,-95.91,GTG3,EC,859.88,7125,0.42,0.9,2.85,114.45,10.68,,GEN,2
6354,Batesville Generatio,CAP_GEN_P55063,55063,16,17,MS,34.33,-89.92,CTG3,EC,858,7317,0.48,0.9,2.92,212.76,2.58,,GEN,2
6356,Mustang Station,CAP_GEN_P55065,55065,17,18,TX,32.97,-102.74,GEN1,EC,463.5,8048,0.43,0.9,1.73,538.46,10,,GEN,4
6359,Maine Independence S,CAP_GEN_P55068,55068,7,1,ME,44.82,-68.7,GEN1,EC,494,7652,0.06,0.9,1.75,148.92,2.13,,GEN,1
6361,Pine Bluff Energy Ce,CAP_GEN_P55075,55075,6,18,AR,34.21,-91.9,ST01,EC,192,10421,0.53,0.9,0.93,64.67,3.07,,GEN,3
6362,Red Hills Generating,CAP_GEN_P55076,55076,16,17,MS,33.37,-89.21,RHGF,B3,440,11389,0.65,0.9,4.05,856.05,7.46,,GEN,2
6363,Desert Star Energy C,CAP_GEN_P55077,55077,22,20,NV,35.78,-114.99,ED01,EC,450,7726,0.29,0.9,1.61,152.73,2.25,,GEN,5
6364,Millennium Power,CAP_GEN_P55079,55079,7,1,MA,42.11,-72.01,ST01,EC,330.1,7280,0.32,0.9,1.11,134.33,2.5,,GEN,1
6367,Crockett Cogen Proje,CAP_GEN_P55084,55084,21,23,CA,38.05,-122.21,GE1,EC,247.39,9229,0.6,0.9,1.06,252.7,11,,GEN,6
6368,Gregory Power Plant,CAP_GEN_P55086,55086,1,18,TX,27.88,-97.25,GT1B,EC,366,8987,0.15,0.9,1.53,150.93,2.37,,GEN,2
6370,Zeeland Generating S,CAP_GEN_P55087,55087,5,5,MI,42.82,-85.99,2B,EC,525.2,7335,0.65,0.9,1.79,149.64,2.06,,GEN,1
6374,Midlothian Energy Fa,CAP_GEN_P55091,55091,1,18,TX,32.43,-97.05,STK2,EC,1590,7681,0.32,0.9,5.68,289.11,2.95,,GEN,2
6379,Lamar Power Project,CAP_GEN_P55097,55097,1,18,TX,33.63,-95.59,CTG2,EC,1004,7127,0.7,0.9,3.32,141.97,2.11,,GEN,4
6382,Rumford Power LLC,CAP_GEN_P55100,55100,7,1,ME,44.53,-70.52,UNT1,EC,254,7679,0.08,0.9,0.9,203.07,2.74,,GEN,1
6385,Klamath Cogeneration,CAP_GEN_P55103,55103,23,22,OR,42.17,-121.81,CT2,EC,490,7292,0.66,0.9,1.66,147.16,2.15,,GEN,6
6462,Ontelaunee Energy Ce,CAP_GEN_P55193,55193,10,3,PA,40.42,-75.93,CTG2,EC,556.7,7050,0.81,0.9,1.82,136.69,2.11,,GEN,1
6464,Caledonia,CAP_GEN_P55197,55197,16,17,MS,33.64,-88.27,CTG3,EC,765,7050,0.59,0.9,2.5,193.24,2.75,,GEN,2
6467,Arapahoe Combustion,CAP_GEN_P55200,55200,24,20,CO,39.66,-105,UN5,EC,122.5,9104,0.19,0.9,0.51,68.35,3.52,,GEN,5
6472,Corpus Christi Energ,CAP_GEN_P55206,55206,1,18,TX,27.81,-97.42,ST1,EC,477,9856,0.44,0.9,2.18,180.66,2.08,,GEN,2
6475,Afton Generating Sta,CAP_GEN_P55210,55210,20,21,NM,32.11,-106.84,1,EC,238.6,7782,0.33,0.9,0.86,176.44,2.86,,GEN,5
6476,ANP Bellingham Energ,CAP_GEN_P55211,55211,7,1,MA,42.11,-71.45,U1,EC,541.7,7842,0.41,0.9,1.97,349.72,2.75,,GEN,1
6477,ANP Blackstone Energ,CAP_GEN_P55212,55212,7,1,MA,42.06,-71.51,U1,EC,484.3,7660,0.4,0.9,1.72,301.22,3.01,,GEN,1
6478,Odessa-Ector Power P,CAP_GEN_P55215,55215,1,18,TX,31.84,-102.32,CTG1,EC,1061.8,7083,0.65,0.9,3.49,148.19,2.15,,GEN,4
6479,Morris Cogeneration,CAP_GEN_P55216,55216,12,5,IL,41.41,-88.33,STG1,EC,194,12476,0.36,0.9,1.12,88.28,3.18,,GEN,1
6480,Los Medanos Energy C,CAP_GEN_P55217,55217,21,23,CA,38.03,-121.87,CTG2,EC,567,7545,0.65,0.9,1.99,148.88,2.01,,GEN,6
6481,Hinds Energy Facilit,CAP_GEN_P55218,55218,6,17,MS,32.37,-90.22,H02,EC,459.2,7080,0.77,0.9,1.51,534.65,10,,GEN,2
6484,Attala,CAP_GEN_P55220,55220,6,17,MS,33.01,-89.67,A02,EC,459.2,7118,0.51,0.9,1.52,150.31,2.19,,GEN,2
6485,Harry L. Oswald,CAP_GEN_P55221,55221,6,18,AR,34.59,-92.21,G2,EC,548,8531,0.09,0.9,2.17,45.23,1.98,,GEN,3
6487,Ennis Power Company,CAP_GEN_P55223,55223,1,18,TX,32.32,-96.67,ST1,EC,359.5,7342,0.35,0.9,1.22,129.68,2.54,,GEN,2
6489,Oneta Energy Center,CAP_GEN_P55225,55225,17,18,OK,36.01,-95.69,CTG1,EC,1086.4,7261,0.51,0.9,3.67,139.88,2.02,,GEN,3
6490,Freestone Energy Cen,CAP_GEN_P55226,55226,1,18,TX,31.89,-96.11,GT2,EC,1032,7164,0.74,0.9,3.44,113.34,4.34,,GEN,2
6539,New Covert Generatin,CAP_GEN_P55297,55297,11,5,MI,42.32,-86.29,1A,EC,1084.8,7316,0.71,0.9,3.69,148.48,2.44,,GEN,1
6540,Fairless Energy Cent,CAP_GEN_P55298,55298,10,3,PA,40.14,-74.74,CT1A,EC,1280,7121,0.64,0.9,4.24,156.6,1.96,,GEN,1
6541,Channel Energy Cente,CAP_GEN_P55299,55299,1,18,TX,29.71,-95.23,CTG1,EC,768,9834,0.59,0.9,3.51,161.79,2.01,,GEN,2
6544,Gila River Power Blo,CAP_GEN_P55306,55306,20,21,AZ,32.97,-112.69,CTG8,EC,515,7374,0.41,0.9,1.76,136.33,4.17,,GEN,5
6545,Fore River Generatin,CAP_GEN_P55317,55317,7,1,MA,42.24,-70.96,ST15,EC,726,7474,0.51,0.9,2.52,259.25,2.42,,GEN,1
6547,Wise County Power LL,CAP_GEN_P55320,55320,1,18,TX,33.05,-97.91,GT2,EC,735,7310,0.3,0.9,2.5,249.41,2.38,,GEN,4
6548,Chuck Lenzie Generat,CAP_GEN_P55322,55322,25,20,NV,36.38,-114.92,CTG2,EC,1170,7358,0.61,0.9,4,153.83,2.05,,GEN,5
6549,Baytown Energy Cente,CAP_GEN_P55327,55327,1,18,TX,29.77,-94.9,STG1,EC,800,8066,0.63,0.9,3,302.39,2.16,,GEN,2
6550,Hermiston Power Part,CAP_GEN_P55328,55328,23,22,OR,45.79,-119.31,CTG2,EC,615,7211,0.69,0.9,2.06,161.35,1.95,,GEN,6
6552,Delta Energy Center,CAP_GEN_P55333,55333,21,23,CA,38.01,-121.84,STG1,EC,769.1,7409,0.43,0.9,2.65,267.7,2.27,,GEN,6
6553,Holland Energy Facil,CAP_GEN_P55334,55334,4,5,IL,39.22,-88.75,CTG1,EC,605.9,7425,0.24,0.9,2.09,130.6,1.94,,GEN,1
6554,Ironwood LLC,CAP_GEN_P55337,55337,10,3,PA,40.35,-76.36,CT2,EC,712,7306,0.75,0.9,2.42,246.43,2.35,,GEN,1
6556,Dell Power Station,CAP_GEN_P55340,55340,17,18,AR,35.86,-90.02,CTG2,EC,281,7398,0.55,0.9,0.96,151.65,2.38,,GEN,3
6557,Dell Power Station,CAP_GEN_P55340,55340,17,18,AR,35.86,-90.02,STG,EC,161,7398,0.55,0.9,0.55,192.24,2.38,,GEN,3
6559,Luna Energy Facility,CAP_GEN_P55343,55343,20,21,NM,32.29,-107.78,STG1,EC,558.95,7566,0.55,0.9,1.96,78.97,6.04,,GEN,5
6560,Otay Mesa Generating,CAP_GEN_P55345,55345,22,23,CA,32.58,-116.91,1-Jan,EC,571,7266,0.29,0.9,1.93,141.3,2.06,,GEN,6
6596,Athens Generating Pl,CAP_GEN_P55405,55405,9,2,NY,42.27,-73.84,CT1,EC,984.3,7305,0.29,0.9,3.34,274,2.44,,GEN,1
6597,Effingham Energy Fac,CAP_GEN_P55406,55406,15,14,GA,32.27,-81.28,UNT1,EC,514,7176,0.52,0.9,1.71,162.72,2.07,,GEN,1
6599,Hillabee Energy Cent,CAP_GEN_P55411,55411,15,17,AL,33,-85.9,HEC1,EC,752.7,7167,0.65,0.9,2.51,231.45,2.28,,GEN,2
6600,Osprey Energy Center,CAP_GEN_P55412,55412,2,15,FL,28.05,-81.8,OEC2,EC,576,7320,0.42,0.9,1.96,157.56,1.97,,GEN,2
6604,Hot Spring Generatin,CAP_GEN_P55418,55418,6,18,AR,34.29,-92.86,CT1,EC,590.9,7308,0.51,0.9,2,646.48,10,,GEN,3
6608,Tenaska Virginia Gen,CAP_GEN_P55439,55439,13,12,VA,37.86,-78.38,STG1,EC,932.33,7165,0.61,0.9,3.1,378.84,8.39,,GEN,1
6609,Central Alabama Gene,CAP_GEN_P55440,55440,15,17,AL,32.65,-86.74,CTG2,EC,517.6,7386,0.55,0.9,1.77,171.31,8.27,,GEN,2
6610,Central Alabama Gene,CAP_GEN_P55440,55440,15,17,AL,32.65,-86.74,ST1,EC,399.4,7386,0.55,0.9,1.37,389.43,8.27,,GEN,2
6612,Magnolia Power Plant,CAP_GEN_P55451,55451,16,17,MS,34.83,-89.2,STG1,EC,918,7050,0.57,0.9,3.01,187.64,2.52,,GEN,2
6614,Red Hawk,CAP_GEN_P55455,55455,20,21,AZ,33.33,-112.84,ST1,EC,934,7320,0.56,0.9,3.18,165.83,2.17,,GEN,5
6615,McClain Energy Facil,CAP_GEN_P55457,55457,17,18,OK,35.29,-97.59,CT1,EC,171.19,7050,0.71,0.9,0.56,115.58,4.23,,GEN,3
6617,McClain Energy Facil,CAP_GEN_P55457,55457,17,18,OK,35.29,-97.59,CT2,EC,159,7050,0.71,0.9,0.52,117.64,4.23,,GEN,3
6619,McClain Energy Facil,CAP_GEN_P55457,55457,17,18,OK,35.29,-97.59,ST1,EC,160.79,7050,0.71,0.9,0.52,131.06,4.23,,GEN,3
6621,Indeck Niles Energy,CAP_GEN_P55460,55460,11,5,MI,41.86,-86.22,CT2,EC,1084,6431,0.87,0.9,3.24,1002.73,10,,GEN,1
6622,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,CT01,EC,167.58,7280,0.51,0.9,0.56,93.13,7.62,,GEN,3
6624,Redbud Power Plant,CAP_GEN_P55463,55463,17,18,OK,35.68,-97.22,CT02,EC,167.58,7280,0.51,0.9,0.56,93.13,7.62,,GEN,3
5165,E B Harris Electric,CAP_GEN_P7897,7897,15,17,AL,32.38,-86.57,CT2B,EC,1314.8,7056,0.42,0.9,4.31,155.28,1.94,,GEN,2
5167,Sand Hill,CAP_GEN_P7900,7900,1,18,TX,30.21,-97.61,5C,EC,312,7956,0.42,0.9,1.15,176.67,2.56,,GEN,2
5170,Pirkey,CAP_GEN_P7902,7902,17,18,TX,32.46,-94.48,1,C4,650,10746,0.56,0.9,5.64,1502.02,7.34,,GEN,2
5184,Chattahoochee Energy,CAP_GEN_P7917,7917,15,14,GA,33.4,-85.03,2,EC,466,7050,0.75,0.9,1.52,147.03,2.17,,GEN,1
5208,Coyote Springs II,CAP_GEN_P7931,7931,23,22,OR,45.84,-119.67,1,EC,290,7050,0.62,0.9,0.95,186.98,2.8,,GEN,6
5218,Wansley Unit 9,CAP_GEN_P7946,7946,15,14,GA,33.4,-85.04,CT2,EC,478.3,7194,0.61,0.9,1.6,145.96,2.04,,GEN,1
5244,Greater Des Moines,CAP_GEN_P7985,7985,3,8,IA,41.55,-93.52,GT2,EC,479.9,7595,0.15,0.9,1.69,147.35,2.14,,GEN,3
5249,West Campus Cogenera,CAP_GEN_P7991,7991,3,6,WI,43.07,-89.42,CT2,EC,128.2,8789,0.3,0.9,0.52,54.65,3.44,,GEN,1
5253,Grays Harbor Energy,CAP_GEN_P7999,7999,23,22,WA,46.96,-123.48,CT2,EC,595,7869,0.51,0.9,2.17,148.39,1.93,,GEN,6
5254,Beatrice,CAP_GEN_P8000,8000,19,8,NE,40.33,-96.8,CT2,EC,220,8385,0.26,0.9,0.85,95.87,2.79,,GEN,3
5274,Columbia (WI),CAP_GEN_P8023,8023,3,6,WI,43.48,-89.42,1,B7,579.28,10469,0.58,0.9,4.9,2167.63,6.86,,GEN,1
5280,Columbia (WI),CAP_GEN_P8023,8023,3,6,WI,43.48,-89.42,2,B7,572.48,10534,0.58,0.9,4.87,2112.13,6.82,,GEN,1
5294,Emery Station,CAP_GEN_P8031,8031,3,8,IA,43.09,-93.29,12,EC,542.3,7071,0.47,0.9,1.78,138.63,2.07,,GEN,3
5302,Belews Creek,CAP_GEN_P8042,8042,14,13,NC,36.28,-80.06,1,C7,1110,9465,0.5,0.9,8.49,1764.75,6.85,,GEN,1
5304,Belews Creek,CAP_GEN_P8042,8042,14,13,NC,36.28,-80.06,2,C7,1110,9495,0.5,0.9,8.52,1774.41,6.83,,GEN,1
5320,Comanche (OK),CAP_GEN_P8059,8059,17,18,OK,34.54,-98.32,1G1,EC,260,9705,0.08,0.9,1.17,116.4,2.6,,GEN,3
5325,Jim Bridger,CAP_GEN_P8066,8066,25,19,WY,41.73,-108.78,1,C4,530.99,10615,0.56,0.9,4.55,1016.76,6.93,,GEN,5
5327,Jim Bridger,CAP_GEN_P8066,8066,25,19,WY,41.73,-108.78,2,C4,538.99,10648,0.59,0.9,4.64,1010.33,6.95,,GEN,5
5329,Jim Bridger,CAP_GEN_P8066,8066,25,19,WY,41.73,-108.78,3,C7,522.99,10696,0.59,0.9,4.52,1008.73,6.91,,GEN,5
5331,Jim Bridger,CAP_GEN_P8066,8066,25,19,WY,41.73,-108.78,4,C7,525.99,10692,0.6,0.9,4.54,1020.34,6.92,,GEN,5
5334,Santan,CAP_GEN_P8068,8068,20,21,AZ,33.33,-111.75,ST1,EC,1227,9203,0.2,0.9,5.25,177.48,3.28,,GEN,5
5335,Huntington,CAP_GEN_P8069,8069,25,20,UT,39.37,-111.07,1,B3,459,10498,0.66,0.9,3.89,901.12,7.28,,GEN,5
5337,Huntington,CAP_GEN_P8069,8069,25,20,UT,39.37,-111.07,2,B3,450,10487,0.64,0.9,3.81,877.29,7.38,,GEN,5
5340,Beaver,CAP_GEN_P8073,8073,23,22,OR,46.17,-123.17,6,EC,331.8,10248,0.12,0.9,1.58,65.73,2.08,,GEN,6
5341,Beaver,CAP_GEN_P8073,8073,23,22,OR,46.17,-123.17,7,EC,137,10248,0.12,0.9,0.65,169.2,2.08,,GEN,6
5345,Gavin Power_ LLC,CAP_GEN_P8102,8102,11,4,OH,38.93,-82.11,1,C7,1330,9960,0.62,0.9,10.71,2027.51,6.46,,GEN,1
5346,Gavin Power_ LLC,CAP_GEN_P8102,8102,11,4,OH,38.93,-82.11,2,C7,1361,9909,0.6,0.9,10.9,2033.86,6.45,,GEN,1
5354,Ray D Nixon,CAP_GEN_P8219,8219,24,20,CO,38.63,-104.7,1,B7,208,10537,0.67,0.9,1.77,557.47,9.08,,GEN,5
5357,Coyote,CAP_GEN_P8222,8222,3,7,ND,47.22,-101.81,1,B7,429,11535,0.67,0.9,4,940.11,7.16,,GEN,7
5361,Springerville,CAP_GEN_P8223,8223,20,21,AZ,34.31,-109.16,1,B7,381,10570,0.58,0.9,3.25,763.02,7.85,,GEN,5
5362,Springerville,CAP_GEN_P8223,8223,20,21,AZ,34.31,-109.16,2,B7,406,10506,0.68,0.9,3.45,775.9,7.8,,GEN,5
5363,Springerville,CAP_GEN_P8223,8223,20,21,AZ,34.31,-109.16,3,B7,417,10404,0.61,0.9,3.5,814.82,7.62,,GEN,5
5364,Springerville,CAP_GEN_P8223,8223,20,21,AZ,34.31,-109.16,4,B7,415,10546,0.5,0.9,3.53,810.79,7.64,,GEN,5
5366,North Valmy,CAP_GEN_P8224,8224,25,20,NV,40.88,-117.15,1,B1,254,11804,0.5,0.9,2.42,605.66,8.73,,GEN,5
5368,North Valmy,CAP_GEN_P8224,8224,25,20,NV,40.88,-117.15,2,B7,268,11636,0.5,0.9,2.52,659.99,8.39,,GEN,5
5373,Cheswick Power Plant,CAP_GEN_P8226,8226,11,3,PA,40.53,-79.79,1,C7,565,11693,0.5,0.9,5.34,985.21,6.93,,GEN,1
878,E D Edwards,CAP_GEN_P856,856,4,5,IL,40.59,-89.66,2,C1,245,10730,0.62,0.9,2.12,618.24,8.65,,GEN,1
879,E D Edwards,CAP_GEN_P856,856,4,5,IL,40.59,-89.66,3,C1,315,10671,0.6,0.9,2.71,745.78,7.94,,GEN,1
884,Grand Tower Energy C,CAP_GEN_P862,862,4,5,IL,37.65,-89.51,1,EC,511,7433,0.13,0.9,1.76,215.99,2.6,,GEN,1
897,Kincaid Generation L,CAP_GEN_P876,876,12,5,IL,39.59,-89.49,1,CX,554,11266,0.5,0.9,5.04,1085.18,6.74,,GEN,1
899,Kincaid Generation L,CAP_GEN_P876,876,12,5,IL,39.59,-89.49,2,CX,554,11026,0.5,0.9,4.94,1083.82,6.74,,GEN,1
901,Powerton,CAP_GEN_P879,879,12,5,IL,40.54,-89.67,5,C1,769,11828,0.5,0.9,7.35,1640.77,7.06,,GEN,1
902,Powerton,CAP_GEN_P879,879,12,5,IL,40.54,-89.67,6,C1,769,12113,0.5,0.9,7.53,1594.62,7.15,,GEN,1
908,Waukegan,CAP_GEN_P883,883,12,5,IL,42.38,-87.81,7,C1,328,10619,0.5,0.9,2.81,715.52,8.09,,GEN,1
909,Waukegan,CAP_GEN_P883,883,12,5,IL,42.38,-87.81,8,C1,361,11381,0.5,0.9,3.32,827.01,7.58,,GEN,1
913,Will County,CAP_GEN_P884,884,12,5,IL,41.63,-88.06,4,C1,510,10834,0.5,0.9,4.46,1006.88,6.96,,GEN,1
916,Joppa Steam,CAP_GEN_P887,887,4,5,IL,37.2,-88.85,1,C1,158,11341,0.58,0.9,1.44,486.7,9.68,,GEN,1
918,Joppa Steam,CAP_GEN_P887,887,4,5,IL,37.2,-88.85,2,C1,158,11258,0.54,0.9,1.43,484.69,9.7,,GEN,1
920,Joppa Steam,CAP_GEN_P887,887,4,5,IL,37.2,-88.85,3,C1,158,11308,0.5,0.9,1.44,491.93,9.63,,GEN,1
922,Joppa Steam,CAP_GEN_P887,887,4,5,IL,37.2,-88.85,4,C1,158,11143,0.55,0.9,1.42,472.85,9.82,,GEN,1
924,Joppa Steam,CAP_GEN_P887,887,4,5,IL,37.2,-88.85,5,C1,158,11349,0.5,0.9,1.45,491.96,9.63,,GEN,1
926,Joppa Steam,CAP_GEN_P887,887,4,5,IL,37.2,-88.85,6,C1,158,11340,0.5,0.9,1.44,471.31,9.83,,GEN,1
928,Baldwin Energy Compl,CAP_GEN_P889,889,4,5,IL,38.2,-89.85,1,B7,576,10460,0.63,0.9,4.87,1007.57,6.93,,GEN,1
6493,Jack County,CAP_GEN_P55230,55230,1,18,TX,33.1,-97.95,CT2,EC,1241,7411,0.32,0.9,4.27,139.36,1.98,,GEN,4
