PLANT_NAME,EMM_REGION,PLANT_CODE,STATE,LAT,LON,UID,IGRP,SUM_CAP,HEATRATE,CF,FuelRegion,GROUP,CCSROV,CCSF,CCSV,CCSHR,old22emm
Barry,15,3,AL,88.01,-31.007,A1CT,8,154,7056,0.856,99,Gas,662.9,0,2.7,8248.9,14
Barry,15,3,AL,88.01,-31.007,A1CT2,8,154,7056,0.856,99,Gas,662.9,0,2.7,8248.9,14
Barry,15,3,AL,88.01,-31.007,A1ST,8,173,7056,0.856,99,Gas,662.9,0,2.7,8248.9,14
Barry,15,3,AL,88.01,-31.007,A2C1,8,154,7056,0.856,99,Gas,664.7,0,2.7,8248.9,14
Barry,15,3,AL,88.01,-31.007,A2C2,8,154,7056,0.856,99,Gas,664.7,0,2.7,8248.9,14
Barry,15,3,AL,88.01,-31.007,A2ST,8,173,7056,0.856,99,Gas,664.7,0,2.7,8248.9,14
West Phoenix,20,117,AZ,112.158,-33.442,1B,111,85,11404,0.105,99,Gas,1692.8,0,6.69,14882.5,19
West Phoenix,20,117,AZ,112.158,-33.442,2B,111,85,11392,0.105,99,Gas,1711.2,0,6.64,14862.1,19
West Phoenix,20,117,AZ,112.158,-33.442,3B,111,85,11363,0.112,99,Gas,1689.4,0,6.68,14812.8,19
West Phoenix,20,117,AZ,112.158,-33.442,C4-1,111,68,8062,0.299,99,Gas,676.5,0,3.04,9657.8,19
West Phoenix,20,117,AZ,112.158,-33.442,C5-1,111,160,8062,0.299,99,Gas,676.5,0,3.04,9657.8,19
West Phoenix,20,117,AZ,112.158,-33.442,C5-2,111,160,8062,0.299,99,Gas,676.5,0,3.04,9657.8,19
West Phoenix,20,117,AZ,112.158,-33.442,C5-3,111,150,8062,0.299,99,Gas,676.5,0,3.04,9657.8,19
Kyrene,20,147,AZ,111.935,-33.356,KY7,146,148,7510,0.325,99,Gas,853.9,0,3.41,8876.3,19
Kyrene,20,147,AZ,111.935,-33.356,KY7A,146,106,7510,0.325,99,Gas,853.9,0,3.41,8876.3,19
Thomas Fitzhugh,6,201,AR,93.805,-35.462,1,193,61,8749,0.046,99,Gas,1233.5,0,4.34,10660.6,12
Thomas Fitzhugh,6,201,AR,93.805,-35.462,2,193,101,8749,0.046,99,Gas,1233.5,0,4.34,10660.6,12
Dynegy Moss Landing,21,260,CA,121.782,-36.805,CT1A,243,165,7175,0.41,99,Gas,653.1,0,2.7,8412,20
Dynegy Moss Landing,21,260,CA,121.782,-36.805,CT1B,243,165,7175,0.41,99,Gas,653.1,0,2.7,8412,20
Dynegy Moss Landing,21,260,CA,121.782,-36.805,CT2A,243,165,7175,0.41,99,Gas,652,0,2.7,8412,20
Dynegy Moss Landing,21,260,CA,121.782,-36.805,CT2B,243,165,7175,0.41,99,Gas,652,0,2.7,8412,20
Dynegy Moss Landing,21,260,CA,121.782,-36.805,ST1,243,180,7175,0.41,99,Gas,653.1,0,2.7,8412,20
Dynegy Moss Landing,21,260,CA,121.782,-36.805,ST2,243,180,7175,0.41,99,Gas,652,0,2.7,8412,20
Mountainview Generat,22,358,CA,117.242,-34.082,MV3A,327,149,7484,0.651,99,Gas,641,0,2.81,8840,20
Mountainview Generat,22,358,CA,117.242,-34.082,MV3B,327,149,7484,0.651,99,Gas,641,0,2.81,8840,20
Mountainview Generat,22,358,CA,117.242,-34.082,MV3C,327,188,7484,0.651,99,Gas,641,0,2.81,8840,20
Mountainview Generat,22,358,CA,117.242,-34.082,MV4A,327,149,7484,0.651,99,Gas,641,0,2.81,8840,20
Mountainview Generat,22,358,CA,117.242,-34.082,MV4B,327,149,7484,0.651,99,Gas,641,0,2.81,8840,20
Mountainview Generat,22,358,CA,117.242,-34.082,MV4C,327,188,7484,0.651,99,Gas,641,0,2.81,8840,20
Grayson,22,377,CA,118.278,-34.156,1,340,19,9198,0.024,99,Gas,9999,0,0,11334.8,20
Grayson,22,377,CA,118.278,-34.156,2,340,19,9198,0.024,99,Gas,9999,0,0,11334.8,20
El Centro,20,389,CA,115.54,-32.802,2A,357,71,8523,0.457,99,Gas,1033.5,0,4.64,10327,19
El Centro,20,389,CA,115.54,-32.802,30,359,52,8523,0.457,99,Gas,1779.5,0,5.97,10327,19
El Centro,20,389,CA,115.54,-32.802,31,359,45,8523,0.457,99,Gas,1886.9,0,6.26,10327,19
El Centro,20,389,CA,115.54,-32.802,32,359,45,8523,0.457,99,Gas,1886.9,0,6.26,10327,19
Harbor,22,399,CA,118.264,-33.786,10A,375,79.5,11115,0.039,99,Gas,1008.4,0,4.96,14394.1,20
Harbor,22,399,CA,118.264,-33.786,10B,375,79.5,11115,0.039,99,Gas,1008.4,0,4.96,14394.1,20
Harbor,22,399,CA,118.264,-33.786,5,376,65,11115,0.039,99,Gas,1008.4,0,4.96,14394.1,20
Haynes,22,400,CA,118.099,-33.765,10,379,157.5,7243,0.448,99,Gas,628.2,0,2.69,8505.7,20
Haynes,22,400,CA,118.099,-33.765,8,382,235,7243,0.448,99,Gas,628.2,0,2.69,8505.7,20
Haynes,22,400,CA,118.099,-33.765,9,383,157.5,7243,0.448,99,Gas,628.2,0,2.69,8505.7,20
Valley (CA),22,408,CA,118.391,-34.245,6,392,156,7392,0.349,99,Gas,648.1,0,2.78,8711.9,20
Valley (CA),22,408,CA,118.391,-34.245,7,392,156,7392,0.349,99,Gas,648.1,0,2.78,8711.9,20
Valley (CA),22,408,CA,118.391,-34.245,8,393,201,7392,0.349,99,Gas,648.1,0,2.78,8711.9,20
Cherokee,24,469,CO,104.965,-39.807,5,479,168,7050,0.87,99,Gas,993.7,0,3.63,8240.7,22
Cherokee,24,469,CO,104.965,-39.807,6,479,168,7050,0.87,99,Gas,993.7,0,3.63,8240.7,22
Cherokee,24,469,CO,104.965,-39.807,7,479,240,7050,0.87,99,Gas,863.6,0,3.27,8240.7,22
McWilliams,15,533,AL,86.476,-31.4,1,552,9,7610,0.533,99,Gas,9999,0,0,9016.3,14
McWilliams,15,533,AL,86.476,-31.4,2,552,9,7610,0.533,99,Gas,9999,0,0,9016.3,14
McWilliams,15,533,AL,86.476,-31.4,3,552,22,7610,0.533,99,Gas,9999,0,0,9016.3,14
McWilliams,15,533,AL,86.476,-31.4,4,553,108,7610,0.533,99,Gas,1171.3,0,3.83,9016.3,14
McWilliams,15,533,AL,86.476,-31.4,VAN1,554,171,7610,0.533,99,Gas,666.4,0,2.86,9016.3,14
McWilliams,15,533,AL,86.476,-31.4,VAN2,554,168,7610,0.533,99,Gas,666.4,0,2.86,9016.3,14
McWilliams,15,533,AL,86.476,-31.4,VAN3,554,176,7610,0.533,99,Gas,666.4,0,2.86,9016.3,14
Stanton Energy Cente,2,564,FL,81.168,-28.482,B,597,128,7795,0.524,99,Gas,800.1,0,3.41,9277.1,2
Stanton Energy Cente,2,564,FL,81.168,-28.482,B1,597,167,7795,0.524,99,Gas,800.1,0,3.41,9277.1,2
Cape Canaveral,2,609,FL,80.764,-28.47,3A,636,247.6,7328,0.607,99,Gas,873.4,0,3.33,8623.1,2
Cape Canaveral,2,609,FL,80.764,-28.47,3B,636,247.6,7328,0.607,99,Gas,873.4,0,3.33,8623.1,2
Cape Canaveral,2,609,FL,80.764,-28.47,3C,636,247.6,7328,0.607,99,Gas,873.4,0,3.33,8623.1,2
Cape Canaveral,2,609,FL,80.764,-28.47,3ST,636,467.2,7328,0.607,99,Gas,682.2,0,2.81,8623.1,2
Fort Myers,2,612,FL,81.783,-26.697,2A,639,156.6,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,2B,639,156.6,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,2C,639,156.6,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,2D,639,156.6,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,2E,639,156.6,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,2F,639,156.6,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,ST1,643,129.9,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Fort Myers,2,612,FL,81.783,-26.697,ST2,643,362.8,7466,0.624,99,Gas,667.8,0,2.72,8814.9,2
Lauderdale,2,613,FL,80.198,-26.069,4GT1,645,156.9,8316,0.565,99,Gas,852.4,0,3.16,10024.6,2
Lauderdale,2,613,FL,80.198,-26.069,4GT2,645,156.9,8316,0.565,99,Gas,852.4,0,3.16,10024.6,2
Lauderdale,2,613,FL,80.198,-26.069,5GT1,647,156.9,8316,0.565,99,Gas,852.4,0,3.16,10024.6,2
Lauderdale,2,613,FL,80.198,-26.069,5GT2,647,156.9,8316,0.565,99,Gas,852.4,0,3.16,10024.6,2
Lauderdale,2,613,FL,80.198,-26.069,ST4,649,128.2,8316,0.565,99,Gas,852.4,0,3.16,10024.6,2
Lauderdale,2,613,FL,80.198,-26.069,ST5,649,128.2,8316,0.565,99,Gas,852.4,0,3.16,10024.6,2
Riviera,2,619,FL,80.053,-26.765,5A,656,248,7050,0.606,99,Gas,852.6,0,3.24,8240.7,2
Riviera,2,619,FL,80.053,-26.765,5B,656,248,7050,0.606,99,Gas,852.6,0,3.24,8240.7,2
Riviera,2,619,FL,80.053,-26.765,5C,656,248,7050,0.606,99,Gas,852.6,0,3.24,8240.7,2
Riviera,2,619,FL,80.053,-26.765,5ST,656,468,7050,0.606,99,Gas,665.8,0,2.73,8240.7,2
Sanford,2,620,FL,81.326,-28.842,4,658,351.4,7480,0.549,99,Gas,662.5,0,2.78,8834.4,2
Sanford,2,620,FL,81.326,-28.842,4A,658,151.6,7480,0.549,99,Gas,662.5,0,2.78,8834.4,2
Sanford,2,620,FL,81.326,-28.842,4B,658,151.6,7480,0.549,99,Gas,662.5,0,2.78,8834.4,2
Sanford,2,620,FL,81.326,-28.842,4C,658,151.6,7480,0.549,99,Gas,663.5,0,2.79,8834.4,2
Sanford,2,620,FL,81.326,-28.842,4D,658,151.6,7480,0.549,99,Gas,662.5,0,2.78,8834.4,2
Sanford,2,620,FL,81.326,-28.842,5,658,349.9,7480,0.549,99,Gas,663.5,0,2.79,8834.4,2
Sanford,2,620,FL,81.326,-28.842,5A,658,151,7480,0.549,99,Gas,663.5,0,2.79,8834.4,2
Sanford,2,620,FL,81.326,-28.842,5B,658,151,7480,0.549,99,Gas,663.5,0,2.79,8834.4,2
Sanford,2,620,FL,81.326,-28.842,5C,658,151,7480,0.549,99,Gas,663.5,0,2.79,8834.4,2
Sanford,2,620,FL,81.326,-28.842,5D,658,151,7480,0.549,99,Gas,663.5,0,2.79,8834.4,2
Turkey Point,2,621,FL,80.331,-25.436,5CA,661,442.7,7143,0.625,99,Gas,600.5,0,2.57,8368.1,2
Turkey Point,2,621,FL,80.331,-25.436,5CTA,661,176.3,7143,0.625,99,Gas,600.5,0,2.57,8368.1,2
Turkey Point,2,621,FL,80.331,-25.436,5CTB,661,176.3,7143,0.625,99,Gas,600.5,0,2.57,8368.1,2
Turkey Point,2,621,FL,80.331,-25.436,5CTC,661,176.3,7143,0.625,99,Gas,600.5,0,2.57,8368.1,2
Turkey Point,2,621,FL,80.331,-25.436,5CTD,661,176.3,7143,0.625,99,Gas,600.5,0,2.57,8368.1,2
P L Bartow,2,634,FL,82.602,-27.86,4AGT,683,168,7521,0.701,99,Gas,613.1,0,2.7,8891.6,2
P L Bartow,2,634,FL,82.602,-27.86,4BGT,683,169,7521,0.701,99,Gas,613.1,0,2.7,8891.6,2
P L Bartow,2,634,FL,82.602,-27.86,4CGT,683,172,7521,0.701,99,Gas,613.1,0,2.7,8891.6,2
P L Bartow,2,634,FL,82.602,-27.86,4DGT,683,167,7521,0.701,99,Gas,613.1,0,2.7,8891.6,2
P L Bartow,2,634,FL,82.602,-27.86,4ST,683,429,7521,0.701,99,Gas,613.1,0,2.7,8891.6,2
Lansing Smith,15,643,FL,85.7,-30.269,3A,710,157.7,7205,0.826,99,Gas,661.6,0,2.76,8453.3,14
Lansing Smith,15,643,FL,85.7,-30.269,3B,710,157.7,7205,0.826,99,Gas,661.6,0,2.76,8453.3,14
Lansing Smith,15,643,FL,85.7,-30.269,3S,710,165.6,7205,0.826,99,Gas,661.6,0,2.76,8453.3,14
John R Kelly,2,664,FL,82.321,-29.646,CT04,744,75,8644,0.406,99,Gas,1266.3,0,4.82,10505.1,2
Tom G Smith,2,673,FL,80.068,-26.613,GT2,756,21,19652,0.022,99,Gas,9999,0,0,32905.8,2
Tom G Smith,2,673,FL,80.068,-26.613,S5,759,9,19652,0.022,99,Gas,9999,0,0,32905.8,2
Larsen Memorial,2,675,FL,81.923,-28.08,8,763,76,12189,0.017,99,Gas,1389.6,0,6.7,16248.1,2
C D McIntosh Jr,2,676,FL,81.923,-28.08,5CT,766,215,7181,0.692,99,Gas,745.6,0,3.05,8420.3,2
C D McIntosh Jr,2,676,FL,81.923,-28.08,5ST,766,123,7181,0.692,99,Gas,745.6,0,3.05,8420.3,2
Arvah B Hopkins,2,688,FL,84.4,-30.452,2,776,141,7515,0.412,99,Gas,826,0,3.21,8883.2,2
Arvah B Hopkins,2,688,FL,84.4,-30.452,CT 2A,776,159,7515,0.412,99,Gas,826,0,3.21,8883.2,2
S O Purdom,2,689,FL,84.201,-30.162,8,779,154,7852,0.567,99,Gas,926.6,0,3.66,9358,2
S O Purdom,2,689,FL,84.201,-30.162,9,779,72,7852,0.567,99,Gas,926.6,0,3.66,9358,2
Jack McDonough,15,710,GA,84.476,-33.824,4,819,375,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,5,819,375,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,5ACT,820,231.5,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,5BCT,821,231.5,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,6,821,375,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,6ACT,821,231.5,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,6BCT,821,231.5,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,CT4A,822,231.5,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Jack McDonough,15,710,GA,84.476,-33.824,CT4B,823,231.5,7050,0.727,99,Gas,765.4,0,2.75,8240.7,14
Grand Tower Energy C,4,862,IL,89.511,-37.658,1,909,161,7777,0.092,99,Gas,937.6,0,3.42,9251.7,13
Grand Tower Energy C,4,862,IL,89.511,-37.658,2,909,159,7777,0.092,99,Gas,937.6,0,3.42,9251.7,13
Grand Tower Energy C,4,862,IL,89.511,-37.658,3,909,86,7777,0.092,99,Gas,897.2,0,3.39,9251.7,13
Grand Tower Energy C,4,862,IL,89.511,-37.658,4,909,105,7777,0.092,99,Gas,897.2,0,3.39,9251.7,13
Noblesville,4,1007,IN,85.971,-40.097,1,1131,46,9947,0.218,99,Gas,924.1,0,4.14,12494.2,11
Noblesville,4,1007,IN,85.971,-40.097,2,1131,46,9947,0.218,99,Gas,924.1,0,4.14,12494.2,11
Noblesville,4,1007,IN,85.971,-40.097,3,1131,64.4,8688,0.218,99,Gas,924.1,0,3.61,10570.2,11
Noblesville,4,1007,IN,85.971,-40.097,4,1131,64.4,8688,0.218,99,Gas,924.1,0,3.61,10570.2,11
Noblesville,4,1007,IN,85.971,-40.097,5,1131,64.4,8688,0.218,99,Gas,924.1,0,3.61,10570.2,11
Butler-Warner Genera,14,1016,NC,78.829,-35.099,1,1152,20,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Butler-Warner Genera,14,1016,NC,78.829,-35.099,2,1152,20,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Butler-Warner Genera,14,1016,NC,78.829,-35.099,3,1152,20,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Butler-Warner Genera,14,1016,NC,78.829,-35.099,6,1154,20,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Butler-Warner Genera,14,1016,NC,78.829,-35.099,7,1154,20,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Butler-Warner Genera,14,1016,NC,78.829,-35.099,8,1154,20,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Butler-Warner Genera,14,1016,NC,78.829,-35.099,9,1155,65,12453,0.014,99,Gas,1349.4,0,5.58,16720.6,16
Summit Lake,4,1206,IA,94.347,-41.114,1,1346,6.5,13573,0.019,99,Gas,1870.1,0,7.56,18804,4
Summit Lake,4,1206,IA,94.347,-41.114,2,1346,6.5,13573,0.019,99,Gas,1870.1,0,7.56,18804,4
Summit Lake,4,1206,IA,94.347,-41.114,3,1346,7,13573,0.019,99,Gas,1870.1,0,7.56,18804,4
Summit Lake,4,1206,IA,94.347,-41.114,GT1,1347,27.5,13573,0.019,99,Gas,1870.1,0,7.56,18804,4
Summit Lake,4,1206,IA,94.347,-41.114,GT2,1347,27.9,13573,0.019,99,Gas,1870.1,0,7.56,18804,4
Cane Run,16,1363,KY,85.889,-38.183,7A,1536,210.7,7050,0.87,99,Gas,908.9,0,3.39,8240.7,15
Cane Run,16,1363,KY,85.889,-38.183,7B,1536,210.2,7050,0.87,99,Gas,909.7,0,3.4,8240.7,15
Cane Run,16,1363,KY,85.889,-38.183,7S,1536,242.4,7050,0.87,99,Gas,860.2,0,3.26,8240.7,15
Coughlin Power Stati,17,1396,LA,92.261,-30.844,6,1597,92.4,7725,0.315,99,Gas,867.9,0,3.45,9178.2,18
Coughlin Power Stati,17,1396,LA,92.261,-30.844,7,1597,183.1,7725,0.315,99,Gas,694.9,0,2.92,9178.2,18
Coughlin Power Stati,17,1396,LA,92.261,-30.844,U6CT,1597,150,7725,0.315,99,Gas,867.9,0,3.45,9178.2,18
Coughlin Power Stati,17,1396,LA,92.261,-30.844,U72,1597,148.8,7725,0.315,99,Gas,694.9,0,2.92,9178.2,18
Coughlin Power Stati,17,1396,LA,92.261,-30.844,U7CT,1597,148.8,7725,0.315,99,Gas,694.9,0,2.92,9178.2,18
Nine Mile Point,6,1403,LA,90.146,-29.947,6A,1608,158,7050,0.742,99,Gas,1018.2,0,3.69,8240.7,12
Nine Mile Point,6,1403,LA,90.146,-29.947,6B,1608,157.6,7050,0.742,99,Gas,1019.2,0,3.7,8240.7,12
Nine Mile Point,6,1403,LA,90.146,-29.947,6C,1609,244,7050,0.742,99,Gas,858,0,3.26,8240.7,12
Sterlington,6,1404,LA,92.079,-32.705,7A,1611,45.8,12225,0.011,99,Gas,1181.1,0,6,16312.2,12
Sterlington,6,1404,LA,92.079,-32.705,7B,1611,44,12225,0.011,99,Gas,1181.1,0,6,16312.2,12
Sterlington,6,1404,LA,92.079,-32.705,7C,1612,14.8,12225,0.011,99,Gas,1181.1,0,6,16312.2,12
Mystic Generating St,7,1588,MA,71.068,-42.391,GT81,1728,224.6,7393,0.423,99,Gas,731.4,0,3.01,8713.3,5
Mystic Generating St,7,1588,MA,71.068,-42.391,GT82,1728,226.7,7393,0.423,99,Gas,731.4,0,3.01,8713.3,5
Mystic Generating St,7,1588,MA,71.068,-42.391,GT93,1728,227.9,7393,0.423,99,Gas,731.4,0,3.01,8713.3,5
Mystic Generating St,7,1588,MA,71.068,-42.391,GT94,1728,230.1,7393,0.423,99,Gas,731.4,0,3.01,8713.3,5
Mystic Generating St,7,1588,MA,71.068,-42.391,ST85,1728,252.1,7393,0.423,99,Gas,731.4,0,3.01,8713.3,5
Mystic Generating St,7,1588,MA,71.068,-42.391,ST96,1728,255.9,7393,0.423,99,Gas,731.4,0,3.01,8713.3,5
Kendall Square Stati,7,1595,MA,71.079,-42.363,1,1731,14.7,9047,0.822,99,Gas,901.1,0,4.31,11106.4,5
Kendall Square Stati,7,1595,MA,71.079,-42.363,2,1731,19.5,9047,0.822,99,Gas,901.1,0,4.31,11106.4,5
Kendall Square Stati,7,1595,MA,71.079,-42.363,3,1731,20,9047,0.822,99,Gas,901.1,0,4.31,11106.4,5
Kendall Square Stati,7,1595,MA,71.079,-42.363,GEN4,1732,160.5,9047,0.822,99,Gas,901.1,0,4.31,11106.4,5
Potter Station 2,7,1660,MA,70.967,-42.235,CC2,1769,62.6,10323,0,99,Gas,1659.6,0,6.05,13093.2,5
Potter Station 2,7,1660,MA,70.967,-42.235,CC3,1770,15.501,10323,0.061,99,Gas,1659.6,0,6.05,13093.2,5
Cleary Flood,7,1682,MA,71.106,-41.865,9A,1782,17.999,11006,0.181,99,Gas,1523.6,0,5.73,14211.8,5
Cleary Flood,7,1682,MA,71.106,-41.865,CA9,1782,87,11006,0.181,99,Gas,1523.6,0,5.73,14211.8,5
Claude Vandyke,5,1880,MI,85.855,-42.731,6,1990,19.3,11954,0.015,99,Gas,9999,0,0,15833.2,10
Black Dog,3,1904,MN,93.25,-44.811,2,2021,110,7595,0.183,99,Gas,935.7,0,3.42,8995.2,4
Black Dog,3,1904,MN,93.25,-44.811,5,2024,172,7595,0.183,99,Gas,935.7,0,3.42,8995.2,4
High Bridge,3,1912,MN,93.112,-44.931,7,2027,156,7187,0.303,99,Gas,666.5,0,2.74,8428.5,4
High Bridge,3,1912,MN,93.112,-44.931,8,2027,156,7187,0.303,99,Gas,666.5,0,2.74,8428.5,4
High Bridge,3,1912,MN,93.112,-44.931,9,2027,226,7187,0.303,99,Gas,666.5,0,2.74,8428.5,4
Riverside (MN),3,1927,MN,93.275,-45.02,10,2037,155,7341,0.362,99,Gas,718.3,0,2.75,8641.1,4
Riverside (MN),3,1927,MN,93.275,-45.02,9,2039,155,7341,0.362,99,Gas,718.3,0,2.75,8641.1,4
Riverside (MN),3,1927,MN,93.275,-45.02,ST7,2039,160,7341,0.362,99,Gas,718.3,0,2.75,8641.1,4
Hutchinson Plant #1,3,1980,MN,94.368,-44.896,8,2081,13,10368,0.051,99,Gas,9999,0,0,13165.7,4
L L Wilkins,15,2059,MS,90.563,-34.185,6,2159,6.8,7050,0.004,99,Gas,9999,0,0,8240.7,14
L L Wilkins,15,2059,MS,90.563,-34.185,8,2161,13.2,7050,0.004,99,Gas,9999,0,0,8240.7,14
L L Wilkins,15,2059,MS,90.563,-34.185,9,2162,22,25000,0.003,99,Gas,9999,0,0,51270.5,14
Yazoo,15,2067,MS,90.421,-32.846,2,2169,5.6,17899,0.002,99,Gas,9999,0,0,28269.8,14
Yazoo,15,2067,MS,90.421,-32.846,3,2169,13,17899,0.002,99,Gas,9999,0,0,28269.8,14
Yazoo,15,2067,MS,90.421,-32.846,GT1,2170,14.7,17899,0.002,99,Gas,9999,0,0,28269.8,14
Moselle,15,2070,MS,89.3,-31.528,1,2172,59,8307,0.35,99,Gas,1173,0,4.4,10011.5,14
Moselle,15,2070,MS,89.3,-31.528,2,2172,59,8307,0.606,99,Gas,1173,0,4.4,10011.5,14
Moselle,15,2070,MS,89.3,-31.528,GTG1,2176,75,8307,0.35,99,Gas,1512.1,0,5.21,10011.5,14
Moselle,15,2070,MS,89.3,-31.528,GTG2,2176,75,8307,0.35,99,Gas,1512.1,0,5.21,10011.5,14
Hawthorn,18,2079,MO,94.478,-39.131,6,2185,124.1,8857,0.068,99,Gas,961.4,0,3.97,10821.4,17
Hawthorn,18,2079,MO,94.478,-39.131,9,2187,110.4,8857,0.068,99,Gas,961.4,0,3.97,10821.4,17
Clark (NVE),20,2322,NV,115.051,-36.088,10,2435,85,9260,0.105,99,Gas,829.2,0,3.48,11429.1,19
Clark (NVE),20,2322,NV,115.051,-36.088,9,2437,85,9260,0.105,99,Gas,829.2,0,3.48,11429.1,19
Clark (NVE),20,2322,NV,115.051,-36.088,GT5,2439,73,9260,0.105,99,Gas,829.2,0,3.48,11429.1,19
Clark (NVE),20,2322,NV,115.051,-36.088,GT6,2439,73,9260,0.105,99,Gas,829.2,0,3.48,11429.1,19
Clark (NVE),20,2322,NV,115.051,-36.088,GT7,2439,73,9260,0.105,99,Gas,829.2,0,3.48,11429.1,19
Clark (NVE),20,2322,NV,115.051,-36.088,GT8,2439,73,9260,0.105,99,Gas,829.2,0,3.48,11429.1,19
Tracy,25,2336,NV,119.525,-39.563,10,2447,263,7653,0.593,99,Gas,645.7,0,2.8,9076.7,21
Tracy,25,2336,NV,119.525,-39.563,4,2449,64,7653,0.593,99,Gas,1528.5,0,4.25,9076.7,21
Tracy,25,2336,NV,119.525,-39.563,5,2449,40,7653,0.593,99,Gas,1528.5,0,4.25,9076.7,21
Tracy,25,2336,NV,119.525,-39.563,8,2449,145,7653,0.593,99,Gas,645.7,0,2.8,9076.7,21
Tracy,25,2336,NV,119.525,-39.563,9,2449,145,7653,0.593,99,Gas,645.7,0,2.8,9076.7,21
Gilbert,10,2393,NJ,75.164,-40.566,4,2497,47,10995,0.016,99,Gas,1123.5,0,4.42,14193.5,9
Gilbert,10,2393,NJ,75.164,-40.566,5,2497,47,10995,0.016,99,Gas,1123.5,0,4.42,14193.5,9
Gilbert,10,2393,NJ,75.164,-40.566,6,2497,49,10995,0.016,99,Gas,1123.5,0,4.42,14193.5,9
Gilbert,10,2393,NJ,75.164,-40.566,7,2497,47,10995,0.016,99,Gas,1123.5,0,4.42,14193.5,9
Gilbert,10,2393,NJ,75.164,-40.566,8,2497,104,10995,0.016,99,Gas,1123.5,0,4.42,14193.5,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,1101,2499,110,7953,0.533,99,Gas,814.7,0,3.24,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,1201,2499,110,7953,0.533,99,Gas,814.7,0,3.24,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,1301,2499,110,7953,0.533,99,Gas,814.7,0,3.24,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,1401,2499,110,7953,0.533,99,Gas,814.7,0,3.24,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,1501,2499,193,7953,0.533,99,Gas,814.7,0,3.24,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,2101,2499,183,7953,0.533,99,Gas,625.2,0,2.94,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,2201,2499,183,7953,0.533,99,Gas,625.2,0,2.94,9501.8,9
Bergen Generating St,10,2398,NJ,74.024,-40.838,2301,2499,224,7953,0.533,99,Gas,625.2,0,2.94,9501.8,9
PSEG Linden Generati,10,2406,NJ,74.207,-40.622,1001,2512,252.7,7304,0.68,99,Gas,814.3,0,2.99,8589.9,9
PSEG Linden Generati,10,2406,NJ,74.207,-40.622,1101,2512,190,7304,0.68,99,Gas,814.3,0,2.99,8589.9,9
PSEG Linden Generati,10,2406,NJ,74.207,-40.622,1201,2512,190,7304,0.68,99,Gas,814.3,0,2.99,8589.9,9
PSEG Linden Generati,10,2406,NJ,74.207,-40.622,2001,2512,252.7,7304,0.68,99,Gas,597.7,0,2.62,8589.9,9
PSEG Linden Generati,10,2406,NJ,74.207,-40.622,2101,2512,190,7304,0.68,99,Gas,597.7,0,2.62,8589.9,9
PSEG Linden Generati,10,2406,NJ,74.207,-40.622,2201,2512,190,7304,0.68,99,Gas,597.7,0,2.62,8589.9,9
Animas,25,2465,NM,108.192,-36.725,GT1,2589,17,9896,0.571,99,Gas,9999,0,0,12413.8,21
Ravenswood,8,2500,NY,73.946,-40.759,4,2621,157,7519,0.691,99,Gas,930.3,0,3.6,8888.8,6
