"FromNode","ToNode","State","Frac"
"CAP_GEN_P3788","E_MS_OGSM_2","AL",0.22560338286739084
"CAP_GEN_P3788","E_MS_OGSM_2","TN",0.0078294164064912
"CAP_GEN_P3788","E_MS_OGSM_2","GA",0.09998157756252476
"CAP_GEN_P3788","S_MD_Oriskany_1","WV",0.3097829778110303
"CAP_GEN_P3788","S_MD_Oriskany_1","VA",0.5720276648469316
"CAP_GEN_P3788","S_MD_Oriskany_1","MD",0.11818935734203825
"CAP_GEN_P3788","E_PA_OGSM_1","MD",0.44338290301748223
"CAP_GEN_P3788","E_PA_OGSM_1","PA",0.4701224610114314
"CAP_GEN_P3788","E_PA_OGSM_1","VA",0.08649463597108639
"CAP_GEN_P3788","TRA_PA","MD",0.5996637886851574
"CAP_GEN_P3788","TRA_PA","PA",0.3180619345236864
"CAP_GEN_P3788","TRA_PA","DC",0.08107063944853234
"CAP_GEN_P3788","TRA_PA","VA",0.0012036373426239542
"CAP_GEN_P3797","E_MS_OGSM_2","VA",0.15136564527530424
"CAP_GEN_P3797","E_MS_OGSM_2","MS",0.12378127211986775
"CAP_GEN_P3797","E_MS_OGSM_2","NC",0.2462877507805006
"CAP_GEN_P3797","E_MS_OGSM_2","AL",0.23999296965507363
"CAP_GEN_P3797","E_MS_OGSM_2","GA",0.16364129006901423
"CAP_GEN_P3797","E_MS_OGSM_2","SC",0.07493107210023953
"CAP_GEN_P3797","S_MD_Oriskany_1","WV",0.21685168094478022
"CAP_GEN_P3797","S_MD_Oriskany_1","VA",0.754875989682718
"CAP_GEN_P3797","S_MD_Oriskany_1","MD",0.0282723293725019
"CAP_GEN_P3797","E_PA_OGSM_1","WV",0.10835145345717515
"CAP_GEN_P3797","E_PA_OGSM_1","VA",0.6147272295885378
"CAP_GEN_P3797","E_PA_OGSM_1","PA",0.25454845386594593
"CAP_GEN_P3797","E_PA_OGSM_1","MD",0.022372863088341206
"CAP_GEN_P3797","TRA_VA","VA",1.0
"CAP_GEN_P3803","E_MS_OGSM_2","VA",0.044309084630507915
"CAP_GEN_P3803","E_MS_OGSM_2","MS",0.11286472874521948
"CAP_GEN_P3803","E_MS_OGSM_2","NC",0.3045686823272097
"CAP_GEN_P3803","E_MS_OGSM_2","AL",0.22686029589680007
"CAP_GEN_P3803","E_MS_OGSM_2","GA",0.18050226773222947
"CAP_GEN_P3803","E_MS_OGSM_2","SC",0.13089494066803337
"CAP_GEN_P3803","S_MD_Oriskany_1","WV",0.17281937579885434
"CAP_GEN_P3803","S_MD_Oriskany_1","VA",0.8055586254360059
"CAP_GEN_P3803","S_MD_Oriskany_1","MD",0.021621998765139858
"CAP_GEN_P3803","E_PA_OGSM_1","WV",0.1109088986077994
"CAP_GEN_P3803","E_PA_OGSM_1","VA",0.6274427059037391
"CAP_GEN_P3803","E_PA_OGSM_1","PA",0.2296174365035812
"CAP_GEN_P3803","E_PA_OGSM_1","MD",0.032030958984880294
"CAP_GEN_P3803","TRA_VA","VA",1.0
"CAP_GEN_P3804","E_MS_OGSM_2","VA",0.2954361195425235
"CAP_GEN_P3804","E_MS_OGSM_2","NC",0.23720509689777386
"CAP_GEN_P3804","E_MS_OGSM_2","GA",0.11165000162204188
"CAP_GEN_P3804","E_MS_OGSM_2","AL",0.23092770469257654
"CAP_GEN_P3804","E_MS_OGSM_2","MS",0.12430015423282553
"CAP_GEN_P3804","S_MD_Oriskany_1","WV",0.27318384895448683
"CAP_GEN_P3804","S_MD_Oriskany_1","VA",0.6889525180416869
"CAP_GEN_P3804","S_MD_Oriskany_1","MD",0.0378636330038263
"CAP_GEN_P3804","E_PA_OGSM_1","WV",0.1653583616002953
"CAP_GEN_P3804","E_PA_OGSM_1","VA",0.37273612628236513
"CAP_GEN_P3804","E_PA_OGSM_1","PA",0.4030136369978646
"CAP_GEN_P3804","E_PA_OGSM_1","MD",0.05889187511947496
"CAP_GEN_P3804","TRA_VA","VA",1.0
"CAP_GEN_P3809","E_MS_OGSM_2","VA",0.12108223943175378
"CAP_GEN_P3809","E_MS_OGSM_2","MS",0.11516021115779278
"CAP_GEN_P3809","E_MS_OGSM_2","NC",0.25882765104657723
"CAP_GEN_P3809","E_MS_OGSM_2","AL",0.2276624587552783
"CAP_GEN_P3809","E_MS_OGSM_2","GA",0.16357933056839802
"CAP_GEN_P3809","E_MS_OGSM_2","SC",0.11368810904019998
"CAP_GEN_P3809","S_MD_Oriskany_1","WV",0.17379648716869397
"CAP_GEN_P3809","S_MD_Oriskany_1","VA",0.8031083374348827
"CAP_GEN_P3809","S_MD_Oriskany_1","MD",0.02309517539642329
"CAP_GEN_P3809","E_PA_OGSM_1","WV",0.10737460902900882
"CAP_GEN_P3809","E_PA_OGSM_1","VA",0.5704953232408488
"CAP_GEN_P3809","E_PA_OGSM_1","PA",0.2527191210914385
"CAP_GEN_P3809","E_PA_OGSM_1","MD",0.06941094663870381
"CAP_GEN_P3809","TRA_VA","VA",1.0
"CAP_GEN_P384","E_OK_OGSM_3","KS",0.22472936502494062
"CAP_GEN_P384","E_OK_OGSM_3","MO",0.3635417526163979
"CAP_GEN_P384","E_OK_OGSM_3","OK",0.046952304823063375
"CAP_GEN_P384","E_OK_OGSM_3","IL",0.364776577535598
"CAP_GEN_P384","S_IL_Mount Simon","IL",1.0
"CAP_GEN_P384","E_IL_OGSM_1","IL",1.0
"CAP_GEN_P384","TRA_IL","IL",1.0
"CAP_GEN_P3845","E_WY_OGSM_5","OR",0.17603491554555875
"CAP_GEN_P3845","E_WY_OGSM_5","WY",0.24965792163257472
"CAP_GEN_P3845","E_WY_OGSM_5","WA",0.21470739744114578
"CAP_GEN_P3845","E_WY_OGSM_5","ID",0.35959976538072064
"CAP_GEN_P3845","TRA_UT","UT",0.21021796254062236
"CAP_GEN_P3845","TRA_UT","NV",0.17349996417254485
"CAP_GEN_P3845","TRA_UT","ID",0.09363707318106579
"CAP_GEN_P3845","TRA_UT","WA",0.1370393875024315
"CAP_GEN_P3845","TRA_UT","OR",0.3856056126033354
"CAP_GEN_P389","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P389","TRA_CA","CA",1.0
"CAP_GEN_P3935","E_MS_OGSM_2","TN",0.2427072664290948
"CAP_GEN_P3935","E_MS_OGSM_2","WV",0.08321939514510555
"CAP_GEN_P3935","E_MS_OGSM_2","KY",0.2018624076263165
"CAP_GEN_P3935","E_MS_OGSM_2","AL",0.2707288802462987
"CAP_GEN_P3935","E_MS_OGSM_2","MS",0.20148205055318452
"CAP_GEN_P3935","S_WV_Oriskany_7","WV",1.0
"CAP_GEN_P3935","E_WV_OGSM_1","WV",1.0
"CAP_GEN_P3935","TRA_KY","WV",0.16846773932756054
"CAP_GEN_P3935","TRA_KY","KY",0.6961437406588237
"CAP_GEN_P3935","TRA_KY","OH",0.13538852001361568
"CAP_GEN_P3936","E_MS_OGSM_2","VA",0.00993831949406525
"CAP_GEN_P3936","E_MS_OGSM_2","AL",0.30141025404665445
"CAP_GEN_P3936","E_MS_OGSM_2","TN",0.25414685385437485
"CAP_GEN_P3936","E_MS_OGSM_2","WV",0.09010078649369188
"CAP_GEN_P3936","E_MS_OGSM_2","MS",0.19031098888101616
"CAP_GEN_P3936","E_MS_OGSM_2","KY",0.1540927972301973
"CAP_GEN_P3936","S_WV_Oriskany_7","WV",1.0
"CAP_GEN_P3936","E_WV_OGSM_1","WV",1.0
"CAP_GEN_P3936","TRA_NC","WV",0.3636624072926119
"CAP_GEN_P3936","TRA_NC","NC",0.35961840671308287
"CAP_GEN_P3936","TRA_NC","VA",0.27671918599430523
"CAP_GEN_P3938","E_MS_OGSM_2","OH",0.0460802193214768
"CAP_GEN_P3938","E_MS_OGSM_2","AL",0.23360747987904276
"CAP_GEN_P3938","E_MS_OGSM_2","TN",0.22667908386460667
"CAP_GEN_P3938","E_MS_OGSM_2","WV",0.03790979171959472
"CAP_GEN_P3938","E_MS_OGSM_2","MS",0.20590387051744063
"CAP_GEN_P3938","E_MS_OGSM_2","KY",0.2498195546978385
"CAP_GEN_P3938","E_WV_OGSM_1","WV",0.8830517981098187
"CAP_GEN_P3938","E_WV_OGSM_1","OH",0.11694820189018149
"CAP_GEN_P3938","S_WV_Oriskany_7","WV",0.9303464591234814
"CAP_GEN_P3938","S_WV_Oriskany_7","OH",0.06965354087651866
"CAP_GEN_P3938","TRA_OH","WV",0.003507590172788712
"CAP_GEN_P3938","TRA_OH","OH",0.9964924098272113
"CAP_GEN_P3942","E_MS_OGSM_2","VA",0.008281466130361155
"CAP_GEN_P3942","E_MS_OGSM_2","AL",0.251448273536984
"CAP_GEN_P3942","E_MS_OGSM_2","TN",0.21131175270315533
"CAP_GEN_P3942","E_MS_OGSM_2","WV",0.24588029628167193
"CAP_GEN_P3942","E_MS_OGSM_2","MS",0.15731958549763717
"CAP_GEN_P3942","E_MS_OGSM_2","KY",0.12575862585019046
"CAP_GEN_P3942","S_MD_Oriskany_1","WV",0.1969421414780866
"CAP_GEN_P3942","S_MD_Oriskany_1","MD",0.8030578585219134
"CAP_GEN_P3942","S_PA_Oriskany_4","WV",0.27510299864162424
"CAP_GEN_P3942","S_PA_Oriskany_4","PA",0.7248970013583758
"CAP_GEN_P3942","TRA_OH","WV",0.23469795763869525
"CAP_GEN_P3942","TRA_OH","PA",0.28321485978937405
"CAP_GEN_P3942","TRA_OH","OH",0.4820871825719307
"CAP_GEN_P3943","E_MS_OGSM_2","TN",0.20407902498242408
"CAP_GEN_P3943","E_MS_OGSM_2","WV",0.24418019314778205
"CAP_GEN_P3943","E_MS_OGSM_2","KY",0.1543279826470891
"CAP_GEN_P3943","E_MS_OGSM_2","AL",0.23463575755504842
"CAP_GEN_P3943","E_MS_OGSM_2","MS",0.16277704166765636
"CAP_GEN_P3943","S_PA_Oriskany_4","WV",0.017181487320966207
"CAP_GEN_P3943","S_PA_Oriskany_4","PA",0.9828185126790338
"CAP_GEN_P3943","S_MD_Oriskany_1","WV",0.4187879234258909
"CAP_GEN_P3943","S_MD_Oriskany_1","MD",0.5812120765741092
"CAP_GEN_P3943","TRA_OH","WV",0.08879227258546347
"CAP_GEN_P3943","TRA_OH","PA",0.34425158765434954
"CAP_GEN_P3943","TRA_OH","OH",0.566956139760187
"CAP_GEN_P3944","E_MS_OGSM_2","TN",0.21294700945004688
"CAP_GEN_P3944","E_MS_OGSM_2","WV",0.21162524983433825
"CAP_GEN_P3944","E_MS_OGSM_2","KY",0.16069866716513645
"CAP_GEN_P3944","E_MS_OGSM_2","AL",0.24512197869926985
"CAP_GEN_P3944","E_MS_OGSM_2","MS",0.16960709485120848
"CAP_GEN_P3944","E_WV_OGSM_1","WV",1.0
"CAP_GEN_P3944","S_MD_Oriskany_1","WV",0.5770959797656084
"CAP_GEN_P3944","S_MD_Oriskany_1","MD",0.42290402023439155
"CAP_GEN_P3944","TRA_OH","WV",0.3519511345015199
"CAP_GEN_P3944","TRA_OH","OH",0.6480488654984803
"CAP_GEN_P3946","E_MS_OGSM_2","OH",0.013261051347283122
"CAP_GEN_P3946","E_MS_OGSM_2","AL",0.2253592660678433
"CAP_GEN_P3946","E_MS_OGSM_2","TN",0.21434661593238344
"CAP_GEN_P3946","E_MS_OGSM_2","WV",0.1359344703378134
"CAP_GEN_P3946","E_MS_OGSM_2","MS",0.19062979708284603
"CAP_GEN_P3946","E_MS_OGSM_2","KY",0.22046879923183077
"CAP_GEN_P3946","E_WV_OGSM_1","WV",1.0
"CAP_GEN_P3946","E_OH_OGSM_1","WV",0.010499760043633972
"CAP_GEN_P3946","E_OH_OGSM_1","OH",0.989500239956366
"CAP_GEN_P3946","TRA_OH","WV",0.005973861704939047
"CAP_GEN_P3946","TRA_OH","OH",0.994026138295061
"CAP_GEN_P3947","E_MS_OGSM_2","OH",0.10340331661138134
"CAP_GEN_P3947","E_MS_OGSM_2","AL",0.21022623066617102
"CAP_GEN_P3947","E_MS_OGSM_2","TN",0.2015381972895246
"CAP_GEN_P3947","E_MS_OGSM_2","WV",0.08888939330940152
"CAP_GEN_P3947","E_MS_OGSM_2","MS",0.18075788605931595
"CAP_GEN_P3947","E_MS_OGSM_2","KY",0.21518497606420553
"CAP_GEN_P3947","E_OH_OGSM_1","OH",1.0
"CAP_GEN_P3947","S_OH_Conasauga","OH",1.0
"CAP_GEN_P3947","TRA_OH","OH",1.0
"CAP_GEN_P3948","E_MS_OGSM_2","OH",0.09491850428447031
"CAP_GEN_P3948","E_MS_OGSM_2","AL",0.21114032139075226
"CAP_GEN_P3948","E_MS_OGSM_2","TN",0.20191827696848633
"CAP_GEN_P3948","E_MS_OGSM_2","WV",0.09806507533404352
"CAP_GEN_P3948","E_MS_OGSM_2","MS",0.18062662619859526
"CAP_GEN_P3948","E_MS_OGSM_2","KY",0.21333119582365237
"CAP_GEN_P3948","E_OH_OGSM_1","WV",0.008453831868375955
"CAP_GEN_P3948","E_OH_OGSM_1","OH",0.991546168131624
"CAP_GEN_P3948","S_OH_Conasauga","WV",0.01023452372022947
"CAP_GEN_P3948","S_OH_Conasauga","OH",0.9897654762797704
"CAP_GEN_P3948","TRA_OH","WV",0.010475605721741705
"CAP_GEN_P3948","TRA_OH","OH",0.9895243942782583
"CAP_GEN_P3954","E_MS_OGSM_2","VA",0.10765443515739852
"CAP_GEN_P3954","E_MS_OGSM_2","MS",0.1508269961782913
"CAP_GEN_P3954","E_MS_OGSM_2","AL",0.2577440818881272
"CAP_GEN_P3954","E_MS_OGSM_2","TN",0.2185903952943451
"CAP_GEN_P3954","E_MS_OGSM_2","WV",0.24906622117723498
"CAP_GEN_P3954","E_MS_OGSM_2","GA",0.016117870304602967
"CAP_GEN_P3954","S_MD_Oriskany_1","WV",0.595173379905751
"CAP_GEN_P3954","S_MD_Oriskany_1","MD",0.404826620094249
"CAP_GEN_P3954","S_PA_Oriskany_4","WV",0.10720623538507448
"CAP_GEN_P3954","S_PA_Oriskany_4","PA",0.541242339778068
"CAP_GEN_P3954","S_PA_Oriskany_4","MD",0.3515514248368574
"CAP_GEN_P3954","TRA_OH","WV",0.3172796722288645
"CAP_GEN_P3954","TRA_OH","MD",0.04946592091115175
"CAP_GEN_P3954","TRA_OH","PA",0.2290093154873501
"CAP_GEN_P3954","TRA_OH","OH",0.4042450913726336
"CAP_GEN_P399","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P399","S_CA_Domengine","CA",1.0
"CAP_GEN_P399","S_CA_Winters","CA",1.0
"CAP_GEN_P399","TRA_CA","CA",1.0
"CAP_GEN_P400","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P400","S_CA_Domengine","CA",1.0
"CAP_GEN_P400","S_CA_Winters","CA",1.0
"CAP_GEN_P400","TRA_CA","CA",1.0
"CAP_GEN_P404","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P404","S_CA_Domengine","CA",1.0
"CAP_GEN_P404","S_CA_Winters","CA",1.0
"CAP_GEN_P404","TRA_CA","CA",1.0
"CAP_GEN_P4040","E_OK_OGSM_3","OK",0.033494011091819334
"CAP_GEN_P4040","E_OK_OGSM_3","MO",0.3147948747334524
"CAP_GEN_P4040","E_OK_OGSM_3","WI",0.1347974644200594
"CAP_GEN_P4040","E_OK_OGSM_3","KS",0.23060291145522768
"CAP_GEN_P4040","E_OK_OGSM_3","IL",0.20144044208450312
"CAP_GEN_P4040","E_OK_OGSM_3","IA",0.084870296214938
"CAP_GEN_P4040","E_MI_OGSM_1","MI",0.993284300973426
"CAP_GEN_P4040","E_MI_OGSM_1","WI",0.0067156990265740246
"CAP_GEN_P4040","S_IL_Mount Simon","IL",0.7135037354477394
"CAP_GEN_P4040","S_IL_Mount Simon","WI",0.2864962645522605
"CAP_GEN_P4040","TRA_IL","IL",0.5876863590246334
"CAP_GEN_P4040","TRA_IL","WI",0.4123136409753666
"CAP_GEN_P4050","E_OK_OGSM_3","OK",0.03189316849632964
"CAP_GEN_P4050","E_OK_OGSM_3","MO",0.29254123523310593
"CAP_GEN_P4050","E_OK_OGSM_3","WI",0.17539420966212657
"CAP_GEN_P4050","E_OK_OGSM_3","KS",0.22771800548863363
"CAP_GEN_P4050","E_OK_OGSM_3","IL",0.12358134267795381
"CAP_GEN_P4050","E_OK_OGSM_3","IA",0.14875657016953384
"CAP_GEN_P4050","E_MI_OGSM_1","MI",1.0
"CAP_GEN_P4050","S_IL_Mount Simon","IL",0.7504971342447282
"CAP_GEN_P4050","S_IL_Mount Simon","WI",0.24950286575527184
"CAP_GEN_P4050","TRA_IL","IL",0.5097073643904402
"CAP_GEN_P4050","TRA_IL","WI",0.48955137367161317
"CAP_GEN_P4054","E_OK_OGSM_3","IA",0.3588771016608371
"CAP_GEN_P4054","E_OK_OGSM_3","KS",0.36251920504319385
"CAP_GEN_P4054","E_OK_OGSM_3","MO",0.24028886252103476
"CAP_GEN_P4054","E_OK_OGSM_3","OK",0.03720346850865925
"CAP_GEN_P4054","E_OK_OGSM_3","WI",0.0011113622662750294
"CAP_GEN_P4054","S_IL_Mount Simon","IA",0.35545381615713567
"CAP_GEN_P4054","S_IL_Mount Simon","IL",0.6371348343171312
"CAP_GEN_P4054","S_IL_Mount Simon","WI",0.00741134952573302
"CAP_GEN_P4054","S_IL_ForestCity","IA",0.29559916803746944
"CAP_GEN_P4054","S_IL_ForestCity","IL",0.7010406069408625
"CAP_GEN_P4054","S_IL_ForestCity","WI",0.003360225021668037
"CAP_GEN_P4054","TRA_IA","IA",0.9874133257294339
"CAP_GEN_P4054","TRA_IA","WI",0.012586674270566115
"CAP_GEN_P4078","E_OK_OGSM_3","IA",0.3371948892718146
"CAP_GEN_P4078","E_OK_OGSM_3","KS",0.27342275700517693
"CAP_GEN_P4078","E_OK_OGSM_3","MO",0.16962141556982585
"CAP_GEN_P4078","E_OK_OGSM_3","OK",0.027359218439719907
"CAP_GEN_P4078","E_OK_OGSM_3","WI",0.1924017197134628
"CAP_GEN_P4078","E_MI_OGSM_1","MI",0.46591422618597333
"CAP_GEN_P4078","E_MI_OGSM_1","WI",0.5340857738140267
"CAP_GEN_P4078","S_IL_Mount Simon","IL",0.48555567328096594
"CAP_GEN_P4078","S_IL_Mount Simon","WI",0.5144443267190343
"CAP_GEN_P4078","TRA_IA","IA",0.3882628075662566
"CAP_GEN_P4078","TRA_IA","MN",0.01767212413294173
"CAP_GEN_P4078","TRA_IA","WI",0.5940650683008016
"CAP_GEN_P408","E_CA_OGSM_6","CA",1.0
"CAP_GEN_P408","S_CA_Domengine","CA",1.0
"CAP_GEN_P408","S_CA_Winters","CA",1.0
"CAP_GEN_P408","TRA_CA","CA",1.0
"CAP_GEN_P4143","E_OK_OGSM_3","OK",0.032611410297063194
"CAP_GEN_P4143","E_OK_OGSM_3","MO",0.18955919882195613
"CAP_GEN_P4143","E_OK_OGSM_3","MN",0.007331315419675336
"CAP_GEN_P4143","E_OK_OGSM_3","WI",0.0012555859191504609
"CAP_GEN_P4143","E_OK_OGSM_3","KS",0.33822328817177205
"CAP_GEN_P4143","E_OK_OGSM_3","IA",0.4310192013703828
"CAP_GEN_P4143","S_IL_Mount Simon","IL",0.6813705376134036
"CAP_GEN_P4143","S_IL_Mount Simon","WI",0.3186294623865964
"CAP_GEN_P4143","E_MI_OGSM_1","MI",0.35047657364309487
"CAP_GEN_P4143","E_MI_OGSM_1","WI",0.6495234263569052
"CAP_GEN_P4143","TRA_IA","IA",0.9368139486034949
"CAP_GEN_P4143","TRA_IA","MN",0.05684221337424924
"CAP_GEN_P4143","TRA_IA","WI",0.006343838022255938
"CAP_GEN_P4158","E_WY_OGSM_5","WY",1.0
"CAP_GEN_P4158","E_NE_OGSM_3","NE",0.32287563753500587
"CAP_GEN_P4158","E_NE_OGSM_3","WY",0.6771243624649942
"CAP_GEN_P4158","E_SD_OGSM_7","WY",0.5641760496845727
"CAP_GEN_P4158","E_SD_OGSM_7","SD",0.4358239503154273
"CAP_GEN_P4158","TRA_WY","WY",1.0
"CAP_GEN_P4162","E_WY_OGSM_5","WY",1.0
"CAP_GEN_P4162","E_UT_OGSM_5","UT",0.611775179544858
"CAP_GEN_P4162","E_UT_OGSM_5","WY",0.38822482045514184
"CAP_GEN_P4162","E_CO_OGSM_5","UT",0.06993252438245083
"CAP_GEN_P4162","E_CO_OGSM_5","CO",0.6461555176269655
"CAP_GEN_P4162","E_CO_OGSM_5","WY",0.28391195799058366
"CAP_GEN_P4162","TRA_UT","UT",0.7209603721288944
"CAP_GEN_P4162","TRA_UT","WY",0.2790396278711055
"CAP_GEN_P465","E_WY_OGSM_5","CO",0.42510217655121557
"CAP_GEN_P465","E_WY_OGSM_5","WY",0.5748978234487844
"CAP_GEN_P465","E_CO_OGSM_5","CO",1.0
"CAP_GEN_P465","E_NE_OGSM_3","CO",0.6660901327823038
"CAP_GEN_P465","E_NE_OGSM_3","NE",0.33390986721769617
"CAP_GEN_P465","TRA_CO_EAST","CO",1.0
"CAP_GEN_P469","E_WY_OGSM_5","CO",0.39864451323293654
"CAP_GEN_P469","E_WY_OGSM_5","WY",0.6013554867670635
"CAP_GEN_P469","E_CO_OGSM_5","CO",1.0
"CAP_GEN_P469","E_NE_OGSM_3","CO",0.641639173799888
"CAP_GEN_P469","E_NE_OGSM_3","NE",0.358360826200112
"CAP_GEN_P469","TRA_CO_EAST","CO",1.0
"CAP_GEN_P47","E_MS_OGSM_2","AL",0.15262252806991705
"CAP_GEN_P47","E_MS_OGSM_2","MS",0.847377471930083
"CAP_GEN_P47","E_TN_OGSM_1","TN",0.7401270892239522
"CAP_GEN_P47","E_TN_OGSM_1","AL",0.2598729107760477
"CAP_GEN_P47","E_KY_OGSM_1","TN",0.5689569967976913
"CAP_GEN_P47","E_KY_OGSM_1","KY",0.33806641228607986
"CAP_GEN_P47","E_KY_OGSM_1","AL",0.0929765909162289
"CAP_GEN_P47","TRA_TN","TN",0.7698505699302226
"CAP_GEN_P47","TRA_TN","AL",0.23014943006977726
"CAP_GEN_P470","E_WY_OGSM_5","CO",0.608491771232098
"CAP_GEN_P470","E_WY_OGSM_5","WY",0.3915082287679021
"CAP_GEN_P470","E_CO_OGSM_5","CO",1.0
"CAP_GEN_P470","S_NM_SanJuan","CO",0.8985574593206678
"CAP_GEN_P470","S_NM_SanJuan","NM",0.10144254067933225
"CAP_GEN_P470","TRA_CO_EAST","CO",1.0
"CAP_GEN_P477","E_WY_OGSM_5","CO",0.35258283545497265
"CAP_GEN_P477","E_WY_OGSM_5","WY",0.6474171645450273
"CAP_GEN_P477","E_CO_OGSM_5","CO",1.0
"CAP_GEN_P477","E_NE_OGSM_3","CO",0.5961384234763093
"CAP_GEN_P477","E_NE_OGSM_3","NE",0.4038615765236906
"CAP_GEN_P477","TRA_CO_EAST","CO",1.0
"CAP_GEN_P4937","E_TX_OGSM_4","TX",1.0
"CAP_GEN_P4937","S_TX_WG","TX",1.0
"CAP_GEN_P4937","S_LowerTuscaloosa_LA","TX",0.7391141747978349
"CAP_GEN_P4937","S_LowerTuscaloosa_LA","LA",0.26088582520216497
"CAP_GEN_P4937","TRA_TX_EAST","TX",1.0
"CAP_GEN_P4939","E_TX_OGSM_4","TX",1.0
"CAP_GEN_P4939","S_TX_WG","TX",1.0
"CAP_GEN_P4939","S_LowerTuscaloosa_LA","TX",0.5475688685513452
"CAP_GEN_P4939","S_LowerTuscaloosa_LA","LA",0.4524311314486549
"CAP_GEN_P4939","TRA_TX_EAST","TX",1.0
"CAP_GEN_P4941","E_WY_OGSM_5","UT",0.5310109196803405
"CAP_GEN_P4941","E_WY_OGSM_5","AZ",0.016424464448739247
"CAP_GEN_P4941","E_WY_OGSM_5","CO",0.14789348592854787
"CAP_GEN_P4941","E_WY_OGSM_5","WY",0.30467112994237244
"CAP_GEN_P4941","S_NM_SanJuan","AZ",0.7206621483755838
"CAP_GEN_P4941","S_NM_SanJuan","NM",0.27933785162441616
"CAP_GEN_P4941","E_UT_OGSM_5","UT",0.9665774891710385
"CAP_GEN_P4941","E_UT_OGSM_5","AZ",0.033422510828961347
"CAP_GEN_P4941","TRA_UT","UT",0.954644073538184
"CAP_GEN_P4941","TRA_UT","AZ",0.045355926461816104
"CAP_GEN_P50","E_MS_OGSM_2","AL",0.6144217851880808
"CAP_GEN_P50","E_MS_OGSM_2","MS",0.3855782148119193
"CAP_GEN_P50","E_TN_OGSM_1","TN",0.8763822831343316
"CAP_GEN_P50","E_TN_OGSM_1","AL",0.12361771686566822
"CAP_GEN_P50","S_KY_Rome Trough SsT","TN",0.7206448992294686
"CAP_GEN_P50","S_KY_Rome Trough SsT","KY",0.23167325431781977
"CAP_GEN_P50","S_KY_Rome Trough SsT","AL",0.04768184645271159
"CAP_GEN_P50","TRA_GA","AL",0.27090991121264635
"CAP_GEN_P50","TRA_GA","GA",0.7290900887873537
"CAP_GEN_P50002","E_MS_OGSM_2","VA",0.10800709874503692
"CAP_GEN_P50002","E_MS_OGSM_2","MA",0.0114540886784821
"CAP_GEN_P50002","E_MS_OGSM_2","GA",0.030720096148145703
"CAP_GEN_P50002","E_MS_OGSM_2","MD",0.019014327844294465
"CAP_GEN_P50002","E_MS_OGSM_2","WV",0.1688486487830615
"CAP_GEN_P50002","E_MS_OGSM_2","AL",0.1678450662848048
"CAP_GEN_P50002","E_MS_OGSM_2","TN",0.151277954064814
"CAP_GEN_P50002","E_MS_OGSM_2","NY",0.08477055821452645
"CAP_GEN_P50002","E_MS_OGSM_2","PA",0.1624847171394625
"CAP_GEN_P50002","E_MS_OGSM_2","MS",0.09557744409737155
"CAP_GEN_P50002","E_PA_OGSM_1","NY",0.31889058252778063
"CAP_GEN_P50002","E_PA_OGSM_1","PA",0.6490926544489647
"CAP_GEN_P50002","E_PA_OGSM_1","MA",0.03201676302325466
"CAP_GEN_P50002","S_PA_Potsdam","NY",0.4113712317306388
"CAP_GEN_P50002","S_PA_Potsdam","PA",0.563126017986375
"CAP_GEN_P50002","S_PA_Potsdam","MA",0.025502750282986292
"CAP_GEN_P50002","TRA_CT","MA",0.6628801890940292
"CAP_GEN_P50002","TRA_CT","CT",0.3371198109059707
"CAP_GEN_P50006","E_MS_OGSM_2","MD",0.08599797217622801
"CAP_GEN_P50006","E_MS_OGSM_2","NJ",0.04099824890800174
"CAP_GEN_P50006","E_MS_OGSM_2","NC",0.12471771306401452
"CAP_GEN_P50006","E_MS_OGSM_2","GA",0.07080878832363707
"CAP_GEN_P50006","E_MS_OGSM_2","VA",0.27313396593464384
"CAP_GEN_P50006","E_MS_OGSM_2","DE",0.0052913302926569815
"CAP_GEN_P50006","E_MS_OGSM_2","AL",0.18378185290770288
"CAP_GEN_P50006","E_MS_OGSM_2","TN",0.05721455285084127
"CAP_GEN_P50006","E_MS_OGSM_2","PA",0.057523418991441096
"CAP_GEN_P50006","E_MS_OGSM_2","MS",0.10053215655083278
"CAP_GEN_P50006","E_PA_OGSM_1","NJ",0.22608077883028946
"CAP_GEN_P50006","E_PA_OGSM_1","PA",0.7739192211697107
"CAP_GEN_P50006","S_MD_Oriskany_1","MD",0.0722985405482191
"CAP_GEN_P50006","S_MD_Oriskany_1","NJ",0.18354084830844522
"CAP_GEN_P50006","S_MD_Oriskany_1","PA",0.7441606111433355
"CAP_GEN_P50006","TRA_PA","NJ",0.44891650561691776
"CAP_GEN_P50006","TRA_PA","PA",0.5510834943830821
"CAP_GEN_P50109","E_OK_OGSM_3","OK",0.930880300079473
"CAP_GEN_P50109","E_OK_OGSM_3","TX",0.0691196999205271
"CAP_GEN_P50109","S_LowerTuscaloosa_LA","TX",0.42932457700537774
"CAP_GEN_P50109","S_LowerTuscaloosa_LA","LA",0.5706754229946223
"CAP_GEN_P50109","E_MS_OGSM_2","AR",0.10085466102162821
"CAP_GEN_P50109","E_MS_OGSM_2","MS",0.1968131395202023
