ID,Capacity_MMT,INJ_TYPE,SITE_NAME,T_NODE,EMM_REGION,Fuel_Region,OGSM_Region,State,LAT,LON,SiteMax_MMT,THICKNESS,Dtop,PA,Sdrill,MaxUse,ASMDisc,FormA,FormInjRate,Rdrill,Asdrill,MidDensity,lith_coeff,porosity,DCMW,S2DL,Mwells,ASMWell,ASMWell_Str_D,S3D,Maxprojinjrate,MaxWellInjRate,Inj_W_D,Str_D,Rdepth,Mwells_Rdepth,Rdepth_Cdia_Mwells,Mwells_Rdrill,AS_ASM,FpipeCC,INJ_R,PADepCC,Plume_R,Fin_ind,S5YR_ind,ResMWells,Tonnes,I_Wells,PA_B,MW_depth,M_Wells,Pdia,DCM_Wells,Inj_depth,DCMW_AC,wellPa_ETUC,ResmWell_ETUC,PlumeR_ETUC,W_PlumeR_ETUC,StratT,PreopSite,PreopWell,PreopPA,DiscPISC,FiveETUC,ThreeTRC
129,2673.147186,General,NE_SAL_Morrison5,E_NE_OGSM_3,19,8,3,NE,41.667,-103.222,15,179,5449,198.2,1.10650027,0.4,76.05,8659,881.88,1.10650027,0.9875799,716.49,0.06,0.13,185.12,31.54,51.55,49.55,281345.16,282.7097,10958.9,0.3218862,5.5885,0.005678,5.499,283473.7,2126052.78,57040140.15,48934629.7,10064023.16,1.614529342,86.5899,11.2838,0.1887,0.032608,50,1.6145,8,141.35,5299,50,13.42,29,5678,801584,2337500,43502,38384,102255,9598459,23352348,15184461,2775974,231429651,1866771,5848686
130,10177.19372,General,WY_SAL_Morrison6,E_WY_OGSM_5,24,19,6,WY,41.722,-108.335,24.3,286,4805,123.01,1.45746794,0.4,76.05,20461,835.12,1.45746794,1.22159963,722.51,0.06,0.13,185.12,19.58,32.75,30.7525,158105,169.2603,10958.9,0.3048188,4.998,0.005141,4.855,159019.43,1192645.74,47737533.48,37568763.58,6246339.34,2.601309313,85.4515,6.9653,0.1165,0.032608,31,2.6013,13,137.1,4655,50,13.21,29,5141,801584,2337500,41837,38384,166164,12119063,27552452,29669894,2775974,227196478,2251255,6664072
131,11062.38253,General,UT_SAL_Morrison7,E_UT_OGSM_5,25,20,5,UT,39.947,-110.058,67.8,804,6858,44.29,2.87325447,0.4,76.05,8007,3366.23,2.87325447,2.22936586,713.89,0.06,0.13,108.35,7.05,13.07,11.0725,85386.14,69.9367,10958.9,1.22867395,7.31,0.007712,6.908,90300.37,677252.76,37558763.06,24683213.45,2248784.9,3.2,53.274,2.4964,0.0418,0.032608,12,3.2,5,85.14,6708,23,10.41,16,7712,461416,1028500,49807,25544,42531,20914049,17701487,20015982,1238306,135054123,3970995,5202038
132,14005.38467,General,CO_SAL_Morrison8,E_CO_OGSM_5,24,20,5,CO,40.149,-107.684,39.6,435,6382,75.91,2.33340451,0.4,76.05,17376,2423.51,2.33340451,1.977517,714.79,0.06,0.14,150.83,12.08,20.98,18.9775,130322.98,114.3978,10958.9,0.88458115,6.6495,0.006867,6.432,134931.49,1011986.14,48950518.8,37529621.75,3854619.61,3.2,74.6612,4.2742,0.0715,0.032608,19,3.2,6,121.03,6232,38,12.41,23,6867,648340,1767150,47188,33443,66819,17420948,21904854,20111326,2111162,192778935,3320066,7125746
133,14.8179011,General,OK_SAL_Morrow1,E_OK_OGSM_3,17,18,3,OK,36.456,-99.275,11.1,150,8000,46.2,1.74515222,0.4,76.05,66,1347.28,1.74515222,1.60856461,577.4,0.06,0.14,80.16,7.35,13.55,11.55,94710,438.3862,1857.77,0.4917572,8.125,0.0082,8.05,109077.5,818081.25,23646812.56,18578921.24,8303004.14,0.309982726,36.5052,15.2484,0.255,0.032608,12,0.31,4,62,7850,14,8.88,11,8200,335116,617100,51320,19722,26270,13453034,10382390,10893929,744614,96893921,2691061,2638974
134,1565.824217,General,IL_SAL_Mount Simon1,E_IL_OGSM_1,4,5,1,IL,38.322,-88.444,13.8,365,11300,215.73,4.60267603,0.4,76.05,5533,484.87,4.60267603,4.19851901,804.38,0.07,0.05,185.12,34.33,55.93,53.9325,631809.24,420.98,10958.9,0.17697755,11.5325,0.011715,11.35,634824.18,4761181.38,257435247.3,226433042,10953962.28,1.483359197,109.0055,12.265,0.2051,0.032608,54,1.4834,13,193.65,11150,50,15.7,29,11715,801584,2337500,62217,38384,166164,30918041,29709338,79773583,2775974,293253565,6102427,16136596
135,7090.751876,General,IL_SAL_Mount Simon2,S_IL_ForestCity,4,5,1,IL,39.041,-88.595,58.5,804,7240,51.29,2.3529746,0.4,76.05,5957,3660,2.3529746,1.87207126,767.98,0.07,0.1,115.57,8.16,14.82,12.8225,103782.59,82.7168,10958.9,1.3359,7.692,0.008094,7.29,108053.57,810401.81,34876175.14,24004004.54,2604287.27,3.2,59.852,2.8933,0.0484,0.032608,13,3.2,4,97.26,7090,26,11.13,17,8094,491728,1196800,50991,27489,36615,17284372,17968530,13674617,1431540,149874699,3386281,5029614
136,34356.17415,General,IL_SAL_Mount Simon3,S_IL_Mount Simon,4,5,1,IL,39.92,-89.239,81.9,1000,4270,36.66,1.17533753,0.4,76.05,20633,3660,1.17533753,0.81263551,719.78,0.07,0.12,95.54,5.84,11.17,9.165,48763.54,50.7369,10958.9,1.3359,4.82,0.00532,4.32,48237.46,361780.96,13123911.71,7448681.24,1861706.26,3.2,41.2316,2.0666,0.0346,0.032608,10,3.2,4,61.22,4120,19,8.83,14,5320,405844,850850,42392,23242,30958,9978318,14692119,7857226,1027909,104069902,1933181,2481764
137,772.872948,General,IN_SAL_Mount Simon4,E_IN_OGSM_1,4,5,1,IN,38.174,-87.519,18,474,11070,166.59,1.09694741,0.4,76.05,2109,620.52,1.09694741,1.04101389,802.09,0.07,0.05,185.12,26.51,43.65,41.6475,482867.28,320.8699,10958.9,0.2264898,11.357,0.011594,11.12,485366.12,3640245.88,47879595.76,43356179.82,8459058.92,1.920859146,108.833,9.4032,0.1573,0.032608,42,1.9209,13,192.52,10920,50,15.66,29,11594,801584,2337500,61841,38384,166164,8849477,29931335,27306198,2775974,291717342,2066528,6181337
138,6097.86149,General,IN_SAL_Mount Simon5,E_IN_OGSM_1,4,5,1,IN,38.748,-86.946,59.4,817,7050,50.6,0.80312764,0.4,76.05,5054,3660,0.80312764,0.72675788,766.06,0.07,0.1,115.57,8.05,14.65,12.65,100148.47,80.7031,10958.9,1.3359,7.5085,0.007917,7.1,104013.59,780101.9,11765660.2,9193342.52,2569278.95,3.2,58.8167,2.8494,0.0477,0.032608,13,3.2,4,95.14,6900,26,11.01,17,7917,491728,1178100,50443,27304,36368,7080187,17808359,6519782,1412511,148019812,1597652,2873908
139,44708.39403,General,IN_SAL_Mount Simon6,E_IN_OGSM_1,4,5,1,IN,40.206,-86.053,74.7,982,4700,40.11,0.64166651,0.4,76.05,29370,3660,0.64166651,0.5584041,731.01,0.07,0.11,103.83,6.38,12.03,10.0275,57470.78,56.9423,10958.9,1.3359,5.241,0.005732,4.75,57124.95,428437.1,7716876.84,5598729.48,2036425.16,3.2,44.8744,2.2658,0.0379,0.032608,11,3.2,4,67.9,4550,21,9.3,15,5732,439524,935000,43669,24308,32378,6104349,15404164,5461787,1122877,113991433,1334136,2187765
140,6886.913474,General,MI_SAL_Mount Simon7,E_MI_OGSM_1,5,5,1,MI,42.286,-85.777,62.1,850,4000,48.28,2.17252093,0.4,76.05,5446,3660,2.17252093,1.35536446,643.11,0.07,0.12,115.57,7.68,14.07,12.07,59139.15,65.3202,10958.9,1.3359,4.475,0.0049,4.05,56980.32,427352.4,30565663.92,16358185.06,2451357.13,3.2,48.9044,2.7256,0.0456,0.032608,13,3.2,4,73.55,3850,25,9.68,17,4900,491728,1122000,41090,26670,35524,17334918,16421977,12383668,1348415,125150783,3064981,4256197
141,1756.985325,General,MI_SAL_Mount Simon8,E_MI_OGSM_1,5,5,1,MI,42.225,-83.667,18,250,4000,166.37,1.68065169,0.4,76.05,4788,3660,1.68065169,1.35536446,634.5,0.07,0.12,185.12,26.48,43.59,41.5925,178846.51,217.6154,10958.9,1.3359,4.175,0.0043,4.05,176548.46,1324113.44,73263324.99,56372606.33,8447721.43,1.923437086,82.1395,9.4032,0.1573,0.032608,42,1.9234,4,130.57,3850,50,12.89,29,4300,801584,2337500,39230,38384,51127,14178725,22303721,10034495,2775974,217124268,2477958,7134257
142,17026.09709,General,MI_SAL_Mount Simon9,E_MI_OGSM_1,5,5,1,MI,43.876,-84.577,27,800,9000,111.42,8.76632559,0.4,76.05,31073,1039.15,8.76632559,7.06963415,710.58,0.07,0.05,185.12,17.73,29.85,27.855,274366.02,196.2426,10958.9,0.37928975,9.45,0.00985,9.05,270182.48,2026368.64,261713550.2,196920546.1,5657462.14,2.872075907,102.6841,6.2688,0.1049,0.032608,28,2.8721,11,176.62,8850,50,15,29,9850,801584,2337500,56435,38384,140600,57954833,28224419,119430863,2775974,272298614,10824188,26186510
143,5789.9406,General,OH_SAL_Mount Simon10,E_OH_OGSM_1,11,4,1,OH,40.093,-83.76,13.2,200,3000,225.64,0.2722383,0.4,76.05,21400,2870.49,0.2722383,0.25130763,584.78,0.07,0.12,185.12,35.91,58.41,56.41,183336.54,278.7232,10958.9,1.04772885,3.15,0.00325,3.05,178154.29,1336157.21,15901777.94,14176575.9,11457589.06,1.418157049,78.3379,12.8225,0.2145,0.032608,57,1.4182,4,122.64,2850,50,12.5,29,3250,801584,2337500,35975,38384,51127,3898041,21565198,3404289,2775974,207386964,820879,3409688
144,2583.942346,General,KY_SAL_Mount Simon11,E_KY_OGSM_1,16,16,1,KY,38.291,-84.596,12.3,200,4500,244.54,0.44622123,0.4,76.05,10350,1517.39,0.44622123,0.41237561,647.52,0.07,0.1,185.12,38.92,63.13,61.135,290386.99,326.9374,10958.9,0.55384735,4.65,0.00475,4.55,287260.17,2154451.26,28171777.17,25210212.79,12416840.64,1.308598634,83.2079,13.7607,0.2302,0.032608,62,1.3086,4,134.04,4350,50,13.06,29,4750,801584,2337500,40625,38384,51127,5024680,20918797,4421046,2775974,221517195,1074393,3973691
145,38.23378563,General,WY_SAL_Muddy1,E_WY_OGSM_5,24,19,6,WY,44.317,-108.551,2.1,36,13000,715.4,8.74841941,0.4,76.05,1022,6.44,8.74841941,8.4385502,723.26,0.08,0.07,185.12,113.86,180.85,178.85,2340431.1,2952.453,5150.01,0.0023506,13.068,0.013086,13.05,2360092.5,17700693.75,1582151650,1509234703,30919713.69,0.210204543,110.7096,80.5985,1.3481,0.032608,179,0.2102,124,206.67,12850,50,16.22,29,13086,801584,2337500,66467,38384,1584946,56510384,111117885,1358232723,2775974,335120236,10918870,28932127
146,253.3468562,General,WY_SAL_Muddy2,E_WY_OGSM_5,24,19,6,WY,44.295,-108.409,4.2,36,8000,739.8,3.40491316,0.4,76.05,3291,172.7,3.40491316,3.2160677,694.53,0.08,0.15,185.12,117.74,186.95,184.95,1495513.76,1151.6399,10958.9,0.0630355,8.068,0.008086,8.05,1504955.52,11287166.42,636551908,594814925.7,22539043.96,0.432547025,92.3495,40.2993,0.674,0.032608,185,0.4325,10,161.23,7850,50,14.33,29,8086,801584,2337500,50967,38384,127818,24231824,23372516,46280950,2775974,255959136,4595725,12775908
147,38.41388066,General,MT_SAL_Muddy3,E_MT_OGSM7,24,19,7,MT,45.152,-109.117,4.2,36,8000,349.3,3.06652921,0.4,76.05,499,172.7,3.06652921,2.97057204,694.53,0.08,0.15,185.12,55.59,89.33,87.325,706109.95,1151.6399,5174.27,0.0630355,8.068,0.008086,8.05,719066.25,5392996.88,273917721.9,259405203.3,22539043.96,0.432547025,92.3495,40.2993,0.674,0.032608,88,0.4325,10,161.23,7850,50,14.33,29,8086,801584,2337500,50967,38384,127818,21049888,23372516,42389535,2775974,255959136,4206584,11929205
148,1286.839963,General,WY_SAL_Muddy4,E_WY_OGSM_5,23,19,6,WY,43.952,-105.485,4.2,40,10000,699.26,5.23869866,0.4,76.05,15800,806.42,5.23869866,4.9973732,708.56,0.08,0.14,185.12,111.29,176.81,174.815,1763875.9,1276.9014,10958.9,0.2943433,10.07,0.01009,10.05,1776983.33,13327374.98,926276635.8,873612106.3,21303731.28,0.457628586,99.911,40.2993,0.674,0.032608,175,0.4576,4,178.77,9850,50,15.09,29,10090,801584,2337500,57179,38384,51127,35398693,19720890,27236951,2775974,274909286,6775966,18311262
149,711.1786158,General,MT_SAL_Muddy5,E_MT_OGSM7,24,19,7,MT,45.4,-106.221,5.7,50,8000,532.61,3.0722281,0.4,76.05,6651,1079.23,3.0722281,2.97057204,694.59,0.08,0.15,185.12,84.77,135.15,133.1525,1078543.31,849.205,10958.9,0.39391895,8.075,0.0081,8.05,1087985.64,8159892.28,415222366.3,395542050.3,16226744.06,0.600810389,92.5207,29.6942,0.4967,0.032608,134,0.6008,4,161.35,7850,50,14.33,29,8100,801584,2337500,51010,38384,51127,21083022,20108844,16984049,2775974,254635873,4213636,11935966
150,359.97535,General,WY_SAL_Muddy6,E_WY_OGSM_5,24,19,6,WY,43.009,-108.206,4.2,50,10000,711.94,5.24888209,0.4,76.05,4500,1439.95,5.24888209,4.9973732,708.59,0.08,0.11,185.12,113.31,179.99,177.985,1797651.24,1277.5427,10958.9,0.52558175,10.075,0.0101,10.05,1808851.97,13566389.8,944721465.1,889458822.9,21690166.16,0.449475414,99.9438,40.2993,0.674,0.032608,178,0.4495,4,178.86,9850,50,15.09,29,10100,801584,2337500,57210,38384,51127,35460355,19720209,27285237,2775974,274988761,6788033,18322887
151,1595.631687,General,CO_SAL_Muddy7,E_CO_OGSM_5,24,20,5,CO,40.612,-107.939,14.4,124,7358,209.76,2.75043825,0.4,76.05,5877,531.45,2.75043825,2.54158613,711.15,0.08,0.15,185.12,33.38,54.44,52.44,394982.33,326.1278,10958.9,0.19397925,7.47,0.007532,7.408,403295.7,3024717.72,149735409,133282209.6,10651111.13,1.525536679,93.0843,11.7539,0.1966,0.032608,53,1.5255,11,156.54,7208,50,14.12,29,7532,801584,2337500,49249,38384,140600,20025494,26352694,42410112,2775974,250456711,3823344,10731787
152,2556.804473,General,WY_SAL_Muddy8,E_WY_OGSM_5,24,19,6,WY,41.831,-108.489,6,51,5792,505.79,1.87017452,0.4,76.05,22707,171.67,1.87017452,1.72597406,717.09,0.08,0.15,185.12,80.5,128.45,126.4475,745148.78,715.3812,10958.9,0.06265955,5.8675,0.005893,5.842,750384.02,5627880.12,240217231.7,218243249.4,15409387.28,0.632679044,84.6579,28.2095,0.4718,0.032608,127,0.6327,15,143.08,5642,50,13.5,29,5893,801584,2337500,44168,38384,191727,14725757,26363190,41760579,2775974,235484868,2752656,8123148
153,5301.161033,General,CO_SAL_Nugget1,E_CO_OGSM_5,24,20,5,CO,40.612,-107.939,44.4,428,9450,67.47,4.62911864,0.4,76.05,5877,3660,4.62911864,4.07977215,707.55,0.07,0.14,139.1,10.74,18.87,16.8675,167454.97,119.8074,10958.9,1.3359,9.714,0.009928,9.5,179235.92,1344269.39,87337297.93,68813266.99,3425814.41,3.2,78.3289,3.8121,0.0638,0.032608,17,3.2,4,132.94,9300,34,13.01,21,9928,596136,1570800,56677,31528,41995,31572295,21093572,24409507,1878083,200014776,6069178,11126929
154,18296.29947,General,WY_SAL_Nugget2,E_WY_OGSM_5,24,19,6,WY,41.831,-108.489,39.6,382,9963,75.53,5.55390732,0.4,76.05,22707,3660,5.55390732,4.96069444,708.15,0.07,0.14,150.83,12.02,20.88,18.8825,196278.43,137.511,10958.9,1.3359,10.204,0.010395,10.013,209091.5,1568186.26,115976712.2,93667849.79,3835090.69,3.2,86.2649,4.2742,0.0715,0.032608,19,3.2,4,147.95,9813,38,13.72,23,10395,648340,1757800,58125,33358,44433,37305900,22435643,28730919,2100547,222373780,7149321,14425250
155,72.1180066,General,MD_SAL_Oriskany1,S_MD_Oriskany_1,10,10,1,MD,39.54,-79.198,4.5,145,7271,586.6,1.98457359,0.4,76.05,838,48.22,1.98457359,1.8110466,688.46,0.08,0.04,185.12,93.36,148.65,146.65,1094888.9,1039.9161,9714.14,0.0176003,7.3935,0.007466,7.321,1088266.65,8161999.88,295006863.5,265589984.6,20161527.5,0.483554454,90.1263,37.6126,0.6291,0.032608,147,0.4836,39,155.99,7121,50,14.09,29,7466,801584,2337500,49045,38384,498491,15166810,45142051,115921243,2775974,256425899,2940249,8477250
156,40.81276559,General,OH_SAL_Oriskany2,E_OH_OGSM_1,11,4,1,OH,40.061,-81.432,0.6,13,3915,2436.7,0.31490714,0.4,76.05,3481,76.39,0.31490714,0.30177382,627.69,0.08,0.07,185.12,387.81,611.18,609.175,2423298.15,6405.5333,5497.39,0.02788235,3.9715,0.003978,3.965,2423308.88,18174816.56,192463370.2,183833066.7,98659717.43,0.065877589,76.7848,282.0948,4.7183,0.032608,610,0.0659,4,128.11,3765,50,12.77,29,3978,801584,2337500,38232,38384,51127,4180702,15994004,3705609,2775974,214647568,895881,3585905
157,72.37592573,General,OH_SAL_Oriskany3,E_OH_OGSM_1,11,4,1,OH,40.476,-80.839,1.5,37,4711,1934.8,0.3710281,0.4,76.05,2764,9.33,0.3710281,0.35385166,650.54,0.08,0.05,185.12,307.93,485.7,483.7,2320792.6,2688.3544,9748.89,0.00340545,4.7795,0.004798,4.761,2312417.7,17343132.75,180208347.3,171158049.7,44174920.43,0.147130186,79.5767,112.8379,1.8873,0.032608,484,0.1471,61,134.42,4561,50,13.08,29,4798,801584,2337500,40774,38384,779691,4550302,59625415,62251770,2775974,235950774,989631,3781676
158,588.1973223,General,PA_SAL_Oriskany4,S_PA_Oriskany_4,10,3,1,PA,40.917,-77.929,1.5,55,7323,1831.71,0.62783525,0.4,76.05,18918,12.27,0.62783525,0.59661845,688.53,0.08,0.04,185.12,291.53,459.93,457.9275,3401483.64,3113.3787,10958.9,0.00447855,7.4005,0.007428,7.373,3391043.64,25432827.29,288758543.4,273207847.9,37203521.24,0.174700245,88.7804,112.8379,1.8873,0.032608,458,0.1747,54,155.67,7173,50,14.08,29,7428,801584,2337500,48927,38384,690218,6223830,55428172,76178865,2775974,259838323,1378646,4640762
159,250.5225345,General,PA_SAL_Oriskany5,E_PA_OGSM_1,10,3,1,PA,41.505,-78.999,1.2,36,4703,2236.02,0.37036085,0.4,76.05,9836,9.07,0.37036085,0.35328595,650.35,0.08,0.05,185.12,355.87,561.01,559.005,2677077.07,3358.6919,10958.9,0.00331055,4.771,0.004789,4.753,2666458.87,19998441.52,207774451.7,197488770.9,45415446.9,0.143111314,79.5435,141.0474,2.3592,0.032608,560,0.1431,61,134.35,4553,50,13.08,29,4789,801584,2337500,40746,38384,779691,4545919,59619207,62185159,2775974,235867310,988543,3779490
160,717.9954001,General,WV_SAL_Oriskany6,E_WV_OGSM_1,11,11,1,WV,38.593,-80.507,2.4,83,6872,1221.69,0.57690511,0.4,76.05,15402,17.59,0.57690511,0.54515916,684.07,0.08,0.04,185.12,194.44,307.42,305.4225,2139478.42,1901.822,10958.9,0.00642035,6.9635,0.007005,6.922,2127972.42,15959793.18,177353100.5,166503392.7,24813459.96,0.261933011,87.3226,70.5237,1.1796,0.032608,306,0.2619,57,152.15,6722,50,13.92,29,7005,801584,2337500,47616,38384,728564,5893493,57579655,76202809,2775974,256300479,1305008,4467762
161,133.4326808,General,WV_SAL_Oriskany7,S_WV_Oriskany_7,11,11,1,WV,38.455,-81.798,1.2,31,4733,2594.2,0.37221729,0.4,76.05,6078,7.85,0.37221729,0.35541204,650.97,0.08,0.05,185.12,412.88,650.55,648.55,3122114.91,3363.5573,10958.9,0.00286525,4.7985,0.004814,4.783,3111575.89,23336819.18,242145587.5,230502125.7,52690261.4,0.123352288,79.6137,141.0474,2.3592,0.032608,649,0.1234,60,134.54,4583,50,13.09,29,4814,801584,2337500,40823,38384,766909,4558112,58858038,61347933,2775974,235879272,991568,3786714
162,432.1599254,General,TX_SAL_Paluxy1,E_TX_OGSM_4,1,18,2,TX,32.491,-95.422,51.9,430,9200,57.8,3.14029965,0.4,76.05,409,3660,3.14029965,2.77135157,638.98,0.07,0.2,123.7,9.2,16.45,14.45,139879.09,101.2166,10958.9,1.3359,9.465,0.00968,9.25,152165.45,1141240.88,51658931.09,40046914.31,2934979.01,3.2,69.8436,3.2612,0.0545,0.032608,15,3.2,4,117.41,9050,29,12.23,19,9680,532144,1346400,55908,29182,38871,22110089,19566694,17525156,1611289,177088496,4348202,7212220
163,7221.314403,General,TX_SAL_Paluxy2,E_TX_OGSM_4,1,18,2,TX,32.267,-95.421,43.8,330,6600,68.57,1.73106013,0.4,76.05,8108,3660,1.73106013,1.50710466,610.27,0.07,0.23,143.76,10.91,19.14,17.1425,119660.7,104.0677,10958.9,1.3359,6.815,0.00698,6.65,127303.39,954775.4,33138318.22,25836847.21,3481959.13,3.2,69.6947,3.8643,0.0646,0.032608,18,3.2,4,112.51,6450,35,11.97,22,6980,618028,1598850,47538,31785,42338,13486583,20117470,10653071,1908601,181249822,2631396,5527981
164,7831.760002,General,TX_SAL_Paluxy3,E_TX_OGSM_4,1,18,2,TX,32.317,-95.243,33.3,260,4100,89.95,0.80640176,0.4,76.05,11534,3660,0.80640176,0.68378419,543.29,0.07,0.25,174.5,14.32,24.49,22.4875,99164.86,118.3915,10958.9,1.3359,4.28,0.00441,4.15,101618.4,762138.01,19745845.29,15375818.7,4567165.61,3.2,76.6503,5.0828,0.085,0.032608,23,3.2,4,119.85,3950,45,12.35,27,4410,752748,2094400,39571,36403,48489,7674474,21928507,6028818,2498468,200476520,1476489,4485449
165,24103.17258,General,AL_SAL_Paluxy4,E_AL_OGSM_2,15,17,2,AL,31.486,-87.321,71.4,470,8470,41.98,1.72312374,0.4,76.05,16568,2943.78,1.72312374,1.5070269,699.91,0.07,0.23,103.83,6.68,12.5,10.495,94352.67,71.0203,10958.9,1.0744797,8.755,0.00899,8.52,106459.88,798449.11,21530932.93,15816686.23,2131680.24,3.2,54.8826,2.3705,0.0396,0.032608,11,3.2,5,89.88,8320,21,10.7,15,8990,439524,972400,53769,24870,41409,13208794,17720905,13633234,1174654,136279372,2693870,3641660
166,14250.23894,General,FL_SAL_Paluxy5,E_FL_OGSM_2,2,15,2,FL,30.522,-85.851,71.4,480,6630,42.09,1.8302955,0.4,76.05,9820,2460.97,1.8302955,1.50808515,683.6,0.07,0.23,103.83,6.7,12.52,10.5225,75335.73,64.4673,10958.9,0.89825405,6.92,0.00716,6.68,83645.29,627339.65,22918501.92,15867694.31,2137054.14,3.2,50.0352,2.3705,0.0396,0.032608,11,3.2,6,78.75,6480,22,10.01,15,7160,439524,981750,48096,24901,49753,14220735,16914811,16703289,1177575,126311504,2751928,3739023
167,33439.50778,General,MS_SAL_Paluxy6,E_MS_OGSM_2,6,17,2,MS,31.767,-89.649,65.1,650,9450,46.07,3.12637166,0.4,76.05,25226,3660,3.12637166,2.58115967,707.08,0.07,0.15,108.35,7.33,13.52,11.5175,116910.41,82.6291,10958.9,1.3359,9.825,0.01015,9.5,128423.53,963176.51,42263126.3,29730485.76,2339455.02,3.2,61.689,2.6,0.0435,0.032608,12,3.2,4,103.6,9300,24,11.48,16,10150,461416,1075250,57365,26054,34704,22296918,17908975,17528904,1287590,154044276,4348927,5835082
168,533.3826757,General,UT_SAL_Paradox1,E_UT_OGSM_5,25,20,5,UT,38.094,-109.184,2.7,30,5250,1149.35,1.58127786,0.4,76.05,10192,24.34,1.58127786,1.49965862,688.53,0.07,0.12,185.12,182.92,289.34,287.3375,1531508.26,1539.8963,10958.9,0.0088841,5.315,0.00533,5.3,1533488.14,11501161.07,457522800.4,430907986.4,23344237.4,0.278418359,81.4768,62.6877,1.0485,0.032608,288,0.2784,44,138.59,5100,50,13.28,29,5330,801584,2337500,42423,38384,562400,12464195,47027028,106985939,2775974,237010151,2400369,7345222
169,194.5211012,General,PA_SAL_Potsdam1,S_PA_Potsdam,10,3,1,PA,41.538,-79.377,1.2,100,8200,2521.27,0.75496984,0.4,76.05,8421,2.45,0.75496984,0.71100382,696.43,0.06,0.02,185.12,401.27,632.32,630.3175,5263142.56,4087.2007,10958.9,0.00089425,8.3,0.00835,8.25,5216610.91,39124581.84,477379864.7,448157418,51208990.43,0.126920375,92.116,141.0474,2.3592,0.032608,631,0.1269,196,163.49,8050,50,14.43,29,8350,801584,2337500,51785,38384,2505237,7046315,163540459,311675934,2775974,302800626,1557695,5038880
170,52776.22186,General,TX_SAL_Queen1,E_TX_OGSM_4,1,18,3,TX,34.681,-101.642,54.3,370,3293,55.35,0.62569214,0.4,76.05,51294,800.53,0.62569214,0.50013041,713.04,0.08,0.19,120.9,8.81,15.84,13.8375,51380.41,69.6712,10958.9,0.29219345,3.528,0.003713,3.343,52946.35,397097.66,9909697.33,6920792.8,2810607.16,3.2,50.8752,3.1171,0.0521,0.032608,14,3.2,16,75.16,3143,28,9.78,18,3713,516988,1290300,37410,28557,152152,6501059,22597981,20387933,1543686,132048693,1243844,2584417
171,9616.067561,General,NM_SAL_Queen2,E_NM_OGSM_4,20,21,4,NM,34.631,-103.846,54.3,370,3293,55.35,0.84698857,0.4,76.05,9346,800.53,0.84698857,0.83632535,713.04,0.08,0.19,120.9,8.81,15.84,13.8375,51380.41,69.6712,10958.9,0.29219345,3.528,0.003713,3.343,52946.35,397097.66,13414584.95,11573050.45,2810607.16,3.2,50.8752,3.1171,0.0521,0.032608,14,3.2,16,75.16,3143,28,9.78,18,3713,516988,1290300,37410,28557,152152,7225532,22597981,24459787,1543686,132048693,1498335,3097961
172,71688.57733,General,ND_SAL_Red River1,E_ND_OGSM_7,3,7,7,ND,47.615,-101.136,58.2,530,9000,51.52,3.55055416,0.4,76.05,55614,3660,3.55055416,3.14866022,703.82,0.08,0.14,115.57,8.2,14.88,12.88,123384.05,89.8028,10958.9,1.3359,9.315,0.00958,9.05,134658.01,1009935.04,52829894,40552657.94,2615899.72,3.2,64.4424,2.9082,0.0486,0.032608,13,3.2,4,107.68,8850,26,11.71,17,9580,491728,1196800,55598,27550,36697,24320296,18549884,19397898,1437852,160834259,4816432,7118784
173,18726.68968,General,MT_SAL_Red River2,E_MT_OGSM_7,23,19,7,MT,47.582,-105.128,39.6,360,9500,75.56,3.81471713,0.4,76.05,21307,3472.1,3.81471713,3.5838398,706.49,0.08,0.14,150.83,12.03,20.89,18.89,187195.02,134.2076,10958.9,1.2673165,9.73,0.00991,9.55,199494.8,1496211.02,79687564.28,67696970.82,3836614.93,3.2,84.5876,4.2742,0.0715,0.032608,19,3.2,5,144.06,9350,38,13.54,23,9910,648340,1757800,56621,33365,55552,25397949,23429541,25825829,2101375,218404979,5131975,10870733
174,166.4491381,General,CA_SAL_Repetto Sst1,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,201.6,1000,4000,14.88,2.42853928,0.4,76.05,51,3660,2.42853928,1.75567143,645.05,0.07,0.3,61.52,2.37,5.72,3.72,18787.45,20.2956,10958.9,1.3359,4.55,0.00505,4.05,23167.16,173753.7,13891940.36,6531600.66,755620.87,3.2,23.0071,0.8396,0.014,0.032608,4,3.2,4,30.65,3850,8,6.25,8,5050,252600,345950,41555,14807,19723,17829515,10382303,13582996,426693,56977878,3364745,1984349
175,752.9860011,General,CA_SAL_Repetto Sst2a,E_CA_OGSM_6,22,23,6,CA,33.886,-118.161,145.2,800,8000,20.64,4.75011436,0.4,76.05,320,3660,4.75011436,4.11561212,697.61,0.07,0.25,73.09,3.28,7.16,5.16,45666.12,34.6712,10958.9,1.3359,8.45,0.00885,8.05,57638.11,432285.81,34010882.63,21236613.85,1048041.3,3.2,35.8433,1.1657,0.0195,0.032608,6,3.2,4,56.21,7850,11,8.46,10,8850,304804,476850,53335,17438,23228,31425061,12754329,24810543,585639,87337288,6169922,4454451
