TECH,MNUMYR,MNUMCR,MNUMCR2,CAPAVAIL,CAPLAN,CAPNEW
Transmission Pipeline,1,1,1,1000,0.2,0.1
Transmission Pipeline,1,1,2,100,0.2,0.1
Transmission Pipeline,1,2,1,100,0.2,0.1
Transmission Pipeline,1,2,2,1000,0.2,0.1
Transmission Pipeline,1,2,3,100,0.2,0.1
Transmission Pipeline,1,2,5,100,0.2,0.1
Transmission Pipeline,1,2,6,100,0.2,0.1
Transmission Pipeline,1,3,2,100,0.2,0.1
Transmission Pipeline,1,3,3,1000,0.2,0.1
Transmission Pipeline,1,3,4,100,0.2,0.1
Transmission Pipeline,1,3,6,100,0.2,0.1
Transmission Pipeline,1,3,7,100,0.2,0.1
Transmission Pipeline,1,4,3,100,0.2,0.1
Transmission Pipeline,1,4,4,1000,0.2,0.1
Transmission Pipeline,1,4,7,100,0.2,0.1
Transmission Pipeline,1,4,8,100,0.2,0.1
Transmission Pipeline,1,5,2,100,0.2,0.1
Transmission Pipeline,1,5,5,1000,0.2,0.1
Transmission Pipeline,1,5,6,100,0.2,0.1
Transmission Pipeline,1,6,2,100,0.2,0.1
Transmission Pipeline,1,6,3,100,0.2,0.1
Transmission Pipeline,1,6,5,100,0.2,0.1
Transmission Pipeline,1,6,6,1000,0.2,0.1
Transmission Pipeline,1,6,7,100,0.2,0.1
Transmission Pipeline,1,7,3,100,0.2,0.1
Transmission Pipeline,1,7,4,100,0.2,0.1
Transmission Pipeline,1,7,6,100,0.2,0.1
Transmission Pipeline,1,7,7,1000,0.2,0.1
Transmission Pipeline,1,7,8,100,0.2,0.1
Transmission Pipeline,1,8,4,100,0.2,0.1
Transmission Pipeline,1,8,7,100,0.2,0.1
Transmission Pipeline,1,8,8,1000,0.2,0.1
Transmission Pipeline,1,8,9,100,0.2,0.1
Transmission Pipeline,1,9,8,100,0.2,0.1
Transmission Pipeline,1,9,9,1000,0.2,0.1
Transmission Pipeline,1,10,10,5000,0.2,0.1
Transmission Pipeline,1,11,11,5000,0.2,0.1
Transmission Pipeline,2,1,1,1000,0.2,0.1
Transmission Pipeline,2,1,2,100,0.2,0.1
Transmission Pipeline,2,2,1,100,0.2,0.1
Transmission Pipeline,2,2,2,1000,0.2,0.1
Transmission Pipeline,2,2,3,100,0.2,0.1
Transmission Pipeline,2,2,5,100,0.2,0.1
Transmission Pipeline,2,2,6,100,0.2,0.1
Transmission Pipeline,2,3,2,100,0.2,0.1
Transmission Pipeline,2,3,3,1000,0.2,0.1
Transmission Pipeline,2,3,4,100,0.2,0.1
Transmission Pipeline,2,3,6,100,0.2,0.1
Transmission Pipeline,2,3,7,100,0.2,0.1
Transmission Pipeline,2,4,3,100,0.2,0.1
Transmission Pipeline,2,4,4,1000,0.2,0.1
Transmission Pipeline,2,4,7,100,0.2,0.1
Transmission Pipeline,2,4,8,100,0.2,0.1
Transmission Pipeline,2,5,2,100,0.2,0.1
Transmission Pipeline,2,5,5,1000,0.2,0.1
Transmission Pipeline,2,5,6,100,0.2,0.1
Transmission Pipeline,2,6,2,100,0.2,0.1
Transmission Pipeline,2,6,3,100,0.2,0.1
Transmission Pipeline,2,6,5,100,0.2,0.1
Transmission Pipeline,2,6,6,1000,0.2,0.1
Transmission Pipeline,2,6,7,100,0.2,0.1
Transmission Pipeline,2,7,3,100,0.2,0.1
Transmission Pipeline,2,7,4,100,0.2,0.1
Transmission Pipeline,2,7,6,100,0.2,0.1
Transmission Pipeline,2,7,7,1000,0.2,0.1
Transmission Pipeline,2,7,8,100,0.2,0.1
Transmission Pipeline,2,8,4,100,0.2,0.1
Transmission Pipeline,2,8,7,100,0.2,0.1
Transmission Pipeline,2,8,8,1000,0.2,0.1
Transmission Pipeline,2,8,9,100,0.2,0.1
Transmission Pipeline,2,9,8,100,0.2,0.1
Transmission Pipeline,2,9,9,1000,0.2,0.1
Transmission Pipeline,2,10,10,5000,0.2,0.1
Transmission Pipeline,2,11,11,5000,0.2,0.1
Transmission Pipeline,3,1,1,1000,0.2,0.1
Transmission Pipeline,3,1,2,100,0.2,0.1
Transmission Pipeline,3,2,1,100,0.2,0.1
Transmission Pipeline,3,2,2,1000,0.2,0.1
Transmission Pipeline,3,2,3,100,0.2,0.1
Transmission Pipeline,3,2,5,100,0.2,0.1
Transmission Pipeline,3,2,6,100,0.2,0.1
Transmission Pipeline,3,3,2,100,0.2,0.1
Transmission Pipeline,3,3,3,1000,0.2,0.1
Transmission Pipeline,3,3,4,100,0.2,0.1
Transmission Pipeline,3,3,6,100,0.2,0.1
Transmission Pipeline,3,3,7,100,0.2,0.1
Transmission Pipeline,3,4,3,100,0.2,0.1
Transmission Pipeline,3,4,4,1000,0.2,0.1
Transmission Pipeline,3,4,7,100,0.2,0.1
Transmission Pipeline,3,4,8,100,0.2,0.1
Transmission Pipeline,3,5,2,100,0.2,0.1
Transmission Pipeline,3,5,5,1000,0.2,0.1
Transmission Pipeline,3,5,6,100,0.2,0.1
Transmission Pipeline,3,6,2,100,0.2,0.1
Transmission Pipeline,3,6,3,100,0.2,0.1
Transmission Pipeline,3,6,5,100,0.2,0.1
Transmission Pipeline,3,6,6,1000,0.2,0.1
Transmission Pipeline,3,6,7,100,0.2,0.1
Transmission Pipeline,3,7,3,100,0.2,0.1
Transmission Pipeline,3,7,4,100,0.2,0.1
Transmission Pipeline,3,7,6,100,0.2,0.1
Transmission Pipeline,3,7,7,1000,0.2,0.1
Transmission Pipeline,3,7,8,100,0.2,0.1
Transmission Pipeline,3,8,4,100,0.2,0.1
Transmission Pipeline,3,8,7,100,0.2,0.1
Transmission Pipeline,3,8,8,1000,0.2,0.1
Transmission Pipeline,3,8,9,100,0.2,0.1
Transmission Pipeline,3,9,8,100,0.2,0.1
Transmission Pipeline,3,9,9,1000,0.2,0.1
Transmission Pipeline,3,10,10,5000,0.2,0.1
Transmission Pipeline,3,11,11,5000,0.2,0.1
Transmission Pipeline,4,1,1,1000,0.2,0.1
Transmission Pipeline,4,1,2,100,0.2,0.1
Transmission Pipeline,4,2,1,100,0.2,0.1
Transmission Pipeline,4,2,2,1000,0.2,0.1
Transmission Pipeline,4,2,3,100,0.2,0.1
Transmission Pipeline,4,2,5,100,0.2,0.1
Transmission Pipeline,4,2,6,100,0.2,0.1
Transmission Pipeline,4,3,2,100,0.2,0.1
Transmission Pipeline,4,3,3,1000,0.2,0.1
Transmission Pipeline,4,3,4,100,0.2,0.1
Transmission Pipeline,4,3,6,100,0.2,0.1
Transmission Pipeline,4,3,7,100,0.2,0.1
Transmission Pipeline,4,4,3,100,0.2,0.1
Transmission Pipeline,4,4,4,1000,0.2,0.1
Transmission Pipeline,4,4,7,100,0.2,0.1
Transmission Pipeline,4,4,8,100,0.2,0.1
Transmission Pipeline,4,5,2,100,0.2,0.1
Transmission Pipeline,4,5,5,1000,0.2,0.1
Transmission Pipeline,4,5,6,100,0.2,0.1
Transmission Pipeline,4,6,2,100,0.2,0.1
Transmission Pipeline,4,6,3,100,0.2,0.1
Transmission Pipeline,4,6,5,100,0.2,0.1
Transmission Pipeline,4,6,6,1000,0.2,0.1
Transmission Pipeline,4,6,7,100,0.2,0.1
Transmission Pipeline,4,7,3,100,0.2,0.1
Transmission Pipeline,4,7,4,100,0.2,0.1
Transmission Pipeline,4,7,6,100,0.2,0.1
Transmission Pipeline,4,7,7,1000,0.2,0.1
Transmission Pipeline,4,7,8,100,0.2,0.1
Transmission Pipeline,4,8,4,100,0.2,0.1
Transmission Pipeline,4,8,7,100,0.2,0.1
Transmission Pipeline,4,8,8,1000,0.2,0.1
Transmission Pipeline,4,8,9,100,0.2,0.1
Transmission Pipeline,4,9,8,100,0.2,0.1
Transmission Pipeline,4,9,9,1000,0.2,0.1
Transmission Pipeline,4,10,10,5000,0.2,0.1
Transmission Pipeline,4,11,11,5000,0.2,0.1
Transmission Pipeline,5,1,1,1000,0.2,0.1
Transmission Pipeline,5,1,2,100,0.2,0.1
Transmission Pipeline,5,2,1,100,0.2,0.1
Transmission Pipeline,5,2,2,1000,0.2,0.1
Transmission Pipeline,5,2,3,100,0.2,0.1
Transmission Pipeline,5,2,5,100,0.2,0.1
Transmission Pipeline,5,2,6,100,0.2,0.1
Transmission Pipeline,5,3,2,100,0.2,0.1
Transmission Pipeline,5,3,3,1000,0.2,0.1
Transmission Pipeline,5,3,4,100,0.2,0.1
Transmission Pipeline,5,3,6,100,0.2,0.1
Transmission Pipeline,5,3,7,100,0.2,0.1
Transmission Pipeline,5,4,3,100,0.2,0.1
Transmission Pipeline,5,4,4,1000,0.2,0.1
Transmission Pipeline,5,4,7,100,0.2,0.1
Transmission Pipeline,5,4,8,100,0.2,0.1
Transmission Pipeline,5,5,2,100,0.2,0.1
Transmission Pipeline,5,5,5,1000,0.2,0.1
Transmission Pipeline,5,5,6,100,0.2,0.1
Transmission Pipeline,5,6,2,100,0.2,0.1
Transmission Pipeline,5,6,3,100,0.2,0.1
Transmission Pipeline,5,6,5,100,0.2,0.1
Transmission Pipeline,5,6,6,1000,0.2,0.1
Transmission Pipeline,5,6,7,100,0.2,0.1
Transmission Pipeline,5,7,3,100,0.2,0.1
Transmission Pipeline,5,7,4,100,0.2,0.1
Transmission Pipeline,5,7,6,100,0.2,0.1
Transmission Pipeline,5,7,7,1000,0.2,0.1
Transmission Pipeline,5,7,8,100,0.2,0.1
Transmission Pipeline,5,8,4,100,0.2,0.1
Transmission Pipeline,5,8,7,100,0.2,0.1
Transmission Pipeline,5,8,8,1000,0.2,0.1
Transmission Pipeline,5,8,9,100,0.2,0.1
Transmission Pipeline,5,9,8,100,0.2,0.1
Transmission Pipeline,5,9,9,1000,0.2,0.1
Transmission Pipeline,5,10,10,5000,0.2,0.1
Transmission Pipeline,5,11,11,5000,0.2,0.1
Transmission Pipeline,6,1,1,1000,0.2,0.1
Transmission Pipeline,6,1,2,100,0.2,0.1
Transmission Pipeline,6,2,1,100,0.2,0.1
Transmission Pipeline,6,2,2,1000,0.2,0.1
Transmission Pipeline,6,2,3,100,0.2,0.1
Transmission Pipeline,6,2,5,100,0.2,0.1
Transmission Pipeline,6,2,6,100,0.2,0.1
Transmission Pipeline,6,3,2,100,0.2,0.1
Transmission Pipeline,6,3,3,1000,0.2,0.1
Transmission Pipeline,6,3,4,100,0.2,0.1
Transmission Pipeline,6,3,6,100,0.2,0.1
Transmission Pipeline,6,3,7,100,0.2,0.1
Transmission Pipeline,6,4,3,100,0.2,0.1
Transmission Pipeline,6,4,4,1000,0.2,0.1
Transmission Pipeline,6,4,7,100,0.2,0.1
Transmission Pipeline,6,4,8,100,0.2,0.1
Transmission Pipeline,6,5,2,100,0.2,0.1
Transmission Pipeline,6,5,5,1000,0.2,0.1
Transmission Pipeline,6,5,6,100,0.2,0.1
Transmission Pipeline,6,6,2,100,0.2,0.1
Transmission Pipeline,6,6,3,100,0.2,0.1
Transmission Pipeline,6,6,5,100,0.2,0.1
Transmission Pipeline,6,6,6,1000,0.2,0.1
Transmission Pipeline,6,6,7,100,0.2,0.1
Transmission Pipeline,6,7,3,100,0.2,0.1
Transmission Pipeline,6,7,4,100,0.2,0.1
Transmission Pipeline,6,7,6,100,0.2,0.1
Transmission Pipeline,6,7,7,1000,0.2,0.1
Transmission Pipeline,6,7,8,100,0.2,0.1
Transmission Pipeline,6,8,4,100,0.2,0.1
Transmission Pipeline,6,8,7,100,0.2,0.1
Transmission Pipeline,6,8,8,1000,0.2,0.1
Transmission Pipeline,6,8,9,100,0.2,0.1
Transmission Pipeline,6,9,8,100,0.2,0.1
Transmission Pipeline,6,9,9,1000,0.2,0.1
Transmission Pipeline,6,10,10,5000,0.2,0.1
Transmission Pipeline,6,11,11,5000,0.2,0.1
Transmission Pipeline,7,1,1,1000,0.2,0.1
Transmission Pipeline,7,1,2,100,0.2,0.1
Transmission Pipeline,7,2,1,100,0.2,0.1
Transmission Pipeline,7,2,2,1000,0.2,0.1
Transmission Pipeline,7,2,3,100,0.2,0.1
Transmission Pipeline,7,2,5,100,0.2,0.1
Transmission Pipeline,7,2,6,100,0.2,0.1
Transmission Pipeline,7,3,2,100,0.2,0.1
Transmission Pipeline,7,3,3,1000,0.2,0.1
Transmission Pipeline,7,3,4,100,0.2,0.1
Transmission Pipeline,7,3,6,100,0.2,0.1
Transmission Pipeline,7,3,7,100,0.2,0.1
Transmission Pipeline,7,4,3,100,0.2,0.1
Transmission Pipeline,7,4,4,1000,0.2,0.1
Transmission Pipeline,7,4,7,100,0.2,0.1
Transmission Pipeline,7,4,8,100,0.2,0.1
Transmission Pipeline,7,5,2,100,0.2,0.1
Transmission Pipeline,7,5,5,1000,0.2,0.1
Transmission Pipeline,7,5,6,100,0.2,0.1
Transmission Pipeline,7,6,2,100,0.2,0.1
Transmission Pipeline,7,6,3,100,0.2,0.1
Transmission Pipeline,7,6,5,100,0.2,0.1
Transmission Pipeline,7,6,6,1000,0.2,0.1
Transmission Pipeline,7,6,7,100,0.2,0.1
Transmission Pipeline,7,7,3,100,0.2,0.1
Transmission Pipeline,7,7,4,100,0.2,0.1
Transmission Pipeline,7,7,6,100,0.2,0.1
Transmission Pipeline,7,7,7,1000,0.2,0.1
Transmission Pipeline,7,7,8,100,0.2,0.1
Transmission Pipeline,7,8,4,100,0.2,0.1
Transmission Pipeline,7,8,7,100,0.2,0.1
Transmission Pipeline,7,8,8,1000,0.2,0.1
Transmission Pipeline,7,8,9,100,0.2,0.1
Transmission Pipeline,7,9,8,100,0.2,0.1
Transmission Pipeline,7,9,9,1000,0.2,0.1
Transmission Pipeline,7,10,10,5000,0.2,0.1
Transmission Pipeline,7,11,11,5000,0.2,0.1
Transmission Pipeline,8,1,1,1000,0.2,0.1
Transmission Pipeline,8,1,2,100,0.2,0.1
Transmission Pipeline,8,2,1,100,0.2,0.1
Transmission Pipeline,8,2,2,1000,0.2,0.1
Transmission Pipeline,8,2,3,100,0.2,0.1
Transmission Pipeline,8,2,5,100,0.2,0.1
Transmission Pipeline,8,2,6,100,0.2,0.1
Transmission Pipeline,8,3,2,100,0.2,0.1
Transmission Pipeline,8,3,3,1000,0.2,0.1
Transmission Pipeline,8,3,4,100,0.2,0.1
Transmission Pipeline,8,3,6,100,0.2,0.1
Transmission Pipeline,8,3,7,100,0.2,0.1
Transmission Pipeline,8,4,3,100,0.2,0.1
Transmission Pipeline,8,4,4,1000,0.2,0.1
Transmission Pipeline,8,4,7,100,0.2,0.1
Transmission Pipeline,8,4,8,100,0.2,0.1
Transmission Pipeline,8,5,2,100,0.2,0.1
Transmission Pipeline,8,5,5,1000,0.2,0.1
Transmission Pipeline,8,5,6,100,0.2,0.1
Transmission Pipeline,8,6,2,100,0.2,0.1
Transmission Pipeline,8,6,3,100,0.2,0.1
Transmission Pipeline,8,6,5,100,0.2,0.1
Transmission Pipeline,8,6,6,1000,0.2,0.1
Transmission Pipeline,8,6,7,100,0.2,0.1
Transmission Pipeline,8,7,3,100,0.2,0.1
Transmission Pipeline,8,7,4,100,0.2,0.1
Transmission Pipeline,8,7,6,100,0.2,0.1
Transmission Pipeline,8,7,7,1000,0.2,0.1
Transmission Pipeline,8,7,8,100,0.2,0.1
Transmission Pipeline,8,8,4,100,0.2,0.1
Transmission Pipeline,8,8,7,100,0.2,0.1
Transmission Pipeline,8,8,8,1000,0.2,0.1
Transmission Pipeline,8,8,9,100,0.2,0.1
Transmission Pipeline,8,9,8,100,0.2,0.1
Transmission Pipeline,8,9,9,1000,0.2,0.1
Transmission Pipeline,8,10,10,5000,0.2,0.1
Transmission Pipeline,8,11,11,5000,0.2,0.1
Transmission Pipeline,9,1,1,1000,0.2,0.1
Transmission Pipeline,9,1,2,100,0.2,0.1
Transmission Pipeline,9,2,1,100,0.2,0.1
Transmission Pipeline,9,2,2,1000,0.2,0.1
Transmission Pipeline,9,2,3,100,0.2,0.1
Transmission Pipeline,9,2,5,100,0.2,0.1
Transmission Pipeline,9,2,6,100,0.2,0.1
Transmission Pipeline,9,3,2,100,0.2,0.1
Transmission Pipeline,9,3,3,1000,0.2,0.1
Transmission Pipeline,9,3,4,100,0.2,0.1
Transmission Pipeline,9,3,6,100,0.2,0.1
Transmission Pipeline,9,3,7,100,0.2,0.1
Transmission Pipeline,9,4,3,100,0.2,0.1
Transmission Pipeline,9,4,4,1000,0.2,0.1
Transmission Pipeline,9,4,7,100,0.2,0.1
Transmission Pipeline,9,4,8,100,0.2,0.1
Transmission Pipeline,9,5,2,100,0.2,0.1
Transmission Pipeline,9,5,5,1000,0.2,0.1
Transmission Pipeline,9,5,6,100,0.2,0.1
Transmission Pipeline,9,6,2,100,0.2,0.1
Transmission Pipeline,9,6,3,100,0.2,0.1
Transmission Pipeline,9,6,5,100,0.2,0.1
Transmission Pipeline,9,6,6,1000,0.2,0.1
Transmission Pipeline,9,6,7,100,0.2,0.1
Transmission Pipeline,9,7,3,100,0.2,0.1
Transmission Pipeline,9,7,4,100,0.2,0.1
Transmission Pipeline,9,7,6,100,0.2,0.1
Transmission Pipeline,9,7,7,1000,0.2,0.1
Transmission Pipeline,9,7,8,100,0.2,0.1
Transmission Pipeline,9,8,4,100,0.2,0.1
Transmission Pipeline,9,8,7,100,0.2,0.1
Transmission Pipeline,9,8,8,1000,0.2,0.1
Transmission Pipeline,9,8,9,100,0.2,0.1
Transmission Pipeline,9,9,8,100,0.2,0.1
Transmission Pipeline,9,9,9,1000,0.2,0.1
Transmission Pipeline,9,10,10,5000,0.2,0.1
Transmission Pipeline,9,11,11,5000,0.2,0.1
Transmission Pipeline,10,1,1,1000,0.2,0.1
Transmission Pipeline,10,1,2,100,0.2,0.1
Transmission Pipeline,10,2,1,100,0.2,0.1
Transmission Pipeline,10,2,2,1000,0.2,0.1
Transmission Pipeline,10,2,3,100,0.2,0.1
Transmission Pipeline,10,2,5,100,0.2,0.1
Transmission Pipeline,10,2,6,100,0.2,0.1
Transmission Pipeline,10,3,2,100,0.2,0.1
Transmission Pipeline,10,3,3,1000,0.2,0.1
Transmission Pipeline,10,3,4,100,0.2,0.1
Transmission Pipeline,10,3,6,100,0.2,0.1
Transmission Pipeline,10,3,7,100,0.2,0.1
Transmission Pipeline,10,4,3,100,0.2,0.1
Transmission Pipeline,10,4,4,1000,0.2,0.1
Transmission Pipeline,10,4,7,100,0.2,0.1
Transmission Pipeline,10,4,8,100,0.2,0.1
Transmission Pipeline,10,5,2,100,0.2,0.1
Transmission Pipeline,10,5,5,1000,0.2,0.1
Transmission Pipeline,10,5,6,100,0.2,0.1
Transmission Pipeline,10,6,2,100,0.2,0.1
Transmission Pipeline,10,6,3,100,0.2,0.1
Transmission Pipeline,10,6,5,100,0.2,0.1
Transmission Pipeline,10,6,6,1000,0.2,0.1
Transmission Pipeline,10,6,7,100,0.2,0.1
Transmission Pipeline,10,7,3,100,0.2,0.1
Transmission Pipeline,10,7,4,100,0.2,0.1
Transmission Pipeline,10,7,6,100,0.2,0.1
Transmission Pipeline,10,7,7,1000,0.2,0.1
Transmission Pipeline,10,7,8,100,0.2,0.1
Transmission Pipeline,10,8,4,100,0.2,0.1
Transmission Pipeline,10,8,7,100,0.2,0.1
Transmission Pipeline,10,8,8,1000,0.2,0.1
Transmission Pipeline,10,8,9,100,0.2,0.1
Transmission Pipeline,10,9,8,100,0.2,0.1
Transmission Pipeline,10,9,9,1000,0.2,0.1
Transmission Pipeline,10,10,10,5000,0.2,0.1
Transmission Pipeline,10,11,11,5000,0.2,0.1
Transmission Pipeline,11,1,1,1000,0.2,0.1
Transmission Pipeline,11,1,2,100,0.2,0.1
Transmission Pipeline,11,2,1,100,0.2,0.1
Transmission Pipeline,11,2,2,1000,0.2,0.1
Transmission Pipeline,11,2,3,100,0.2,0.1
Transmission Pipeline,11,2,5,100,0.2,0.1
Transmission Pipeline,11,2,6,100,0.2,0.1
Transmission Pipeline,11,3,2,100,0.2,0.1
Transmission Pipeline,11,3,3,1000,0.2,0.1
Transmission Pipeline,11,3,4,100,0.2,0.1
Transmission Pipeline,11,3,6,100,0.2,0.1
Transmission Pipeline,11,3,7,100,0.2,0.1
Transmission Pipeline,11,4,3,100,0.2,0.1
Transmission Pipeline,11,4,4,1000,0.2,0.1
Transmission Pipeline,11,4,7,100,0.2,0.1
Transmission Pipeline,11,4,8,100,0.2,0.1
Transmission Pipeline,11,5,2,100,0.2,0.1
Transmission Pipeline,11,5,5,1000,0.2,0.1
Transmission Pipeline,11,5,6,100,0.2,0.1
Transmission Pipeline,11,6,2,100,0.2,0.1
Transmission Pipeline,11,6,3,100,0.2,0.1
Transmission Pipeline,11,6,5,100,0.2,0.1
Transmission Pipeline,11,6,6,1000,0.2,0.1
Transmission Pipeline,11,6,7,100,0.2,0.1
Transmission Pipeline,11,7,3,100,0.2,0.1
Transmission Pipeline,11,7,4,100,0.2,0.1
Transmission Pipeline,11,7,6,100,0.2,0.1
Transmission Pipeline,11,7,7,1000,0.2,0.1
Transmission Pipeline,11,7,8,100,0.2,0.1
Transmission Pipeline,11,8,4,100,0.2,0.1
Transmission Pipeline,11,8,7,100,0.2,0.1
Transmission Pipeline,11,8,8,1000,0.2,0.1
Transmission Pipeline,11,8,9,100,0.2,0.1
Transmission Pipeline,11,9,8,100,0.2,0.1
Transmission Pipeline,11,9,9,1000,0.2,0.1
Transmission Pipeline,11,10,10,5000,0.2,0.1
Transmission Pipeline,11,11,11,5000,0.2,0.1
Transmission Pipeline,12,1,1,1000,0.2,0.1
Transmission Pipeline,12,1,2,100,0.2,0.1
Transmission Pipeline,12,2,1,100,0.2,0.1
Transmission Pipeline,12,2,2,1000,0.2,0.1
Transmission Pipeline,12,2,3,100,0.2,0.1
Transmission Pipeline,12,2,5,100,0.2,0.1
Transmission Pipeline,12,2,6,100,0.2,0.1
Transmission Pipeline,12,3,2,100,0.2,0.1
Transmission Pipeline,12,3,3,1000,0.2,0.1
Transmission Pipeline,12,3,4,100,0.2,0.1
Transmission Pipeline,12,3,6,100,0.2,0.1
Transmission Pipeline,12,3,7,100,0.2,0.1
Transmission Pipeline,12,4,3,100,0.2,0.1
Transmission Pipeline,12,4,4,1000,0.2,0.1
Transmission Pipeline,12,4,7,100,0.2,0.1
Transmission Pipeline,12,4,8,100,0.2,0.1
Transmission Pipeline,12,5,2,100,0.2,0.1
Transmission Pipeline,12,5,5,1000,0.2,0.1
Transmission Pipeline,12,5,6,100,0.2,0.1
Transmission Pipeline,12,6,2,100,0.2,0.1
Transmission Pipeline,12,6,3,100,0.2,0.1
Transmission Pipeline,12,6,5,100,0.2,0.1
Transmission Pipeline,12,6,6,1000,0.2,0.1
Transmission Pipeline,12,6,7,100,0.2,0.1
Transmission Pipeline,12,7,3,100,0.2,0.1
Transmission Pipeline,12,7,4,100,0.2,0.1
Transmission Pipeline,12,7,6,100,0.2,0.1
Transmission Pipeline,12,7,7,1000,0.2,0.1
Transmission Pipeline,12,7,8,100,0.2,0.1
Transmission Pipeline,12,8,4,100,0.2,0.1
Transmission Pipeline,12,8,7,100,0.2,0.1
Transmission Pipeline,12,8,8,1000,0.2,0.1
Transmission Pipeline,12,8,9,100,0.2,0.1
Transmission Pipeline,12,9,8,100,0.2,0.1
Transmission Pipeline,12,9,9,1000,0.2,0.1
Transmission Pipeline,12,10,10,5000,0.2,0.1
Transmission Pipeline,12,11,11,5000,0.2,0.1
Transmission Pipeline,13,1,1,1000,0.2,0.1
Transmission Pipeline,13,1,2,100,0.2,0.1
Transmission Pipeline,13,2,1,100,0.2,0.1
Transmission Pipeline,13,2,2,1000,0.2,0.1
Transmission Pipeline,13,2,3,100,0.2,0.1
Transmission Pipeline,13,2,5,100,0.2,0.1
Transmission Pipeline,13,2,6,100,0.2,0.1
Transmission Pipeline,13,3,2,100,0.2,0.1
Transmission Pipeline,13,3,3,1000,0.2,0.1
Transmission Pipeline,13,3,4,100,0.2,0.1
Transmission Pipeline,13,3,6,100,0.2,0.1
Transmission Pipeline,13,3,7,100,0.2,0.1
Transmission Pipeline,13,4,3,100,0.2,0.1
Transmission Pipeline,13,4,4,1000,0.2,0.1
Transmission Pipeline,13,4,7,100,0.2,0.1
Transmission Pipeline,13,4,8,100,0.2,0.1
Transmission Pipeline,13,5,2,100,0.2,0.1
Transmission Pipeline,13,5,5,1000,0.2,0.1
Transmission Pipeline,13,5,6,100,0.2,0.1
Transmission Pipeline,13,6,2,100,0.2,0.1
Transmission Pipeline,13,6,3,100,0.2,0.1
Transmission Pipeline,13,6,5,100,0.2,0.1
Transmission Pipeline,13,6,6,1000,0.2,0.1
Transmission Pipeline,13,6,7,100,0.2,0.1
Transmission Pipeline,13,7,3,100,0.2,0.1
Transmission Pipeline,13,7,4,100,0.2,0.1
Transmission Pipeline,13,7,6,100,0.2,0.1
Transmission Pipeline,13,7,7,1000,0.2,0.1
Transmission Pipeline,13,7,8,100,0.2,0.1
Transmission Pipeline,13,8,4,100,0.2,0.1
Transmission Pipeline,13,8,7,100,0.2,0.1
Transmission Pipeline,13,8,8,1000,0.2,0.1
Transmission Pipeline,13,8,9,100,0.2,0.1
Transmission Pipeline,13,9,8,100,0.2,0.1
Transmission Pipeline,13,9,9,1000,0.2,0.1
Transmission Pipeline,13,10,10,5000,0.2,0.1
Transmission Pipeline,13,11,11,5000,0.2,0.1
Transmission Pipeline,14,1,1,1000,0.2,0.1
Transmission Pipeline,14,1,2,100,0.2,0.1
Transmission Pipeline,14,2,1,100,0.2,0.1
Transmission Pipeline,14,2,2,1000,0.2,0.1
Transmission Pipeline,14,2,3,100,0.2,0.1
Transmission Pipeline,14,2,5,100,0.2,0.1
Transmission Pipeline,14,2,6,100,0.2,0.1
Transmission Pipeline,14,3,2,100,0.2,0.1
Transmission Pipeline,14,3,3,1000,0.2,0.1
Transmission Pipeline,14,3,4,100,0.2,0.1
Transmission Pipeline,14,3,6,100,0.2,0.1
Transmission Pipeline,14,3,7,100,0.2,0.1
Transmission Pipeline,14,4,3,100,0.2,0.1
Transmission Pipeline,14,4,4,1000,0.2,0.1
Transmission Pipeline,14,4,7,100,0.2,0.1
Transmission Pipeline,14,4,8,100,0.2,0.1
Transmission Pipeline,14,5,2,100,0.2,0.1
Transmission Pipeline,14,5,5,1000,0.2,0.1
Transmission Pipeline,14,5,6,100,0.2,0.1
Transmission Pipeline,14,6,2,100,0.2,0.1
Transmission Pipeline,14,6,3,100,0.2,0.1
Transmission Pipeline,14,6,5,100,0.2,0.1
Transmission Pipeline,14,6,6,1000,0.2,0.1
Transmission Pipeline,14,6,7,100,0.2,0.1
Transmission Pipeline,14,7,3,100,0.2,0.1
Transmission Pipeline,14,7,4,100,0.2,0.1
Transmission Pipeline,14,7,6,100,0.2,0.1
Transmission Pipeline,14,7,7,1000,0.2,0.1
Transmission Pipeline,14,7,8,100,0.2,0.1
Transmission Pipeline,14,8,4,100,0.2,0.1
Transmission Pipeline,14,8,7,100,0.2,0.1
Transmission Pipeline,14,8,8,1000,0.2,0.1
Transmission Pipeline,14,8,9,100,0.2,0.1
Transmission Pipeline,14,9,8,100,0.2,0.1
Transmission Pipeline,14,9,9,1000,0.2,0.1
Transmission Pipeline,14,10,10,5000,0.2,0.1
Transmission Pipeline,14,11,11,5000,0.2,0.1
Transmission Pipeline,15,1,1,1000,0.2,0.1
Transmission Pipeline,15,1,2,100,0.2,0.1
Transmission Pipeline,15,2,1,100,0.2,0.1
Transmission Pipeline,15,2,2,1000,0.2,0.1
Transmission Pipeline,15,2,3,100,0.2,0.1
Transmission Pipeline,15,2,5,100,0.2,0.1
Transmission Pipeline,15,2,6,100,0.2,0.1
Transmission Pipeline,15,3,2,100,0.2,0.1
Transmission Pipeline,15,3,3,1000,0.2,0.1
Transmission Pipeline,15,3,4,100,0.2,0.1
Transmission Pipeline,15,3,6,100,0.2,0.1
Transmission Pipeline,15,3,7,100,0.2,0.1
