TECH,MNUMCR,MNUMYR,CAPAVAIL,CAPLAN,CAPNEW
Rock Cavern,10,40,100,0.2,0.1
Rock Cavern,10,41,100,0.2,0.1
Rock Cavern,10,42,100,0.2,0.1
Rock Cavern,10,43,100,0.2,0.1
Rock Cavern,10,44,100,0.2,0.1
Rock Cavern,10,45,100,0.2,0.1
Rock Cavern,10,46,100,0.2,0.1
Rock Cavern,10,47,100,0.2,0.1
Rock Cavern,10,48,100,0.2,0.1
Rock Cavern,10,49,100,0.2,0.1
Rock Cavern,10,50,100,0.2,0.1
Rock Cavern,10,51,100,0.2,0.1
Rock Cavern,10,52,100,0.2,0.1
Rock Cavern,10,53,100,0.2,0.1
Rock Cavern,10,54,100,0.2,0.1
Rock Cavern,10,55,100,0.2,0.1
Rock Cavern,10,56,100,0.2,0.1
Rock Cavern,10,57,100,0.2,0.1
Rock Cavern,10,58,100,0.2,0.1
Rock Cavern,10,59,100,0.2,0.1
Rock Cavern,10,60,100,0.2,0.1
Rock Cavern,10,61,100,0.2,0.1
Rock Cavern,11,1,100,0.2,0.1
Rock Cavern,11,2,100,0.2,0.1
Rock Cavern,11,3,100,0.2,0.1
Rock Cavern,11,4,100,0.2,0.1
Rock Cavern,11,5,100,0.2,0.1
Rock Cavern,11,6,100,0.2,0.1
Rock Cavern,11,7,100,0.2,0.1
Rock Cavern,11,8,100,0.2,0.1
Rock Cavern,11,9,100,0.2,0.1
Rock Cavern,11,10,100,0.2,0.1
Rock Cavern,11,11,100,0.2,0.1
Rock Cavern,11,12,100,0.2,0.1
Rock Cavern,11,13,100,0.2,0.1
Rock Cavern,11,14,100,0.2,0.1
Rock Cavern,11,15,100,0.2,0.1
Rock Cavern,11,16,100,0.2,0.1
Rock Cavern,11,17,100,0.2,0.1
Rock Cavern,11,18,100,0.2,0.1
Rock Cavern,11,19,100,0.2,0.1
Rock Cavern,11,20,100,0.2,0.1
Rock Cavern,11,21,100,0.2,0.1
Rock Cavern,11,22,100,0.2,0.1
Rock Cavern,11,23,100,0.2,0.1
Rock Cavern,11,24,100,0.2,0.1
Rock Cavern,11,25,100,0.2,0.1
Rock Cavern,11,26,100,0.2,0.1
Rock Cavern,11,27,100,0.2,0.1
Rock Cavern,11,28,100,0.2,0.1
Rock Cavern,11,29,100,0.2,0.1
Rock Cavern,11,30,100,0.2,0.1
Rock Cavern,11,31,100,0.2,0.1
Rock Cavern,11,32,100,0.2,0.1
Rock Cavern,11,33,100,0.2,0.1
Rock Cavern,11,34,100,0.2,0.1
Rock Cavern,11,35,100,0.2,0.1
Rock Cavern,11,36,100,0.2,0.1
Rock Cavern,11,37,100,0.2,0.1
Rock Cavern,11,38,100,0.2,0.1
Rock Cavern,11,39,100,0.2,0.1
Rock Cavern,11,40,100,0.2,0.1
Rock Cavern,11,41,100,0.2,0.1
Rock Cavern,11,42,100,0.2,0.1
Rock Cavern,11,43,100,0.2,0.1
Rock Cavern,11,44,100,0.2,0.1
Rock Cavern,11,45,100,0.2,0.1
Rock Cavern,11,46,100,0.2,0.1
Rock Cavern,11,47,100,0.2,0.1
Rock Cavern,11,48,100,0.2,0.1
Rock Cavern,11,49,100,0.2,0.1
Rock Cavern,11,50,100,0.2,0.1
Rock Cavern,11,51,100,0.2,0.1
Rock Cavern,11,52,100,0.2,0.1
Rock Cavern,11,53,100,0.2,0.1
Rock Cavern,11,54,100,0.2,0.1
Rock Cavern,11,55,100,0.2,0.1
Rock Cavern,11,56,100,0.2,0.1
Rock Cavern,11,57,100,0.2,0.1
Rock Cavern,11,58,100,0.2,0.1
Rock Cavern,11,59,100,0.2,0.1
Rock Cavern,11,60,100,0.2,0.1
Rock Cavern,11,61,100,0.2,0.1
