Composite table:
    i_MarketPriceCode  i_CensusDivision  i_NEMSYear    HMMBLK_PHMM(i_MarketPriceCode,i_CensusDivision,i_NEMSYear)
    5                                 5  14                                                                 35.00
    5                                 5  15                                                                 35.00
    5                                 5  16                                                                 35.00
    5                                 5  17                                                                 35.00
    5                                 5  18                                                                 35.00
    5                                 5  19                                                                 35.00
    5                                 5  20                                                                 35.00
    5                                 5  21                                                                 35.00
    5                                 5  22                                                                 35.00
    5                                 5  23                                                                 35.00
    5                                 5  24                                                                 35.00
    5                                 5  25                                                                 35.00
    5                                 5  26                                                                 35.00
    5                                 5  27                                                                 35.00
    5                                 5  28                                                                 35.00
    5                                 5  29                                                                 35.00
    5                                 5  30                                                                 35.00
    5                                 5  31                                                                 35.00
    5                                 5  32                                                                 35.00
    5                                 5  33                                                                 35.00
    5                                 5  34                                                                  7.10
    5                                 5  35                                                                  6.00
    5                                 5  36                                                                  6.23
    5                                 5  37                                                                  8.12
    5                                 5  38                                                                  8.01
    5                                 5  39                                                                  7.27
    5                                 5  40                                                                  7.24
    5                                 5  41                                                                  8.15
    5                                 5  42                                                                  7.91
    5                                 5  43                                                                  6.81
    5                                 5  44                                                                  6.66
    5                                 5  45                                                                  6.71
    5                                 5  46                                                                  6.70
    5                                 5  47                                                                  6.70
    5                                 5  48                                                                  6.70
    5                                 5  49                                                                  6.70
    5                                 5  50                                                                  6.72
    5                                 5  51                                                                  6.72
    5                                 5  52                                                                  6.17
    5                                 5  53                                                                  6.54
    5                                 5  54                                                                  6.58
    5                                 5  55                                                                  6.62
    5                                 5  56                                                                  6.61
    5                                 5  57                                                                  9.00
    5                                 5  58                                                                  8.45
    5                                 5  59                                                                  8.42
    5                                 5  60                                                                  8.40
    5                                 5  61                                                                  8.93
    5                                 6  1                                                                  35.00
    5                                 6  2                                                                  35.00
    5                                 6  3                                                                  35.00
    5                                 6  4                                                                  35.00
    5                                 6  5                                                                  35.00
    5                                 6  6                                                                  35.00
    5                                 6  7                                                                  35.00
    5                                 6  8                                                                  35.00
    5                                 6  9                                                                  35.00
    5                                 6  10                                                                 35.00
    5                                 6  11                                                                 35.00
    5                                 6  12                                                                 35.00
    5                                 6  13                                                                 35.00
    5                                 6  14                                                                 35.00
    5                                 6  15                                                                 35.00
    5                                 6  16                                                                 35.00
    5                                 6  17                                                                 35.00
    5                                 6  18                                                                 35.00
    5                                 6  19                                                                 35.00
    5                                 6  20                                                                 35.00
    5                                 6  21                                                                 35.00
    5                                 6  22                                                                 35.00
    5                                 6  23                                                                 35.00
    5                                 6  24                                                                 35.00
    5                                 6  25                                                                 35.00
    5                                 6  26                                                                 35.00
    5                                 6  27                                                                 35.00
    5                                 6  28                                                                 35.00
    5                                 6  29                                                                 35.00
    5                                 6  30                                                                 35.00
    5                                 6  31                                                                 35.00
    5                                 6  32                                                                 35.00
    5                                 6  33                                                                 35.00
    5                                 6  34                                                                  6.74
    5                                 6  35                                                                  6.00
    5                                 6  36                                                                  6.23
    5                                 6  37                                                                  8.12
    5                                 6  38                                                                  8.01
    5                                 6  39                                                                  7.27
    5                                 6  40                                                                  7.24
    5                                 6  41                                                                  8.15
    5                                 6  42                                                                  7.91
    5                                 6  43                                                                  6.81
    5                                 6  44                                                                  6.62
    5                                 6  45                                                                  6.56
    5                                 6  46                                                                  6.60
    5                                 6  47                                                                  6.58
    5                                 6  48                                                                  6.58
    5                                 6  49                                                                  0.96
    5                                 6  50                                                                  0.96
    5                                 6  51                                                                  0.96
    5                                 6  52                                                                  6.17
    5                                 6  53                                                                  6.54
    5                                 6  54                                                                  6.58
    5                                 6  55                                                                  6.62
    5                                 6  56                                                                  6.61
    5                                 6  57                                                                  9.00
    5                                 6  58                                                                  8.45
    5                                 6  59                                                                  8.42
    5                                 6  60                                                                  8.40
    5                                 6  61                                                                  8.93
    5                                 7  1                                                                  35.00
    5                                 7  2                                                                  35.00
    5                                 7  3                                                                  35.00
    5                                 7  4                                                                  35.00
    5                                 7  5                                                                  35.00
    5                                 7  6                                                                  35.00
    5                                 7  7                                                                  35.00
    5                                 7  8                                                                  35.00
    5                                 7  9                                                                  35.00
    5                                 7  10                                                                 35.00
    5                                 7  11                                                                 35.00
    5                                 7  12                                                                 35.00
    5                                 7  13                                                                 35.00
    5                                 7  14                                                                 35.00
    5                                 7  15                                                                 35.00
    5                                 7  16                                                                 35.00
    5                                 7  17                                                                 35.00
    5                                 7  18                                                                 35.00
    5                                 7  19                                                                 35.00
    5                                 7  20                                                                 35.00
    5                                 7  21                                                                 35.00
    5                                 7  22                                                                 35.00
    5                                 7  23                                                                 35.00
    5                                 7  24                                                                 35.00
    5                                 7  25                                                                 35.00
    5                                 7  26                                                                 35.00
    5                                 7  27                                                                 35.00
    5                                 7  28                                                                 35.00
    5                                 7  29                                                                 35.00
    5                                 7  30                                                                 35.00
    5                                 7  31                                                                 35.00
    5                                 7  32                                                                 35.00
    5                                 7  33                                                                 35.00
    5                                 7  34                                                                  6.74
    5                                 7  35                                                                  6.22
    5                                 7  36                                                                  6.23
    5                                 7  37                                                                  8.12
    5                                 7  38                                                                  8.01
    5                                 7  39                                                                  7.27
    5                                 7  40                                                                  7.24
    5                                 7  41                                                                  8.15
    5                                 7  42                                                                  8.13
    5                                 7  43                                                                  8.20
    5                                 7  44                                                                  8.13
    5                                 7  45                                                                  8.13
    5                                 7  46                                                                  8.11
    5                                 7  47                                                                  8.04
    5                                 7  48                                                                  7.98
    5                                 7  49                                                                  7.87
    5                                 7  50                                                                  7.36
    5                                 7  51                                                                  6.61
    5                                 7  52                                                                  6.42
    5                                 7  53                                                                  6.54
    5                                 7  54                                                                  6.58
    5                                 7  55                                                                  6.62
    5                                 7  56                                                                  6.61
    5                                 7  57                                                                  9.00
    5                                 7  58                                                                  8.71
    5                                 7  59                                                                  8.69
    5                                 7  60                                                                  8.67
    5                                 7  61                                                                  8.93
    5                                 8  1                                                                  35.00
    5                                 8  2                                                                  35.00
    5                                 8  3                                                                  35.00
    5                                 8  4                                                                  35.00
    5                                 8  5                                                                  35.00
    5                                 8  6                                                                  35.00
    5                                 8  7                                                                  35.00
    5                                 8  8                                                                  35.00
    5                                 8  9                                                                  35.00
    5                                 8  10                                                                 35.00
    5                                 8  11                                                                 35.00
    5                                 8  12                                                                 35.00
    5                                 8  13                                                                 35.00
    5                                 8  14                                                                 35.00
    5                                 8  15                                                                 35.00
    5                                 8  16                                                                 35.00
    5                                 8  17                                                                 35.00
    5                                 8  18                                                                 35.00
    5                                 8  19                                                                 35.00
    5                                 8  20                                                                 35.00
    5                                 8  21                                                                 35.00
    5                                 8  22                                                                 35.00
    5                                 8  23                                                                 35.00
    5                                 8  24                                                                 35.00
    5                                 8  25                                                                 35.00
    5                                 8  26                                                                 35.00
    5                                 8  27                                                                 35.00
    5                                 8  28                                                                 35.00
    5                                 8  29                                                                 35.00
    5                                 8  30                                                                 35.00
    5                                 8  31                                                                 35.00
    5                                 8  32                                                                 35.00
    5                                 8  33                                                                 35.00
    5                                 8  34                                                                  6.74
    5                                 8  35                                                                  6.22
    5                                 8  36                                                                  6.23
    5                                 8  37                                                                  8.12
    5                                 8  38                                                                  8.01
    5                                 8  39                                                                  7.27
    5                                 8  40                                                                  7.24
    5                                 8  41                                                                  8.15
    5                                 8  42                                                                  8.13
    5                                 8  43                                                                  8.20
    5                                 8  44                                                                  8.13
    5                                 8  45                                                                  8.13
    5                                 8  46                                                                  8.11
    5                                 8  47                                                                  8.27
    5                                 8  48                                                                  8.72
    5                                 8  49                                                                  7.87
    5                                 8  50                                                                  7.84
    5                                 8  51                                                                  7.84
    5                                 8  52                                                                  9.98
    5                                 8  53                                                                  9.97
    5                                 8  54                                                                  9.97
    5                                 8  55                                                                  9.97
    5                                 8  56                                                                 10.37
    5                                 8  57                                                                 10.31
    5                                 8  58                                                                 10.28
    5                                 8  59                                                                 10.30
    5                                 8  60                                                                 10.27
    5                                 8  61                                                                 10.24
    5                                 9  1                                                                  35.00
    5                                 9  2                                                                  35.00
    5                                 9  3                                                                  35.00
    5                                 9  4                                                                  35.00
    5                                 9  5                                                                  35.00
    5                                 9  6                                                                  35.00
    5                                 9  7                                                                  35.00
    5                                 9  8                                                                  35.00
    5                                 9  9                                                                  35.00
    5                                 9  10                                                                 35.00
    5                                 9  11                                                                 35.00
    5                                 9  12                                                                 35.00
    5                                 9  13                                                                 35.00
    5                                 9  14                                                                 35.00
    5                                 9  15                                                                 35.00
    5                                 9  16                                                                 35.00
    5                                 9  17                                                                 35.00
    5                                 9  18                                                                 35.00
    5                                 9  19                                                                 35.00
    5                                 9  20                                                                 35.00
    5                                 9  21                                                                 35.00
    5                                 9  22                                                                 35.00
    5                                 9  23                                                                 35.00
    5                                 9  24                                                                 35.00
    5                                 9  25                                                                 35.00
    5                                 9  26                                                                 35.00
    5                                 9  27                                                                 35.00
    5                                 9  28                                                                 35.00
    5                                 9  29                                                                 35.00
    5                                 9  30                                                                 35.00
    5                                 9  31                                                                 35.00
    5                                 9  32                                                                 35.00
    5                                 9  33                                                                 35.00
    5                                 9  34                                                                  7.31
    5                                 9  35                                                                  7.94
    5                                 9  36                                                                  6.78
    5                                 9  37                                                                  8.12
    5                                 9  38                                                                  8.01
    5                                 9  39                                                                  7.27
    5                                 9  40                                                                  7.24
    5                                 9  41                                                                  8.03
    5                                 9  42                                                                  8.13
    5                                 9  43                                                                  8.20
    5                                 9  44                                                                  8.13
    5                                 9  45                                                                  8.13
    5                                 9  46                                                                  8.11
    5                                 9  47                                                                  8.27
    5                                 9  48                                                                  8.72
    5                                 9  49                                                                  7.87
    5                                 9  50                                                                  7.84
    5                                 9  51                                                                  7.84
    5                                 9  52                                                                  9.98
    5                                 9  53                                                                  9.97
    5                                 9  54                                                                 11.18
    5                                 9  55                                                                 11.36
    5                                 9  56                                                                 11.35
    5                                 9  57                                                                 11.35
    5                                 9  58                                                                 11.35
    5                                 9  59                                                                 11.34
    5                                 9  60                                                                 11.34
    5                                 9  61                                                                 11.34
    5                                10  1                                                                  35.00
    5                                10  2                                                                  35.00
    5                                10  3                                                                  35.00
    5                                10  4                                                                  35.00
    5                                10  5                                                                  35.00
    5                                10  6                                                                  35.00
    5                                10  7                                                                  35.00
    5                                10  8                                                                  35.00
    5                                10  9                                                                  35.00
    5                                10  10                                                                 35.00
    5                                10  11                                                                 35.00
    5                                10  12                                                                 35.00
    5                                10  13                                                                 35.00
    5                                10  14                                                                 35.00
    5                                10  15                                                                 35.00
    5                                10  16                                                                 35.00
    5                                10  17                                                                 35.00
    5                                10  18                                                                 35.00
    5                                10  19                                                                 35.00
    5                                10  20                                                                 35.00
    5                                10  21                                                                 35.00
    5                                10  22                                                                 35.00
    5                                10  23                                                                 35.00
    5                                10  24                                                                 35.00
    5                                10  25                                                                 35.00
    5                                10  26                                                                 35.00
    5                                10  27                                                                 35.00
    5                                10  28                                                                 35.00
    5                                10  29                                                                 35.00
    5                                10  30                                                                 35.00
    5                                10  31                                                                 35.00
    5                                10  32                                                                 35.00
    5                                10  33                                                                 35.00
    5                                10  34                                                                  3.57
    5                                10  35                                                                  3.57
    5                                10  36                                                                  3.57
    5                                10  37                                                                  3.57
    5                                10  38                                                                  3.57
    5                                10  39                                                                  3.57
    5                                10  40                                                                  3.57
    5                                10  41                                                                  3.57
    5                                10  42                                                                  3.57
    5                                10  43                                                                  3.57
    5                                10  44                                                                  3.57
    5                                10  45                                                                  3.57
    5                                10  46                                                                  3.57
    5                                10  47                                                                  3.57
    5                                10  48                                                                  3.57
    5                                10  49                                                                  3.57
    5                                10  50                                                                  3.57
    5                                10  51                                                                  3.57
    5                                10  52                                                                  3.57
    5                                10  53                                                                  3.57
    5                                10  54                                                                  3.57
    5                                10  55                                                                  3.57
    5                                10  56                                                                  3.57
    5                                10  57                                                                  3.57
    5                                10  58                                                                  3.57
    5                                10  59                                                                  3.57
    5                                10  60                                                                  3.57
    5                                10  61                                                                  3.57
    5                                11  1                                                                  35.00
    5                                11  2                                                                  35.00
    5                                11  3                                                                  35.00
    5                                11  4                                                                  35.00
    5                                11  5                                                                  35.00
    5                                11  6                                                                  35.00
    5                                11  7                                                                  35.00
    5                                11  8                                                                  35.00
    5                                11  9                                                                  35.00
    5                                11  10                                                                 35.00
    5                                11  11                                                                 35.00
    5                                11  12                                                                 35.00
    5                                11  13                                                                 35.00
    5                                11  14                                                                 35.00
    5                                11  15                                                                 35.00
    5                                11  16                                                                 35.00
    5                                11  17                                                                 35.00
    5                                11  18                                                                 35.00
    5                                11  19                                                                 35.00
    5                                11  20                                                                 35.00
    5                                11  21                                                                 35.00
    5                                11  22                                                                 35.00
    5                                11  23                                                                 35.00
    5                                11  24                                                                 35.00
    5                                11  25                                                                 35.00
    5                                11  26                                                                 35.00
    5                                11  27                                                                 35.00
    5                                11  28                                                                 35.00
    5                                11  29                                                                 35.00
    5                                11  30                                                                 35.00
    5                                11  31                                                                 35.00
    5                                11  32                                                                 35.00
    5                                11  33                                                                 35.00
    5                                11  34                                                                  6.28
    5                                11  35                                                                  5.75
    5                                11  36                                                                  5.66
    5                                11  37                                                                  7.31
    5                                11  38                                                                  7.21
    5                                11  39                                                                  6.55
    5                                11  40                                                                  6.52
    5                                11  41                                                                  7.33
    5                                11  42                                                                  7.20
