COMPOSITE TABLE:
MNUMCR  MNUMYR  WRENEW_PBMRFBT
1       37         18.6129455566406     
2       37         11.7026023864746     
3       37         9.63790607452393     
4       37         8.94013977050781     
5       37         8.79338836669922     
6       37         6.98086071014404     
7       37         8.43982696533203     
8       37         8.74106407165527     
9       37         13.3878536224365     
10      37         0.00000000000000     
11      37         9.48846244812012     
1       38         18.5356426239014     
2       38         11.7852783203125     
3       38         9.51471996307373     
4       38         8.90148544311523     
5       38         8.74889564514160     
6       38         7.01620244979858     
7       38         8.54499340057373     
8       38         8.70293807983398     
9       38         13.4246006011963     
10      38         0.00000000000000     
11      38         9.48725986480713     
1       39         18.6453094482422     
2       39         11.8331699371338     
3       39         9.48972320556641     
4       39         8.89102172851562     
5       39         8.70986747741699     
6       39         7.06309890747070     
7       39         8.71934700012207     
8       39         8.64848232269287     
9       39         13.4825944900513     
10      39         0.00000000000000     
11      39         9.52636241912842     
1       40         18.6360416412354     
2       40         11.6448078155518     
3       40         9.53022384643555     
4       40         8.87079906463623     
5       40         8.74286651611328     
6       40         7.12254381179810     
7       40         8.80784606933594     
8       40         8.67906761169434     
9       40         13.4632320404053     
10      40         0.00000000000000     
11      40         9.54992866516113     
1       41         17.7923278808594     
2       41         11.4447231292725     
3       41         9.59189033508301     
4       41         8.91772270202637     
5       41         8.70867156982422     
6       41         7.09413051605225     
7       41         8.87820625305176     
8       41         8.73608207702637     
9       41         13.6059341430664     
10      41         0.00000000000000     
11      41         9.56700325012207     
1       42         17.8131523132324     
2       42         11.4180812835693     
3       42         9.57291603088379     
4       42         8.98196411132812     
5       42         8.71171569824219     
6       42         7.09901666641235     
7       42         8.91452693939209     
8       42         8.64358139038086     
9       42         13.8264694213867     
10      42         0.00000000000000     
11      42         9.58765125274658     
1       43         17.7694110870361     
2       43         11.4124908447266     
3       43         9.53561973571777     
4       43         9.01044654846191     
5       43         8.70132732391357     
6       43         7.13613939285278     
7       43         8.90952873229980     
8       43         8.69921970367432     
9       43         13.9447422027588     
10      43         0.00000000000000     
11      43         9.59922027587891     
1       44         17.8596134185791     
2       44         11.4808597564697     
3       44         9.44783210754395     
4       44         8.96879005432129     
5       44         8.69682598114014     
6       44         7.11321830749512     
7       44         8.99061012268066     
8       44         8.67414665222168     
9       44         13.9341192245483     
10      44         0.00000000000000     
11      44         9.59798812866211     
1       45         18.1616859436035     
2       45         11.5798416137695     
3       45         9.39733505249023     
4       45         8.91136932373047     
5       45         8.66868209838867     
6       45         7.10011196136475     
7       45         8.97862339019775     
8       45         8.67803764343262     
9       45         13.9210796356201     
10      45         0.00000000000000     
11      45         9.58670425415039     
1       46         17.9599132537842     
2       46         11.3592185974121     
3       46         9.30646800994873     
4       46         8.89121532440186     
5       46         8.60621833801270     
6       46         7.07970714569092     
7       46         8.88349342346191     
8       46         8.67588233947754     
9       46         13.8319511413574     
10      46         0.00000000000000     
11      46         9.51020431518555     
1       47         17.5811309814453     
2       47         11.4431228637695     
3       47         9.23322582244873     
4       47         8.88093185424805     
5       47         8.56302452087402     
6       47         6.97362518310547     
7       47         8.92476749420166     
8       47         8.78028392791748     
9       47         13.7460651397705     
10      47         0.00000000000000     
11      47         9.49131393432617     
1       48         17.6857547760010     
2       48         11.3987789154053     
3       48         9.16617584228516     
4       48         8.85079956054688     
5       48         8.50128936767578     
6       48         6.90050554275513     
7       48         8.76481533050537     
8       48         8.78800582885742     
9       48         13.6868295669556     
10      48         0.00000000000000     
11      48         9.41946411132812     
1       49         17.6369705200195     
2       49         11.2367553710938     
3       49         9.12904167175293     
4       49         8.77898502349854     
5       49         8.44969940185547     
6       49         6.87648868560791     
7       49         8.73951053619385     
8       49         8.74240875244141     
9       49         13.6566925048828     
10      49         0.00000000000000     
11      49         9.37315654754639     
1       50         17.5703430175781     
2       50         11.4307193756104     
3       50         9.10443878173828     
4       50         8.73663711547852     
5       50         8.40937423706055     
6       50         6.83009910583496     
7       50         8.73495483398438     
8       50         8.75499916076660     
9       50         13.5873756408691     
10      50         0.00000000000000     
11      50         9.36229419708252     
1       51         17.5153274536133     
2       51         11.4571008682251     
3       51         9.09998321533203     
4       51         8.70898246765137     
5       51         8.38594245910645     
6       51         6.81980419158936     
7       51         8.71882438659668     
8       51         8.78015899658203     
9       51         13.4967660903931     
10      51         0.00000000000000     
11      51         9.34705543518066     
1       52         17.4125900268555     
2       52         11.2875738143921     
3       52         9.07344341278076     
4       52         8.64846611022949     
5       52         8.33726501464844     
6       52         6.79629945755005     
7       52         8.69600105285645     
8       52         8.78138351440430     
9       52         13.4845352172852     
10      52         0.00000000000000     
11      52         9.30971908569336     
1       53         17.4239158630371     
2       53         11.4327745437622     
3       53         9.00833320617676     
4       53         8.57960891723633     
5       53         8.26407337188721     
6       53         6.71508359909058     
7       53         8.63198471069336     
8       53         8.73600959777832     
9       53         13.4618644714355     
10      53         0.00000000000000     
11      53         9.26407527923584     
1       54         17.2995567321777     
2       54         11.3574380874634     
3       54         8.94686222076416     
4       54         8.50500488281250     
5       54         8.20724105834961     
6       54         6.68612480163574     
7       54         8.57711029052734     
8       54         8.66928291320801     
9       54         13.4331741333008     
10      54         0.00000000000000     
11      54         9.20827293395996     
1       55         17.1658935546875     
2       55         11.2968730926514     
3       55         8.89599990844727     
4       55         8.45544815063477     
5       55         8.14686203002930     
6       55         6.62345027923584     
7       55         8.50301647186279     
8       55         8.65136146545410     
9       55         13.4402313232422     
10      55         0.00000000000000     
11      55         9.15742874145508     
1       56         17.0718555450439     
2       56         11.2344255447388     
3       56         8.86548137664795     
4       56         8.42187309265137     
5       56         8.13640213012695     
6       56         6.59779405593872     
7       56         8.44709968566895     
8       56         8.64811325073242     
9       56         13.4739036560059     
10      56         0.00000000000000     
11      56         9.13166427612305     
1       57         16.9629020690918     
2       57         11.1641807556152     
3       57         8.81852149963379     
4       57         8.38050174713135     
5       57         8.08027076721191     
6       57         6.55283832550049     
7       57         8.53695392608643     
8       57         8.63951969146729     
9       57         13.4139566421509     
10      57         0.00000000000000     
11      57         9.11568641662598     
1       58         16.8661823272705     
2       58         10.8831024169922     
3       58         8.80507755279541     
4       58         8.37052917480469     
5       58         8.03429031372070     
6       58         6.53523349761963     
7       58         8.51280879974365     
8       58         8.63063240051270     
9       58         13.4147863388062     
10      58         0.00000000000000     
11      58         9.07951164245605     
1       59         16.7268962860107     
2       59         10.9886474609375     
3       59         8.74901866912842     
4       59         8.32885837554932     
5       59         8.03090858459473     
6       59         6.51413154602051     
7       59         8.49276924133301     
8       59         8.60963153839111     
9       59         13.3695049285889     
10      59         0.00000000000000     
11      59         9.05876350402832     
1       60         16.6122322082520     
2       60         10.9171943664551     
3       60         8.70708656311035     
4       60         8.28205776214600     
5       60         7.97279834747314     
6       60         6.50787925720215     
7       60         8.44989967346191     
8       60         8.60305976867676     
9       60         13.3714809417725     
10      60         0.00000000000000     
11      60         9.02380943298340     
1       61         16.4813365936279     
2       61         10.6317472457886     
3       61         8.66762733459473     
4       61         8.25683784484863     
5       61         7.92059612274170     
6       61         6.47670602798462     
7       61         8.41178703308105     
8       61         8.60884761810303     
9       61         13.3340816497803     
10      61         0.00000000000000     
11      61         8.97256469726562     
;
COMPOSITE TABLE:
MNUMCR  MNUMYR  AMPBLK_PCLIN
1       1          2.25399994850159     
2       1          1.29900002479553     
3       1          1.37000000476837     
4       1          1.06099998950958     
5       1          1.62199997901917     
6       1          1.41799998283386     
7       1          1.40100002288818     
8       1          1.26699995994568     
9       1          1.75100004673004     
10      1          0.00000000000000     
11      1          1.40916562080383     
1       2          2.27300000190735     
2       2          1.31799995899200     
3       2          1.38900005817413     
4       2          1.06799995899200     
5       2          1.64199995994568     
6       2          1.43700003623962     
7       2          1.41100001335144     
8       2          1.27499997615814     
9       2          1.76199996471405     
10      2          0.00000000000000     
11      2          1.42642509937286     
1       3          2.27900004386902     
2       3          1.31799995899200     
3       3          1.41100001335144     
4       3          1.07400000095367     
5       3          1.65299999713898     
6       3          1.44400000572205     
7       3          1.40999996662140     
8       3          1.30700004100800     
9       3          1.75800001621246     
10      3          0.00000000000000     
11      3          1.44178807735443     
1       4          2.26999998092651     
2       4          1.29600000381470     
3       4          1.38900005817413     
4       4          1.06799995899200     
5       4          1.64199995994568     
6       4          1.44000005722046     
7       4          1.40999996662140     
8       4          1.29299998283386     
9       4          1.73599994182587     
10      4          0.00000000000000     
11      4          1.41668212413788     
1       5          2.26900005340576     
2       5          1.28999996185303     
3       5          1.39100003242493     
4       5          1.07000005245209     
5       5          1.64199995994568     
6       5          1.44500005245209     
7       5          1.41400003433228     
8       5          1.29700005054474     
9       5          1.81799995899200     
10      5          0.00000000000000     
11      5          1.41993832588196     
1       6          2.63299989700317     
2       6          1.71599996089935     
3       6          1.72099995613098     
4       6         0.893999993801117     
5       6          1.96099996566772     
6       6          1.84300005435944     
7       6          1.10399997234344     
8       6          1.23699998855591     
9       6          1.82000005245209     
10      6          0.00000000000000     
11      6          1.60129988193512     
1       7          2.70199990272522     
2       7          1.78499996662140     
3       7          1.78400003910065     
4       7         0.922999978065491     
5       7          1.99899995326996     
6       7          1.86199998855591     
7       7          1.13399994373322     
8       7          1.27699995040894     
9       7          1.89800000190735     
10      7          0.00000000000000     
11      7          1.64856302738190     
1       8          2.70799994468689     
2       8          1.78299999237061     
3       8          1.77400004863739     
4       8         0.916999995708466     
5       8          2.01099991798401     
6       8          1.87500000000000     
7       8          1.15100002288818     
8       8          1.25000000000000     
9       8          1.82299995422363     
10      8          0.00000000000000     
11      8          1.64770066738129     
1       9          1.72099995613098     
2       9          1.13800001144409     
3       9          1.14800000190735     
4       9         0.592000007629395     
5       9          1.30099999904633     
6       9          1.22099995613098     
7       9         0.732999980449677     
8       9         0.820999979972839     
9       9          1.18799996376038     
10      9          0.00000000000000     
11      9          1.05476760864258     
1       10         1.75999999046326     
2       10         1.11899995803833     
3       10         1.13999998569489     
4       10        0.584999978542328     
5       10         1.32000005245209     
6       10         1.23300004005432     
7       10        0.728999972343445     
8       10        0.800999999046326     
9       10         1.14699995517731     
10      10         0.00000000000000     
11      10         1.04730880260468     
1       11         1.99300003051758     
2       11         1.03199994564056     
3       11         1.10000002384186     
4       11        0.597999989986420     
5       11         1.30799996852875     
6       11         1.21599996089935     
7       11        0.744000017642975     
8       11        0.782000005245209     
9       11         1.05900001525879     
10      11         0.00000000000000     
11      11         1.02278864383698     
1       12         1.99100005626678     
2       12         1.02400004863739     
3       12         1.06500005722046     
4       12        0.579999983310699     
5       12         1.27999997138977     
6       12         1.18400001525879     
7       12        0.707000017166138     
8       12        0.768000006675720     
9       12         1.03299999237061     
10      12         0.00000000000000     
11      12         1.00720405578613     
1       13         2.19300007820129     
2       13         1.12300002574921     
3       13         1.15999996662140     
4       13        0.633000016212463     
5       13         1.41499996185303     
6       13         1.31400001049042     
7       13        0.774999976158142     
8       13        0.813000023365021     
9       13         1.12699997425079     
10      13         0.00000000000000     
11      13         1.10367000102997     
1       14         1.94799995422363     
2       14         1.12000000476837     
3       14         1.03299999237061     
4       14        0.597000002861023     
5       14         1.31700003147125     
6       14         1.25100004673004     
7       14         1.18799996376038     
8       14        0.847999989986420     
9       14         1.11399996280670     
10      14         0.00000000000000     
11      14         1.06436824798584     
1       15         2.08299994468689     
2       15         1.21899998188019     
3       15         1.13999998569489     
4       15        0.652000010013580     
5       15         1.48099994659424     
6       15         1.37199997901917     
7       15         1.31599998474121     
8       15        0.940999984741211     
9       15         1.24899995326996     
10      15         0.00000000000000     
11      15         1.17701780796051     
1       16         2.47799992561340     
2       16         1.47099995613098     
3       16         1.37999999523163     
4       16        0.796999990940094     
5       16         1.75199997425079     
6       16         1.65499997138977     
7       16         1.57500004768372     
8       16         1.10399997234344     
9       16         1.50499999523163     
10      16         0.00000000000000     
11      16         1.40090405941010     
1       17         2.55399990081787     
2       17         1.55599999427795     
3       17         1.45000004768372     
4       17        0.837999999523163     
5       17         1.88199996948242     
6       17         1.74500000476837     
7       17         1.65999996662140     
8       17         1.19299995899200     
9       17         1.56799995899200     
10      17         0.00000000000000     
11      17         1.47962355613708     
1       18         2.56800007820129     
2       18         1.55599999427795     
3       18         1.47099995613098     
4       18        0.851000010967255     
5       18         1.91199994087219     
6       18         1.81200003623962     
7       18         1.67599999904633     
8       18         1.23000001907349     
9       18         1.57700002193451     
10      18         0.00000000000000     
11      18         1.49637544155121     
1       19         2.88400006294250     
2       19         1.78100001811981     
3       19         1.70099997520447     
4       19        0.971000015735626     
5       19         2.18400001525879     
6       19         2.06800007820129     
7       19         1.93200004100800     
8       19         1.39699995517731     
9       19         1.83099997043610     
10      19         0.00000000000000     
11      19         1.71577239036560     
1       20         3.09599995613098     
2       20         1.84099996089935     
3       20         1.82599997520447     
4       20         1.07200002670288     
5       20         2.24699997901917     
6       20         2.17199993133545     
7       20         2.02900004386902     
8       20         1.37300002574921     
9       20         1.95899999141693     
10      20         0.00000000000000     
11      20         1.78025662899017     
1       21         3.15199995040894     
2       21         1.89800000190735     
3       21         1.84500002861023     
4       21         1.05999994277954     
5       21         2.27999997138977     
6       21         2.21300005912781     
7       21         2.04699993133545     
8       21         1.38999998569489     
9       21         1.96599996089935     
10      21         0.00000000000000     
11      21         1.78889155387878     
1       22         3.30100011825562     
2       22         2.11599993705750     
3       22         1.95500004291534     
4       22         1.11500000953674     
5       22         2.53900003433228     
6       22         2.44700002670288     
7       22         2.16300010681152     
8       22         1.47099995613098     
9       22         2.07800006866455     
10      22         0.00000000000000     
11      22         1.92260551452637     
1       23         3.27900004386902     
2       23         2.02500009536743     
3       23         1.94900000095367     
4       23         1.12500000000000     
5       23         2.40499997138977     
6       23         2.40000009536743     
7       23         2.19799995422363     
8       23         1.49100005626678     
9       23         2.10800004005432     
10      23         0.00000000000000     
11      23         1.86948001384735     
1       24         3.26300001144409     
2       24         1.91999995708466     
3       24         1.91400003433228     
4       24         1.10699999332428     
5       24         2.35999989509583     
6       24         2.31900000572205     
7       24         1.70299994945526     
8       24         1.42599999904633     
9       24         2.09699988365173     
10      24         0.00000000000000     
11      24         1.80275070667267     
1       25         2.53744697570801     
2       25         2.18298649787903     
3       25         1.94778287410736     
4       25        0.995714068412781     
5       25         2.22118020057678     
6       25         2.12284564971924     
7       25         2.00719809532166     
8       25         1.48539173603058     
9       25         2.15246534347534     
10      25         0.00000000000000     
11      25         1.76378035545349     
1       26         2.19954347610474     
2       26         2.01799249649048     
3       26         1.84123253822327     
4       26        0.949860990047455     
5       26         2.09861278533936     
6       26         2.11545085906982     
7       26         1.97915196418762     
8       26         1.47003936767578     
9       26         2.14840888977051     
10      26         0.00000000000000     
11      26         1.67958652973175     
1       27         2.01497268676758     
2       27         1.89548754692078     
3       27         1.79739630222321     
4       27        0.870409250259399     
5       27         1.88254344463348     
6       27         1.93151593208313     
7       27         1.69562220573425     
8       27         1.39806151390076     
9       27         2.03520011901855     
10      27         0.00000000000000     
11      27         1.54590046405792     
1       28         2.52591490745544     
2       28         1.42869758605957     
3       28         1.55177831649780     
4       28        0.979399204254150     
5       28         1.71476709842682     
6       28         1.69752097129822     
7       28         1.65694141387939     
8       28         1.65134191513062     
9       28         2.26652050018311     
10      28         0.00000000000000     
11      28         1.46357154846191     
1       29         1.92512583732605     
2       29         2.13302373886108     
3       29         1.12770724296570     
4       29        0.889572381973267     
5       29         1.88232076168060     
6       29         1.72825801372528     
7       29         1.47373902797699     
8       29         1.41945052146912     
9       29         4.45685863494873     
10      29         0.00000000000000     
11      29         1.47149562835693     
1       30         2.25031852722168     
2       30         1.85242617130280     
3       30         1.20641613006592     
4       30         1.23296856880188     
5       30         1.90480089187622     
6       30         1.92781329154968     
7       30         1.74147856235504     
8       30         1.68650197982788     
9       30         2.00938415527344     
10      30         0.00000000000000     
11      30         1.51289677619934     
1       31         2.16682291030884     
2       31         1.54443573951721     
3       31         1.19419121742249     
4       31         1.12049293518066     
5       31         1.70531618595123     
6       31         1.68314981460571     
7       31         1.64451169967651     
8       31         1.56019878387451     
9       31         1.82590150833130     
10      31         0.00000000000000     
11      31         1.39065825939178     
1       32         1.90627360343933     
2       32         1.64590430259705     
3       32         1.11475038528442     
4       32         1.04109382629395     
5       32         1.58837199211121     
6       32         1.55921936035156     
7       32         1.52361202239990     
8       32         1.45877289772034     
9       32         1.68396246433258     
10      32         0.00000000000000     
11      32         1.30050611495972     
1       33         1.96971523761749     
2       33         1.63667941093445     
3       33         1.10562145709991     
4       33         1.03038704395294     
5       33         1.58367264270782     
6       33         1.56495869159698     
7       33         1.51574325561523     
8       33         1.45718705654144     
9       33         1.67288255691528     
10      33         0.00000000000000     
11      33         1.29413235187531     
1       34         1.89194357395172     
2       34         1.57636380195618     
3       34         1.09979963302612     
4       34         1.02638673782349     
5       34         1.57615065574646     
6       34         1.57164442539215     
7       34         1.51217341423035     
8       34         1.45620954036713     
9       34         1.66709756851196     
10      34         0.00000000000000     
11      34         1.29832184314728     
1       35         1.90578579902649     
2       35         1.55239415168762     
3       35         1.10225558280945     
4       35         1.03322267532349     
5       35         1.58346712589264     
6       35         1.58235573768616     
7       35         1.52514171600342     
8       35         1.43713736534119     
9       35         1.67614412307739     
10      35         0.00000000000000     
11      35         1.30059742927551     
1       36         1.92043948173523     
2       36         1.55565106868744     
3       36         1.10112094879150     
4       36         1.02788805961609     
5       36         1.59219908714294     
6       36         1.58982276916504     
7       36         1.52113997936249     
8       36         1.43886339664459     
9       36         1.67009091377258     
10      36         0.00000000000000     
11      36         1.30004906654358     
1       37         1.93184876441956     
2       37         1.50611841678619     
3       37         1.09798645973206     
4       37         1.01898336410522     
5       37         1.59793686866760     
6       37         1.59457373619080     
7       37         1.51455140113831     
8       37         1.43096971511841     
9       37         1.66016912460327     
10      37         0.00000000000000     
11      37         1.29450857639313     
1       38         1.94313120841980     
2       38         1.45131516456604     
3       38         1.09680736064911     
4       38         1.01081800460815     
5       38         1.60332429409027     
6       38         1.59950160980225     
7       38         1.50793302059174     
8       38         1.42328381538391     
9       38         1.64986300468445     
10      38         0.00000000000000     
11      38         1.28928613662720     
1       39         1.95779836177826     
2       39         1.46815919876099     
3       39         1.09819948673248     
4       39         1.00556397438049     
5       39         1.61267852783203     
6       39         1.60698401927948     
7       39         1.50570940971375     
8       39         1.41914474964142     
9       39         1.64433407783508     
10      39         0.00000000000000     
11      39         1.28972578048706     
1       40         1.97411382198334     
2       40         1.52763783931732     
3       40         1.09906554222107     
4       40         1.00058031082153     
5       40         1.62382066249847     
6       40         1.61573624610901     
7       40         1.50111389160156     
8       40         1.41568303108215     
9       40         1.63860392570496     
10      40         0.00000000000000     
11      40         1.29205298423767     
1       41         1.98743724822998     
2       41         1.49764060974121     
3       41         1.09943914413452     
4       41        0.996034204959869     
5       41         1.63118481636047     
6       41         1.62475848197937     
7       41         1.49805188179016     
8       41         1.41444206237793     
9       41         1.63711595535278     
10      41         0.00000000000000     
11      41         1.29126465320587     
1       42         2.00643372535706     
2       42         1.51052045822144     
3       42         1.10096740722656     
4       42        0.992832243442535     
5       42         1.64299774169922     
6       42         1.63543450832367     
7       42         1.49780297279358     
8       42         1.41260051727295     
9       42         1.63311445713043     
10      42         0.00000000000000     
11      42         1.29334723949432     
1       43         2.02322816848755     
2       43         1.52748966217041     
3       43         1.10158181190491     
4       43        0.990181207656860     
5       43         1.65254902839661     
6       43         1.64438164234161     
7       43         1.49600267410278     
8       43         1.40960085391998     
9       43         1.62734889984131     
10      43         0.00000000000000     
11      43         1.29477059841156     
1       44         2.03894138336182     
2       44         1.54037761688232     
3       44         1.10553455352783     
4       44        0.989310145378113     
5       44         1.66113948822021     
6       44         1.65241813659668     
7       44         1.49363231658936     
8       44         1.40571761131287     
9       44         1.62073993682861     
10      44         0.00000000000000     
11      44         1.29646348953247     
1       45         2.05205106735229     
2       45         1.55236530303955     
3       45         1.10496902465820     
4       45        0.988242387771606     
5       45         1.66759288311005     
6       45         1.66017341613770     
7       45         1.49172377586365     
8       45         1.40185630321503     
9       45         1.61460876464844     
10      45         0.00000000000000     
11      45         1.29782557487488     
1       46         2.06034660339355     
2       46         1.53359794616699     
3       46         1.10230255126953     
4       46        0.985587477684021     
5       46         1.67092239856720     
6       46         1.66743266582489     
7       46         1.48834919929504     
8       46         1.39700829982758     
9       46         1.60711693763733     
10      46         0.00000000000000     
11      46         1.29596734046936     
1       47         2.07420468330383     
2       47         1.53302347660065     
3       47         1.10108232498169     
4       47        0.983471751213074     
5       47         1.67854642868042     
6       47         1.67474699020386     
7       47         1.48612999916077     
8       47         1.39270043373108     
9       47         1.60031557083130     
10      47         0.00000000000000     
11      47         1.29401254653931     
1       48         2.08789658546448     
2       48         1.53231585025787     
3       48         1.10357689857483     
4       48        0.982964158058167     
5       48         1.68685972690582     
6       48         1.68292140960693     
7       48         1.48399853706360     
8       48         1.38845825195312     
9       48         1.59343576431274     
10      48         0.00000000000000     
11      48         1.29422235488892     
1       49         2.10259723663330     
2       49         1.53479087352753     
3       49         1.10315799713135     
4       49        0.981495678424835     
5       49         1.69594621658325     
6       49         1.69155001640320     
7       49         1.48317921161652     
8       49         1.38420677185059     
9       49         1.58662974834442     
10      49         0.00000000000000     
11      49         1.29754805564880     
1       50         2.11856198310852     
2       50         1.54196572303772     
3       50         1.10610723495483     
4       50        0.981302976608276     
5       50         1.70703125000000     
6       50         1.70075750350952     
7       50         1.48272716999054     
8       50         1.38017296791077     
9       50         1.58043694496155     
10      50         0.00000000000000     
11      50         1.29911029338837     
1       51         2.13594961166382     
2       51         1.55144393444061     
3       51         1.10966682434082     
4       51        0.981706142425537     
5       51         1.72053647041321     
6       51         1.71207010746002     
7       51         1.48386859893799     
8       51         1.37674999237061     
9       51         1.57517993450165     
10      51         0.00000000000000     
11      51         1.30245292186737     
1       52         1.92095267772675     
2       52         1.55890250205994     
3       52         1.11085391044617     
4       52        0.981817841529846     
5       52         1.73399829864502     
6       52         1.72332310676575     
7       52         1.48458027839661     
8       52         1.37343478202820     
9       52         1.57022285461426     
10      52         0.00000000000000     
11      52         1.30513060092926     
1       53         1.90723240375519     
2       53         1.56303775310516     
3       53         1.10712909698486     
4       53        0.980934500694275     
5       53         1.71221280097961     
6       53         1.73400950431824     
7       53         1.48278665542603     
8       53         1.36906099319458     
9       53         1.56356751918793     
10      53         0.00000000000000     
11      53         1.30237925052643     
1       54         1.90313506126404     
2       54         1.56707644462585     
3       54         1.10908246040344     
4       54        0.980523824691772     
5       54         1.72051024436951     
6       54         1.74591481685638     
7       54         1.48269796371460     
8       54         1.36702537536621     
9       54         1.56157159805298     
10      54         0.00000000000000     
11      54         1.30491149425507     
1       55         1.90454483032227     
2       55         1.57340908050537     
3       55         1.11064648628235     
4       55        0.980229079723358     
5       55         1.73262155056000     
6       55         1.75840926170349     
7       55         1.48236370086670     
8       55         1.36440086364746     
9       55         1.55750834941864     
10      55         0.00000000000000     
11      55         1.30765509605408     
1       56         1.90507936477661     
2       56         1.57811915874481     
3       56         1.11241352558136     
4       56        0.979769647121429     
5       56         1.74301266670227     
6       56         1.76957571506500     
7       56         1.48112273216248     
8       56         1.36244571208954     
9       56         1.55202221870422     
10      56         0.00000000000000     
11      56         1.30999517440796     
1       57         1.90559387207031     
2       57         1.58175480365753     
3       57         1.11476135253906     
4       57        0.979157805442810     
5       57         1.75259542465210     
6       57         1.78111767768860     
7       57         1.47948491573334     
8       57         1.35959982872009     
9       57         1.54616689682007     
10      57         0.00000000000000     
11      57         1.31220090389252     
1       58         1.90539801120758     
2       58         1.58398485183716     
3       58         1.11620450019836     
4       58        0.978321313858032     
5       58         1.76080465316772     
6       58         1.79146552085876     
7       58         1.47762620449066     
8       58         1.35583615303040     
9       58         1.53970634937286     
10      58         0.00000000000000     
11      58         1.31363546848297     
1       59         1.90482521057129     
2       59         1.58584499359131     
3       59         1.11629796028137     
4       59        0.977293372154236     
5       59         1.76943206787109     
6       59         1.80224955081940     
7       59         1.47576475143433     
8       59         1.35159850120544     
9       59         1.53309440612793     
10      59         0.00000000000000     
11      59         1.31464028358459     
1       60         1.90439367294312     
2       60         1.58766448497772     
3       60         1.11932182312012     
4       60        0.976738929748535     
5       60         1.77880513668060     
6       60         1.81386923789978     
7       60         1.47476947307587     
8       60         1.34748148918152     
9       60         1.52774310112000     
10      60         0.00000000000000     
11      60         1.31675088405609     
1       61         1.90369951725006     
2       61         1.58915829658508     
3       61         1.12155961990356     
4       61        0.976444363594055     
5       61         1.78868579864502     
6       61         1.82608616352081     
7       61         1.47436726093292     
8       61         1.34367346763611     
9       61         1.52331066131592     
10      61         0.00000000000000     
11      61         1.31906449794769     
;
COMPOSITE TABLE:
MNUMCR  MNUMYR  AMPBLK_PNGIN
1       1          1.62159097194672     
2       1          2.57781553268433     
3       1          2.63125014305115     
4       1          1.59161126613617     
5       1          1.82803559303284     
6       1          2.33588624000549     
7       1          1.65951025485992     
8       1          1.89965260028839     
9       1          2.49853491783142     
10      1          0.00000000000000     
11      1          2.02823662757874     
1       2          1.60544812679291     
2       2          2.35956263542175     
3       2          2.42845249176025     
4       2          1.40248239040375     
5       2          1.60258316993713     
6       2          2.08189463615417     
7       2          1.50436115264893     
8       2          1.74674570560455     
9       2          2.47929859161377     
10      2          0.00000000000000     
11      2          1.86703777313232     
1       3          1.55345022678375     
2       3          2.11276149749756     
3       3          2.39861702919006     
4       3          1.50734579563141     
5       3          1.62204349040985     
6       3          2.08061218261719     
7       3          1.61265480518341     
8       3          1.85282361507416     
9       3          2.28741264343262     
10      3          0.00000000000000     
11      3          1.88487386703491     
1       4          1.69549465179443     
2       4          2.31242513656616     
3       4          2.48531937599182     
4       4          1.59949457645416     
5       4          1.78579998016357     
6       4          2.35525202751160     
7       4          1.82594442367554     
8       4          1.94850051403046     
9       4          1.98549628257751     
10      4          0.00000000000000     
11      4          2.00463342666626     
1       5          1.63885271549225     
2       5          2.29061698913574     
3       5          2.28979372978210     
4       5          1.78417646884918     
5       5          1.67537224292755     
6       5          2.12953519821167     
7       5          1.53507947921753     
8       5          1.68005716800690     
9       5          1.73129880428314     
10      5          0.00000000000000     
11      5          1.80407166481018     
1       6          1.41223466396332     
2       6          2.17390513420105     
3       6          1.88046538829803     
4       6          1.40700304508209     
5       6          1.50212132930756     
6       6          1.80190634727478     
7       6          1.28428328037262     
8       6          1.41108417510986     
9       6          1.83127248287201     
10      6          0.00000000000000     
11      6          1.57620203495026     
1       7          1.60522997379303     
2       7          2.70070147514343     
3       7          2.47703099250793     
4       7          2.02469873428345     
5       7          2.15771555900574     
6       7          2.46660304069519     
7       7          1.98092019557953     
8       7          1.48252499103546     
9       7          1.88815402984619     
10      7          0.00000000000000     
11      7          2.13007688522339     
1       8          1.62524247169495     
2       8          2.68677425384521     
3       8          2.38077688217163     
4       8          2.02562689781189     
5       8          2.00997543334961     
6       8          2.41789507865906     
7       8          1.99120318889618     
8       8          1.66363835334778     
9       8          2.19546461105347     
10      8          0.00000000000000     
11      8          2.14045143127441     
1       9          1.43604600429535     
2       9          2.14423251152039     
3       9          2.12127208709717     
4       9          1.89632022380829     
5       9          2.11175107955933     
6       9          1.97917175292969     
7       9          1.61992979049683     
8       9          1.71504640579224     
9       9          2.09970331192017     
10      9          0.00000000000000     
11      9          1.87330090999603     
1       10         2.70682454109192     
2       10         2.20553255081177     
3       10         2.27763581275940     
4       10         2.01410531997681     
5       10         2.20483422279358     
6       10         2.03053545951843     
7       10         1.73133063316345     
8       10         1.89458489418030     
9       10         2.06404948234558     
10      10         0.00000000000000     
11      10         1.99579703807831     
1       11         3.88390541076660     
2       11         3.84278964996338     
3       11         3.52220702171326     
4       11         3.36443996429443     
5       11         3.79298424720764     
6       11         3.37180280685425     
7       11         3.14713859558105     
8       11         3.14667987823486     
9       11         4.21089982986450     
10      11         0.00000000000000     
11      11         3.46255302429199     
